SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF
2023-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,48.6,0.0,0.0,0.0,39.9466,16.9,39.8354,0.0,0,0.0,0.0,0.0,73.9,74.8,107.1,1.3,0.0,0.0,0.03,0.0,100.04,84.52,22.1487,10.6062,43.3091,0.0,0.0,0.0,0.0,30.6003,0.0,0.0,118.9,0.0,0.0,0.0,198.41,0.0,0.0,0.0,134.3,118.1,68.8271,0.0,0.0,25.7925,0.0,42.0,74.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:05:00,0.0,0.0,0.0,4.9,0.0,44.7,0.0,0.0,0.0,39.9466,21.2,42.6447,0.0,0,0.0,0.0,0.0,81.8,82.5,107.2,0.6,0.0,0.0,0.03,0.0,100.0,84.75,22.2381,10.7178,43.1305,0.0,0.0,0.0,0.0,29.7415,0.0,0.0,118.7,0.0,0.0,0.0,198.47,0.0,0.0,0.0,133.5,117.8,63.3352,0.0,0.0,25.0927,0.0,41.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:10:00,0.0,0.0,0.0,5.0,0.0,46.9,0.0,0.0,0.0,39.9466,17.9,48.9118,0.0,0,0.0,0.0,0.0,89.1,89.1,107.0,2.6,0.0,0.0,0.03,0.0,99.75,84.47,21.8808,10.5504,43.1584,0.0,0.0,0.0,0.0,29.7415,0.0,0.0,118.4,0.0,0.0,0.0,198.88,0.0,0.0,0.0,134.4,118.6,57.0998,0.0,0.0,25.4926,0.0,41.0,62.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:15:00,0.0,0.0,0.0,5.0,0.0,47.8,0.0,0.0,0.0,39.9466,15.4,52.2974,0.0,0,0.0,1.59,0.0,98.6,99.8,108.3,1.9,0.0,0.0,0.03,0.0,99.98,84.65,22.3274,10.662,43.6552,0.0,0.0,0.0,0.0,30.3012,0.0,0.0,118.6,0.0,0.0,0.0,198.58,0.0,0.0,0.0,134.1,118.3,36.6679,0.0,0.0,25.1926,0.0,42.0,60.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:20:00,0.0,0.0,0.0,4.9,0.0,46.8,0.0,0.0,0.0,39.9466,15.3,54.5305,0.0,0,0.0,18.49,0.0,99.0,99.8,108.0,0.0,0.0,0.0,0.03,0.0,99.86,84.64,22.3274,10.662,43.1082,0.0,0.0,0.0,0.0,29.7415,0.0,0.0,118.7,0.0,0.0,0.0,198.38,0.0,0.0,0.0,135.0,118.0,23.5404,0.0,0.0,24.9927,0.0,40.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:25:00,0.0,0.0,0.0,5.0,0.0,47.3,0.0,0.0,0.0,39.9466,14.7,54.4585,0.0,0,0.0,6.93,0.0,99.1,99.7,108.4,0.6,0.0,0.0,0.03,0.0,100.07,84.6,22.3274,10.662,44.2078,0.0,0.0,0.0,0.0,29.3142,0.0,0.0,118.0,0.0,0.0,0.0,198.55,0.0,0.0,0.0,134.3,118.3,21.4404,0.0,0.0,25.5925,0.0,40.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:30:00,0.0,0.0,0.0,4.9,0.0,48.7,0.0,0.0,0.0,39.9466,10.6,54.6025,0.0,0,0.0,0.0,0.0,96.3,96.8,107.9,0.0,0.0,0.0,0.02,0.0,100.52,84.62,22.5953,10.8295,44.3194,0.0,0.0,0.0,0.0,29.5706,0.0,0.0,118.8,0.0,0.0,0.0,198.32,0.0,0.0,0.0,134.3,118.1,37.2244,0.0,0.0,23.7931,0.0,40.0,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:35:00,0.0,0.0,0.0,5.0,0.0,48.6,0.0,0.0,0.0,39.9466,11.7,54.8186,0.0,0,0.0,0.0,0.0,98.6,99.3,108.0,0.5,0.0,0.0,0.03,0.0,100.63,84.83,0.0,0.0,76.1444,0.0,0.0,0.0,0.0,30.0021,0.0,0.0,119.3,0.0,0.0,0.0,198.45,0.0,0.0,0.0,134.0,118.6,38.5105,0.0,0.0,25.9924,0.0,41.0,59.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:40:00,0.0,0.0,0.0,4.9,0.0,48.6,0.0,0.0,0.0,39.9466,9.9,54.1703,0.16022,0,0.0,4.4,0.0,98.8,100.0,108.6,0.0,0.0,0.0,0.02,0.0,99.75,84.08,0.0,0.0,78.1204,0.0,0.0,0.0,0.0,29.7415,0.0,0.0,118.5,0.0,0.0,0.0,198.85,0.0,0.0,0.0,133.9,118.5,41.3684,0.0,0.0,24.6928,0.0,39.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 00:45:00,0.0,0.0,0.0,4.9,0.0,48.4,0.0,0.002,0.0,39.9466,13.2,54.3864,0.0,0,0.0,0.0,0.0,89.9,90.3,107.5,0.6,0.0,0.0,0.04,0.0,98.01,84.62,0.0,0.0,76.6803,0.0,0.0,0.0,0.0,30.173,0.0,0.0,119.1,0.0,0.0,0.0,197.85,0.0,0.0,0.0,134.4,118.4,47.37,0.0,0.0,25.9924,0.0,39.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
