SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF
2022-09-19 00:00:00,0.0,111.4,0.0,0.0,77.138,159.893,0.0,64.2,18.4,0.4,13.38,0.0,29.1881,167.1,0.0,0,7.3,225.11,0.0,62.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,1669,1075.18,99.1977,0.02,4.575,278.08,0.0,0,65.4958,106.1,0.0,254.01,0.0,0.0,0.0,36.3,116.7,0,41.56,338.99,0.0,0.0,161.262,0.0,0.0,61.9,1002.56,28.1,0.0,129.04,24.2
2022-09-19 00:05:00,0.0,126.9,0.0,0.0,74.54,163.085,0.0,62.44,17.3,0.44,13.41,0.0,30.0831,2.5,0.0,0,7.3,200.54,0.0,64.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,1679,1064.66,98.0977,0.02,4.74,275.38,0.0,0,64.89,105.9,64.5,263.47,0.0,0.0,0.0,42.0,106.2,0,38.52,339.48,0.0,0.0,162.816,0.0,0.0,61.9,1010.49,30.2,0.0,120.1,24.4
2022-09-19 00:10:00,0.0,129.0,0.0,0.0,81.407,161.443,0.0,64.28,16.8,0.08,13.4,0.0,38.101,0.0,0.0,0,7.3,201.89,0.0,63.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,1675,1080.07,89.6979,0.02,6.495,276.59,0.0,0,54.7121,108.7,54.6,271.88,0.0,0.0,0.0,39.6,95.4,0,38.35,348.29,0.0,0.0,155.53,0.0,0.0,61.8,1005.97,29.3,0.0,118.63,24.6
2022-09-19 00:15:00,0.0,129.8,0.0,0.0,79.443,156.506,0.0,68.04,16.9,0.0,13.33,0.0,46.7026,0.0,0.0,0,7.3,218.16,0.0,64.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,1676,1106.01,89.1979,0.02,7.875,276.54,0.0,0,57.5228,109.8,4.1,257.79,0.0,0.0,0.0,34.7,102.2,0,36.46,356.6,0.0,0.0,152.564,0.0,0.0,62.3,999.073,29.0,0.0,112.39,24.3
2022-09-19 00:20:00,0.0,124.4,0.0,0.0,85.142,153.289,0.0,64.89,16.1,0.05,13.36,0.0,44.6136,0.0,0.0,0,7.3,216.49,0.0,60.41,0.01086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,1681,1099.62,85.298,0.02,8.055,266.73,0.0,0,62.0075,108.9,0.0,252.73,0.0,0.0,0.0,36.7,105.8,0,36.98,369.47,0.0,0.0,153.632,0.0,0.0,62.0,1013.91,29.1,0.0,112.28,24.3
2022-09-19 00:25:00,0.0,132.6,0.0,0.0,87.279,150.829,0.0,69.92,17.0,0.0,13.38,0.0,50.3665,0.0,0.0,0,7.3,222.39,0.0,54.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,1667,1091.73,88.398,0.02,7.185,274.35,0.0,0,66.1275,108.8,0.0,238.14,0.0,0.0,0.0,30.6,100.7,0,40.89,378.54,0.0,0.0,151.543,0.0,0.0,61.8,1008.2,29.5,0.0,119.53,24.3
2022-09-19 00:30:00,0.0,128.4,0.0,0.0,97.423,141.936,0.0,73.53,16.6,0.01,13.27,0.0,55.1875,0.0,0.0,0,7.3,226.07,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,1663,1005.63,105.298,0.02,6.3,270.07,0.0,0,65.0411,107.6,0.0,232.91,0.0,0.0,0.0,28.6,104.5,0,42.99,393.68,0.0,0.0,152.692,0.0,0.0,61.8,999.042,28.7,0.0,118.41,24.4
2022-09-19 00:35:00,0.0,123.6,0.0,0.0,90.709,137.334,0.0,69.45,17.1,0.0,13.28,0.0,54.9827,0.0,0.0,0,7.3,228.7,0.0,52.95,0.36807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,1687,1025.56,107.598,0.02,6.39,268.46,0.0,0,65.096,109.4,0.0,226.58,0.0,0.0,0.0,29.0,105.1,0,46.23,397.11,0.0,0.0,147.781,0.0,0.0,62.8,1012.09,28.4,0.0,111.85,24.5
2022-09-19 00:40:00,0.0,120.3,0.0,0.0,91.277,132.146,0.0,77.98,16.0,0.0,13.35,0.0,55.0298,0.0,0.0,0,7.3,242.17,0.0,55.81,0.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1684,1071.8,104.598,0.02,7.92,272.79,0.0,0,64.9434,104.5,0.0,212.24,0.0,0.0,0.0,28.2,108.4,0,41.86,400.77,0.0,0.0,145.752,0.0,0.0,62.2,1008.83,29.7,0.0,110.76,24.4
2022-09-19 00:45:00,0.0,114.2,0.0,0.0,92.142,145.147,0.0,82.43,19.0,0.0,13.29,0.0,51.4847,0.0,0.0,0,7.3,255.21,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,1685,1016.54,95.3978,0.02,7.275,260.25,0.0,0,65.5278,97.2,0.0,198.06,0.0,0.0,0.0,29.2,109.2,0,36.78,390.26,0.0,0.0,143.525,0.0,0.0,61.9,1004.41,30.3,0.0,113.02,24.3
