SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB
2022-08-22 00:00:00,37.0975,1792.2,0.0,0,83.82,0.57658,0.0,0.0,85.524,0.0,0.0,95.5437,15.2238,5.89516,0.0,19.79,0.0,0,981.1,0.0,0.0,0.0,0.0,0.0,55.4991,0.0,27.703,18.8794,0.0,0.0,0.0,0.0,0.0,910.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.85,984.549987793,0.0,0.0,0.0,0.0,145.481,0.0,-2.04492,0.15386,0.0,0.0,0.0,0.0,1.935,0.0,0.0,403,84.66,0.0,1096.88,0.0,8.39322,0.0,45.135,0.0,31.9688,0.0
2022-08-22 00:05:00,38.9927,1821.47,0.0,0,89.22,0.62374,0.0,0.0,95.68,0.0,0.0,105.203,17.5337,3.49812,0.0,21.2,0.0,0,930.65,0.0,0.0,0.0,0.0,0.0,56.7483,0.0,29.7245,20.5036,0.0,0.0,0.0,0.0,0.0,887.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.55,1025.06994629,0.0,0.0,0.0,0.0,142.959,0.0,-2.14635,0.12371,0.0,0.0,0.0,0.0,1.70999,0.0,0.0,402,84.915,0.0,1127.55,0.0,0.0,0.0,45.198,0.0,32.5562,0.0
2022-08-22 00:10:00,37.8951,1839.17,0.0,0,92.03,0.15862,0.0,0.0,103.544,0.0,0.0,123.247,21.0637,3.49812,0.0,21.76,0.0,0,909.6,0.0,0.0,0.0,0.0,0.0,62.7079,0.0,33.501,22.4071,0.0,0.0,0.0,0.0,0.0,875.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.1,962.359985352,0.0,0.0,0.0,0.0,141.319,0.0,-2.24778,0.04333,0.0,0.0,0.0,0.0,1.50751,0.0,0.0,401,90.9075,0.0,1153.4,0.0,0.0,0.0,45.162,0.0,33.3825,0.0
2022-08-22 00:15:00,40.8002,1784.85,0.0,0,97.5,0.15862,0.0,0.0,110.428,0.0,0.0,129.609,22.6537,3.99657,0.0,20.91,0.0,0,853.725,0.0,0.0,0.0,0.0,0.0,66.5272,0.0,38.0055,23.0181,0.0,0.0,0.0,0.0,0.0,870.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.95,954.630004883,0.0,0.0,0.0,0.0,137.541,0.0,-2.24778,0.12371,0.0,0.0,0.0,0.0,1.94626,0.0,0.0,398,89.16,0.0,1185.35,0.0,0.0,0.0,45.09,0.0,35.0288,0.0
2022-08-22 00:20:00,49.398,1719.95,0.0,0,100.38,0.15862,0.0,0.0,109.508,0.0,0.0,142.616,25.9037,4.10077,0.0,21.04,0.0,0,866.575,0.0,0.0,0.0,0.0,0.0,71.6983,0.0,40.261,25.1922,0.0,0.0,0.0,0.0,0.0,878.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.175,930.840026855,0.0,0.0,0.0,0.0,123.984,0.0,-2.04492,0.13376,0.0,0.0,0.0,0.0,3.03751,0.0,0.0,401,89.7937,0.0,1202.7,0.0,0.0,0.0,45.225,0.0,35.3125,0.0
2022-08-22 00:25:00,47.0977,1716.23,0.0,0,102.32,0.29793,0.0,0.0,114.228,0.0,0.0,146.939,25.8838,4.99797,0.0,19.7,0.0,0,833.05,0.0,0.0,0.0,0.0,0.0,81.3441,0.0,46.5335,26.0372,0.0,0.0,0.0,0.0,0.0,874.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.95,980.840026855,0.0,0.0,0.0,0.0,112.134,0.0,-2.34921,0.12371,0.0,0.0,0.0,0.0,6.06375,0.0,0.0,403,89.2462,0.0,1200.7,0.0,0.0,0.0,45.207,0.0,33.06,0.0
2022-08-22 00:30:00,49.1952,1752.45,0.0,0,103.41,0.0,0.0,0.0,111.28,0.0,0.0,153.691,26.7537,7.09595,0.0,20.64,0.0,0,787.525,0.0,0.0,0.0,0.0,0.0,87.7234,0.0,50.44,26.6069,0.0,0.0,0.0,0.0,0.0,887.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.975,967.049987793,0.0,0.0,0.0,0.0,112.547,0.0,-2.04492,0.13376,0.0,0.0,0.0,0.0,10.1475,0.0,0.0,405,91.1288,0.0,1174.07,0.0,0.0,0.0,45.027,0.0,35.0387,0.0
2022-08-22 00:35:00,50.5945,1749.3,0.0,0,102.81,0.0,0.0,0.0,110.164,0.0,0.0,153.716,25.6138,8.59578,0.0,23.2,0.0,0,760.875,0.0,0.0,0.0,0.0,0.0,95.5568,0.0,50.0305,26.7347,0.0,0.0,0.0,0.0,0.0,880.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.9,1020.05999756,0.0,0.0,0.0,0.0,112.959,0.0,-1.94022,0.12371,0.0,0.0,0.0,0.0,26.4263,0.0,0.0,365,91.5938,0.0,1195.93,0.0,0.0,0.0,45.18,0.0,31.2775,0.0
2022-08-22 00:40:00,53.8941,1743.85,0.0,0,101.59,0.25935,0.0,0.0,110.556,0.0,0.0,167.62,27.2138,11.6997,0.0,22.87,0.0,0,747.725,0.0,0.0,0.0,0.0,0.0,99.3967,0.0,55.1915,26.5927,0.0,0.0,0.0,0.0,0.0,877.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.5,1028.72998047,0.0,0.0,0.0,0.0,110.119,0.0,-2.55534,0.12371,0.0,0.0,0.0,0.0,23.8388,0.0,0.0,328,91.6537,0.0,1200.35,0.0,0.0,0.0,45.153,0.0,31.0913,0.0
2022-08-22 00:45:00,52.9989,1764.45,0.0,0,100.2,0.67304,0.0,0.0,110.164,0.0,0.0,174.247,26.5837,12.0939,0.0,24.09,0.0,0,766.4,0.0,0.0,0.0,0.0,0.0,98.4751,0.0,57.525,29.1334,0.0,0.0,0.0,0.0,0.0,886.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.925,984.520019531,0.0,0.0,0.0,0.0,103.763,0.0,0.0,0.13376,0.0,0.0,0.0,0.0,31.725,0.0,0.0,296,92.1263,0.0,1198.93,0.0,4.99628,0.0,45.261,0.0,28.7262,0.0
