SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2025-01-13 00:00:00,0.0,24.7,,0.0,7.312,0.0,,45.79,4.0,0.0,-0.01,0.0,9.25901,0.0,0.0,0,7.3,26.24,59.56,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.5,0.0,1413.0,568.125,34.6365,0.02,2.895,12.74,263.0,14.14,0.0,0.3,486.3,202.91,227.11000061,0.0,0.0,1.2,17.0,0.495,3.6,41.48,,0.0,0.0,0.0,0.0,16.9,1044.44,0.3,0.0,6.76,0.4,0.0,,,0.0,18.72,0.0,5.02,1.37,,0.0,0.0,0.0
2025-01-13 00:05:00,0.0,25.0,,0.0,8.038,0.0,,46.13,3.7,0.87,-0.01,0.0,9.6297,0.0,0.0,0,7.3,23.23,59.48,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20.2,0.0,1424.0,567.75,34.6119,0.02,2.37,17.9,265.0,14.65,0.0,0.6,562.1,218.44,71.0400009155,0.0,0.0,0.6,21.9,0.405,2.54,34.15,,0.0,0.0,0.0,0.0,0.0,1048.88,0.4,0.0,5.13,0.6,0.0,,,0.0,18.98,0.0,5.77,0.8,,0.0,0.0,0.0
2025-01-13 00:10:00,0.0,23.2,,0.0,8.039,0.0,,41.31,3.1,0.59,-0.01,0.0,10.7213,0.0,0.0,0,7.3,20.58,59.64,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,18.1,0.0,1413.0,566.25,31.5435,0.02,2.61,20.84,265.0,15.56,0.0,0.9,555.6,229.45,19.2299995422,0.0,0.0,1.0,23.6,0.495,2.92,27.48,,0.0,0.0,0.0,0.06,0.0,1043.5,0.2,0.0,5.7,0.6,0.0,,,0.0,16.9,0.0,4.36,0.9,,0.0,0.0,0.0
2025-01-13 00:15:00,0.0,24.2,,0.0,7.913,0.0,,40.34,3.1,1.36,-0.01,0.0,11.0684,0.0,0.0,0,7.3,22.17,59.52,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,17.6,0.0,1411.0,566.25,30.3139,0.02,2.265,17.44,265.0,11.59,0.0,1.1,478.4,238.63,88.3899993896,0.0,0.0,1.0,24.7,0.405,3.46,18.1,,0.0,0.0,0.0,0.0,1.9,1034.88,0.2,0.0,6.1,0.7,0.0,,,0.0,16.36,0.0,3.57,2.56,,0.0,0.0,0.0
2025-01-13 00:20:00,0.0,23.3,,0.0,6.422,0.0,,40.41,2.8,3.37,-0.01,0.0,11.4309,0.0,0.0,0,7.3,22.87,59.52,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,16.5,0.0,1414.0,565.875,28.4365,0.02,2.46,13.72,265.0,9.28,0.0,1.9,510.6,240.68,84.1100006104,0.0,0.0,0.5,26.6,0.495,4.46,12.42,,0.0,0.0,0.0,0.0,0.0,1028.72,1.2,0.0,5.59,0.7,0.0,,,0.0,15.66,0.0,6.27,3.16,,0.0,0.0,0.0
2025-01-13 00:25:00,0.0,22.0,,0.0,4.927,0.0,,39.25,2.2,4.85,-0.01,0.0,11.2481,0.0,0.0,0,7.3,19.82,59.52,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,16.0,0.0,1411.0,565.875,27.629,0.02,2.535,10.93,264.0,10.71,0.0,2.9,511.5,248.22,51.3899993896,0.0,0.0,0.0,30.4,0.495,4.63,14.68,,0.0,0.0,0.0,0.0,0.0,1029.22,1.6,0.0,5.94,0.4,0.0,,,0.0,18.12,0.0,5.1,3.46,,0.0,0.0,0.0
2025-01-13 00:30:00,0.0,19.9,,0.0,6.058,0.0,,37.52,2.6,5.5,-0.01,0.0,9.79149,0.0,0.0,0,7.3,11.44,59.52,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15.8,0.0,1419.0,565.125,29.4776,0.02,2.34,7.09,265.0,7.94,0.0,2.9,543.9,249.16,77.5400009155,0.0,0.0,0.0,30.2,0.495,5.24,15.33,,0.0,0.0,0.0,0.0,0.0,1035.78,1.3,0.0,7.17,0.3,0.0,,,0.0,22.68,0.0,2.58,6.18,,0.0,0.0,0.0
2025-01-13 00:35:00,0.0,20.7,,0.0,5.111,0.0,,36.55,1.6,5.83,-0.01,0.0,6.17574,0.0,0.0,0,7.3,7.21,59.4,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.3,0.0,1414.0,565.5,32.869,0.02,2.04,6.44,265.0,7.16,0.0,3.6,509.3,236.5,53.0400009155,2.0,0.0,0.0,28.9,0.495,4.9,13.93,,0.0,0.0,0.0,0.0,24.9,1043.62,0.8,0.0,6.76,0.2,0.0,,,0.0,22.32,0.0,4.7,8.97,,0.0,0.0,0.0
2025-01-13 00:40:00,0.0,19.7,,0.0,5.147,0.0,,38.19,1.2,4.4,-0.01,0.0,4.66688,0.0,0.0,0,7.3,8.86,59.48,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.6,0.0,1410.0,590.25,39.0486,0.02,1.74,8.34,265.0,5.47,0.0,5.4,502.0,239.05,0.0,0.0,0.0,0.0,32.3,0.495,4.2,9.05,,0.0,0.0,0.0,0.0,33.9,1043.84,1.4,0.0,3.67,0.0,0.99184,,,0.0,21.92,0.0,7.35,8.15,,0.0,0.0,0.0
2025-01-13 00:45:00,0.0,18.3,,0.0,4.903,0.0,,36.41,1.3,3.38,-0.01,0.0,4.17203,0.0,0.0,0,6.8,11.08,59.64,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,12.5,0.0,1420.0,591.75,40.1249,0.02,2.01,9.7,265.0,3.32,0.0,5.4,451.7,240.36,0.0,0.0,0.0,0.0,26.5,0.495,3.17,5.55,,0.0,0.0,0.0,0.12,33.9,1043.25,0.7,0.0,2.16,0.0,1.30922,,,0.0,20.66,0.0,12.43,7.69,,0.0,0.0,0.0
