SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF,HUNTER,CUSF
2025-06-16 00:00:00,0.49935,2012.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5577,6.80133,19.0966,0.0,3.23,0.0,0,2273.91,0.0,0.0,0.0,0.0,0.001526,7.56489,0.0,0.0,0.97551,0.0,0.0,4.96963,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1431.03,979.429992676,0.0,0.0,0.00153,0.0,13.4813,0.0,0.0,0.0,0.0,470.206,0.0,0.0,1.31289,0.0,0.0,301.0,16.0787,0.0,995.66,0.0,,0.0,6.00742,0.0,6.10666,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.1,0.0,0.0,0.0,41.98,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:05:00,1.0,2011.08,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,9.95193,6.34615,18.6983,0.0,3.06,0.0,0,2326.6,0.0,0.0,0.0,0.0,0.001526,8.99486,0.0,0.0,0.13681,0.0,0.0,4.99732,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1378.32,1005.9699707,0.0,0.0,0.00153,0.0,14.461,0.0,0.0,0.0,0.0,494.038,0.0,0.0,0.76356,0.0,0.0,302.0,15.5258,0.0,998.102,0.0,,0.0,6.31504,0.0,7.32982,,0.0,0.0,0.0,,,,0.0,,0.97172,-0.99,0.0,0.0,0.0,42.19,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:10:00,1.39948,2009.83,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,10.663,9.10727,17.3,0.0,3.15,0.0,0,2268.42,0.0,0.0,0.0,0.0,0.001526,8.18488,0.0,0.0,0.68986,0.0,0.0,4.96963,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1325.12,1032.59997559,0.0,0.0,0.00153,0.0,20.6043,0.0,0.0,0.0,0.0,441.504,0.0,0.0,1.75235,0.0,0.0,299.0,15.848,0.0,1000.13,0.0,,0.0,6.76329,0.0,6.64378,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.08,0.0,2.74635,0.0,42.57,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:15:00,1.79896,2006.88,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,12.7077,9.86824,15.0963,0.0,3.89,0.0,0,2181.75,0.0,0.0,0.0,0.0,0.001526,8.41487,0.0,0.0,0.478,0.0,0.0,4.96963,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1271.82,1151.06994629,0.0,0.0,0.00153,0.0,26.4088,0.0,0.0,0.0,0.0,436.475,0.0,0.0,6.27878,0.0,0.0,296.0,14.7311,0.0,998.273,0.0,,0.0,5.92831,0.0,6.963,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.07,0.0,3.83401,0.0,43.18,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:20:00,1.9987,2007.86,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,15.2743,9.60853,12.397,0.0,4.74,0.0,0,2242.64,0.0,0.0,0.0,0.0,0.001526,9.23486,0.0,0.7776,0.77317,0.0,0.0,4.96963,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1220.36,1258.93994141,0.0,0.0,0.00153,0.0,33.5134,0.0,0.0,0.0,0.0,441.066,0.0,0.0,3.20256,0.0,0.0,297.0,16.8002,0.0,996.466,0.0,,0.0,4.73298,0.0,8.12451,,0.0,0.0,0.0,,,,0.0,,0.97172,-0.99,0.0,3.45333,0.0,42.28,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:25:00,2.19844,2009.74,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,13.698,11.956,11.3969,0.0,4.63,0.0,0,2191.42,0.0,0.0,0.0,0.0,0.001526,9.70485,0.0,0.0,0.50419,0.0,0.0,5.02808,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1167.25,1159.17004395,0.0,0.0,0.00153,0.0,33.4035,0.0,0.0,0.0,0.0,448.569,0.0,0.0,4.53193,0.0,0.0,259.0,15.892,0.0,996.466,0.0,,0.0,4.91756,0.0,12.1962,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.07,0.0,3.19954,0.0,42.43,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:30:00,2.29961,2005.19,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,12.3095,9.11261,9.49851,0.0,3.92,0.0,0,2142.39,0.0,0.0,0.0,0.0,0.001526,12.5748,0.0,0.0,0.74144,0.0,0.0,4.99732,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1114.32,1244.89001465,0.0,0.0,0.00153,0.0,32.2316,0.0,0.0,0.0,0.0,445.185,0.0,0.0,2.45548,0.0,0.0,295.0,16.1483,0.0,996.832,0.0,,0.0,4.59236,0.0,11.7641,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.09,0.0,4.25095,0.0,42.43,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:35:00,2.39818,2010.66,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,12.4071,7.55085,8.99847,0.0,3.71,0.0,0,2199.79,0.0,0.0,0.0,0.0,0.001526,13.0048,0.0,0.0,0.50101,0.0,0.0,4.88042,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1098.5,1306.70996094,0.0,0.0,0.00153,0.0,31.545,0.0,0.0,0.0,0.0,546.004,0.0,0.0,2.13687,0.0,0.0,252.0,16.7929,0.0,998.224,0.0,,0.0,5.73495,0.0,12.7034,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.0,0.0,3.36269,0.0,42.3,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:40:00,2.29961,2001.21,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,12.5246,9.23056,10.0959,0.0,3.56,0.0,0,2192.81,0.0,0.0,0.0,0.0,0.001526,11.6748,0.0,0.0,0.39469,0.0,0.0,4.96963,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1097.33,1293.35998535,0.0,0.0,0.00153,0.0,27.4159,0.0,0.0,0.0,0.0,451.425,0.0,0.0,1.81827,0.0,0.0,212.0,17.3934,0.0,996.588,0.0,,0.0,6.51719,0.0,11.8782,,0.0,0.0,0.0,,,,0.0,,0.97172,-0.98,0.0,2.65571,0.0,42.12,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-16 00:45:00,1.89754,2007.32,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,8.26734,7.36835,9.39673,0.0,2.99,0.0,0,2273.47,0.0,0.0,0.0,0.0,0.001526,11.0548,0.0,0.0,0.58671,0.0,0.0,4.96963,0.0,0.0,,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1097.14,1306.57995605,0.0,0.0,0.00153,0.0,25.5116,0.0,0.0,0.0,0.0,551.184,0.0,0.0,2.30167,0.0,0.0,189.0,16.1666,0.0,994.464,0.0,,0.0,7.75647,0.0,13.4078,,0.0,0.0,0.0,,,,0.0,,0.97172,-1.08,0.0,2.00311,0.0,41.33,,0.0,0.0,0.00916,0.0,0.0,0.0
