SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF
2024-10-21 00:00:00,166.195,1967.77,0.0,0.0,11.92,71.2515,0.0,0.0,13.3693,0.0,0.0,32.4804,18.7584,31.9958,0.0,8.49,0.0,0,1724.06,0.0,0.0,0.0,0.0,0.001526,58.7641,0.0,86.704,18.6302,0.0,0.0,15.3703,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.202,500.970001221,0.0,0.0,0.00153,0.0,52.8038,0.0,0.0,0.12371,0.0,83.4362,30.4,60.1,0.0,0.0,0.0,0.0,9.48684,0.0,228.938,0.0,,0.0,0.0,0.0,79.621,,0.0,0.0,0.0,0.0,,,0.0,,3.82972,23.44,91.07,294.421,0.0,0.0,,0.0,0.0
2024-10-21 00:05:00,166.097,1928.61,0.0,0.0,10.0,70.4498,0.0,0.0,12.9748,0.0,0.0,35.5062,21.2335,27.199,0.0,6.42,0.0,0,1674.79,0.0,0.0,0.0,0.0,0.001526,56.6341,0.0,84.1077,21.2098,0.0,0.0,15.2257,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.085,656.460021973,0.0,0.0,0.00153,0.0,53.2341,0.0,0.0,0.04333,0.0,76.4883,30.7,60.0,0.0,0.0,0.0,0.0,7.38842,0.0,229.524,0.0,,0.0,0.60206,0.0,80.163,,0.0,0.0,0.0,0.0,,,0.0,,3.82972,23.92,87.49,294.802,0.0,0.0,,0.0,0.0
2024-10-21 00:10:00,168.799,1930.14,0.0,0.0,7.26,71.3332,0.0,0.0,11.5998,0.0,0.0,42.211,19.1999,33.2968,0.0,6.69,0.0,0,1636.95,0.0,0.0,0.0,0.0,0.001526,50.1142,0.0,82.324,24.5653,0.0,0.0,15.1673,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.356,749.809997559,0.0,0.0,0.00153,0.0,51.5312,0.0,0.0,0.12371,0.0,-1.91755,31.0,60.0,0.0,0.0,0.0,0.0,9.86038,0.0,227.644,0.0,,0.0,0.68116,0.0,82.6288,,0.0,0.0,0.0,0.05533,,,0.0,,3.82972,23.62,88.22,292.917,0.0,0.0,,0.0,0.0
2024-10-21 00:15:00,170.297,1914.67,0.0,0.0,6.92,71.3709,0.0,0.0,12.1232,0.0,0.0,37.7539,18.4794,35.9961,0.0,8.15,0.0,0,1600.28,0.0,0.0,0.0,0.0,0.001526,54.3242,0.0,77.0808,29.9522,0.0,0.0,15.1365,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.901,815.369995117,0.0,0.0,0.00153,0.0,48.0339,0.0,0.0,0.04333,0.0,1.01253,31.4,60.0,0.0,0.0,0.0,0.0,8.52369,0.0,228.889,0.0,,0.0,0.70753,0.0,87.6155,,0.0,0.0,0.0,0.01944,,,0.0,,3.82972,23.36,89.35,299.189,0.0,0.0,,0.0,0.0
2024-10-21 00:20:00,163.297,1928.02,0.0,0.0,4.92,70.3221,0.0,0.0,9.56851,0.0,0.0,35.8099,17.8902,34.7969,0.0,8.71,0.0,0,1622.79,0.0,0.0,0.0,0.0,0.001526,55.4542,0.0,81.156,28.8287,0.0,0.0,15.1673,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.182,738.770019531,0.0,0.0,0.00153,0.0,43.7217,0.0,0.0,0.08352,0.0,0.0,30.5,59.9,0.0,0.0,0.0,0.0,7.11009,0.0,228.84,0.0,,0.0,0.72511,0.0,83.5383,,0.0,0.0,0.0,0.0,,,0.0,,3.82972,22.82,87.47,302.089,0.0,0.0,,0.0,0.0
2024-10-21 00:25:00,159.796,1896.94,0.0,0.0,4.12,69.9914,0.0,0.0,7.53722,0.0,0.0,39.0204,17.0397,34.2969,0.0,8.33,0.0,0,1569.59,0.0,0.0,0.0,0.0,0.001526,55.3042,0.0,83.9109,26.6895,0.0,0.0,15.2257,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.921,776.679992676,0.0,0.0,0.00153,0.0,43.0533,0.0,0.0,0.04333,0.0,0.0,31.1,59.9,0.0,0.0,0.0,0.0,8.09888,0.0,231.355,0.0,,0.0,0.7339,0.0,76.2628,,0.0,0.0,0.0,0.0015,,,0.0,,3.82972,23.42,89.67,310.301,0.0,0.0,,0.0,0.0
2024-10-21 00:30:00,160.897,1856.46,0.0,0.0,4.18,71.2809,0.0,0.0,7.2755,0.0,0.0,41.4069,19.8324,31.1993,0.0,9.93,0.0,0,1512.41,0.0,0.0,0.0,0.0,0.001526,60.8341,0.0,92.4106,28.4716,0.0,0.0,15.0781,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.068,765.349975586,0.0,0.0,0.00153,0.0,40.8469,0.0,0.0,0.12371,0.0,0.0,31.4,60.2,0.0,0.0,0.0,0.0,8.74342,0.0,230.036,0.0,,0.0,0.77784,0.0,74.6319,,0.0,0.0,0.0,0.0,,,0.0,,3.82972,23.48,89.47,313.818,0.0,0.0,,0.0,0.0
2024-10-21 00:35:00,162.795,1878.73,0.0,0.0,4.21,72.2144,0.0,0.0,6.94737,0.0,0.0,44.0116,17.8014,33.2968,0.0,9.18,0.0,0,1538.41,0.0,0.0,0.0,0.0,0.001526,64.424,0.0,95.959,28.0923,0.0,0.0,15.0781,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.042,774.260009766,0.0,0.0,0.00153,0.0,38.1186,0.0,0.0,0.04333,0.0,6.17016,30.9,60.0,0.0,0.0,0.0,0.0,9.33669,0.0,230.451,0.0,,0.0,0.63722,0.0,71.9524,,0.0,0.0,0.0,0.29758,,,0.0,,3.82972,23.62,90.09,313.872,0.0,0.0,,0.0,0.0
2024-10-21 00:40:00,159.399,1862.74,0.0,0.0,4.47,72.8215,0.0,0.0,14.3518,0.0,0.0,43.0961,16.7201,30.8984,0.0,8.75,0.0,0,1501.94,0.0,0.0,0.0,0.0,0.001526,62.4641,0.0,97.3618,27.7146,0.0,0.0,15.0781,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.916,853.849975586,0.0,0.0,0.00153,0.0,35.2346,0.0,0.0,0.04333,0.0,39.4418,30.9,60.0,0.0,0.0,0.0,0.0,7.94141,0.0,231.111,0.0,,0.0,0.0,0.0,63.8297,,0.0,0.0,0.0,0.0,,,0.0,,3.82972,24.09,87.04,296.959,0.0,0.0,,0.0,0.0
2024-10-21 00:45:00,156.5,1921.21,0.0,0.0,4.17,72.9219,0.0,0.0,17.6956,0.0,0.0,40.5676,18.3733,30.6992,0.0,7.31,0.0,0,1452.35,0.0,0.0,0.0,0.0,0.001526,57.7441,0.0,92.4931,23.6084,0.0,0.0,15.195,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.542,842.950012207,0.0,0.0,0.00153,0.0,32.8084,0.0,0.0,0.08352,0.0,49.7224,31.7,60.0,0.0,0.0,0.0,0.0,7.41039,0.0,231.013,0.0,,0.0,0.0,0.0,55.0173,,0.0,0.0,0.0,0.06729,,,0.0,,3.82972,24.66,82.44,280.789,0.0,0.0,,0.0,0.0
