SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF,CLRKCWF
2024-12-30 00:00:00,0.20142,0.0,0.0,0.0,0.0,0.0,494.4,718.025,0.0,0.0,0.0,0.0,314.43,0.0,0.0,0.0,0.0,0.0,0,0.0,589.456,0.0,16.343,0.0,0.0,0.0,0.0,86.05,0.0,0.0,3.5,664.716,0.0,0.0,0.0,0.0,20.9,0.0,0.0,844.77,0.0,462.059997559,0.0,0.0,-3.2,0.0,17.5,0.0,0.0,0.0,0.0,859.062,-0.58,800.0,399.062,,0.0,0.0,0.0,256.45,0.0,0.0,0.0,111.17,0.129,0.0,,0.0,0.0,78.0,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:05:00,0.20142,0.0,0.0,0.0,0.0,0.0,518.3,720.5,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0,0.0,593.968,0.0,16.322,0.0,0.0,0.0,0.0,86.2975,0.0,0.0,2.2,687.477,0.0,0.0,0.0,0.0,20.9,0.0,0.0,830.091,0.0,504.350006104,0.0,0.0,-3.2,0.0,17.5,0.0,0.0,0.0,0.0,868.252,-0.58,806.7,401.5,,0.0,0.0,0.0,185.29,0.0,0.0,0.0,111.47,0.845,0.0,,0.0,0.0,74.9,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:10:00,0.20142,0.0,0.0,0.0,0.0,0.0,551.8,719.125,0.0,0.0,0.0,0.0,316.14,0.0,0.0,0.0,0.0,0.0,0,0.0,546.403,0.0,16.35,0.0,0.0,0.0,0.0,86.205,0.0,0.0,1.2,698.035,0.0,0.0,0.0,0.0,20.9,0.0,0.0,807.339,0.0,512.869995117,0.0,0.0,1.9,0.0,17.5,0.0,0.0,0.0,0.0,858.959,-0.58,799.0,399.062,,0.0,0.0,0.0,177.46,0.0,0.0,0.0,111.62,1.924,0.0,,0.0,0.0,71.6,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:15:00,0.20142,0.0,0.0,0.0,0.0,0.0,558.5,718.025,0.0,0.0,0.0,0.0,313.83,0.0,0.0,0.0,0.0,0.0,0,0.0,542.582,0.0,16.511,0.0,0.0,0.0,0.0,85.895,0.0,0.0,0.9,703.104,0.0,0.0,0.0,0.0,20.7,0.0,0.0,784.725,0.0,518.659973145,0.0,0.0,3.3,0.0,16.4,0.0,0.0,0.0,0.0,859.908,-0.58,801.9,397.563,,0.0,0.0,0.0,176.91,0.0,0.0,0.0,111.72,3.591,0.0,,0.0,0.0,72.6,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:20:00,0.20142,0.0,0.0,0.0,0.0,0.0,555.7,718.85,0.0,0.0,0.0,0.0,316.12,0.0,0.0,0.0,0.0,0.0,0,0.0,502.523,0.0,16.55,0.0,0.0,0.0,0.0,85.6775,0.0,0.0,0.0,703.54,0.0,0.0,0.0,0.0,20.5,0.0,0.0,763.194,0.0,548.010009766,0.0,0.0,4.5,0.0,16.4,0.0,0.0,0.0,0.0,857.203,-0.58,797.7,398.5,,0.0,0.0,0.0,185.74,0.0,0.0,0.0,111.88,6.231,0.0,,0.0,0.0,75.7,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:25:00,0.20142,0.0,0.0,0.0,0.0,0.0,527.3,719.125,0.0,0.0,0.0,0.0,312.43,0.0,0.0,0.0,0.0,0.0,0,0.0,488.1,0.0,16.609,0.0,0.0,0.0,0.0,86.0325,0.0,0.0,0.4,703.54,0.0,0.0,0.0,0.0,22.0,1.71206,0.0,741.953,0.0,553.570007324,0.0,0.0,5.5,0.0,16.4,0.0,0.0,0.0,0.0,861.805,-0.58,801.7,399.812,,0.0,0.0,0.0,174.04,0.0,0.0,0.0,111.32,6.154,0.0,,0.0,0.0,83.4,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:30:00,0.20142,0.0,0.0,0.0,0.0,0.0,513.2,716.925,0.0,0.0,0.0,0.0,313.44,0.0,0.0,0.0,0.0,0.0,0,0.0,489.098,0.0,16.411,0.0,0.0,0.0,0.0,86.005,0.0,0.0,1.3,694.309,0.0,0.0,0.0,0.0,22.1,3.0,0.0,723.001,0.0,570.710021973,0.0,0.0,5.7,0.0,16.4,0.0,0.0,0.0,0.0,856.434,-0.58,795.0,399.812,,0.0,0.0,0.0,174.92,0.0,0.0,0.0,111.88,5.347,0.0,,0.0,0.0,86.5,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:35:00,0.20142,0.0,0.0,0.0,0.0,0.0,486.0,720.5,0.0,0.0,0.0,0.0,308.55,0.0,0.0,0.0,0.0,0.0,0,0.0,490.465,0.0,16.569,0.0,0.0,0.0,0.0,86.43,0.0,0.0,1.5,704.749,0.0,0.0,0.0,0.0,22.0,3.0,0.0,708.138,0.0,572.760009766,0.0,0.0,7.0,0.0,17.6,0.0,0.0,0.0,0.0,863.727,-0.58,799.1,400.75,,0.0,0.0,0.0,182.3,0.0,0.0,0.0,112.03,6.858,0.0,,0.0,0.0,101.4,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:40:00,0.20142,0.0,0.0,0.0,0.0,0.0,509.5,719.125,0.0,0.0,0.0,0.0,303.88,0.0,0.0,0.0,0.0,0.0,0,0.0,489.405,0.0,16.551,0.0,0.0,0.0,0.0,85.9675,0.0,0.0,0.8,702.114,0.0,0.0,0.0,0.0,24.2,3.0,0.0,681.343,0.0,519.200012207,0.0,0.0,7.4,0.0,16.1,0.0,0.0,0.0,0.0,859.574,-0.58,800.6,399.438,,0.0,0.0,0.0,169.72,0.0,0.0,0.0,111.62,10.031,0.0,,0.0,0.0,104.9,,,,0.0,-0.2,0.0,0.0
2024-12-30 00:45:00,0.20142,0.0,0.0,0.0,0.0,0.0,487.4,720.225,0.0,0.0,0.0,0.0,312.81,0.0,0.0,0.0,0.0,0.0,0,0.0,486.302,0.0,16.563,0.0,0.0,0.0,0.0,85.8225,0.0,0.0,1.0,695.954,0.0,0.0,0.0,0.0,27.2,3.0,0.0,668.647,0.0,583.799987793,0.0,0.0,7.8,0.0,16.1,0.0,0.0,0.0,0.0,861.331,-0.58,802.2,398.875,,0.0,0.0,0.0,170.4,0.0,0.0,0.0,111.78,12.819,0.0,,0.0,0.0,109.0,,,,0.0,-0.2,0.0,0.0
