SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF
2025-02-11 21:05:00,152.995,2540.32,0.0,0.0,1.92,90.3104,0.0,0.0,0.0,0.0,0.0,26.9902,8.5259,47.497,0.0,5.63,0.0,0,1717.3,0.0,0.0,0.0,0.0,0.001526,23.9446,0.0,57.3329,11.7373,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1292.62,0.0,0.0,0.0,0.00153,0.0,212.328,0.0,15.639,0.21414,0.0,41.2718,0.0,16.2,133.316,0.0,0.0,0.0,6.70359,254.441,947.539,0.0,,0.0,4.14411,0.0,113.517,,0.0,0.0,0.0,,,,0.0,,3.88688,26.59,115.75,264.148,60.33,44.09,,0.0,0.0,0.00916,0.0
2025-02-11 21:10:00,157.195,2530.97,0.0,0.0,1.24,91.8929,0.0,0.0,4.06452,0.0,0.0,29.5155,12.355,47.0987,0.0,6.33,0.0,0,1714.83,0.0,0.0,0.0,0.0,0.001526,21.9247,0.0,51.5691,10.6892,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1308.64,164.429992676,0.0,0.0,0.00153,0.0,216.53,0.0,0.0,0.21414,0.0,29.8159,0.0,16.2,130.844,0.0,0.0,0.0,8.35157,202.866,946.074,0.0,,0.0,7.25548,0.0,117.416,,0.0,0.0,0.0,,,,0.0,,3.88688,26.63,121.35,274.716,0.0,44.06,,0.0,0.0,0.00916,0.0
2025-02-11 21:15:00,152.397,2530.51,0.0,0.0,0.77,92.0604,0.0,0.0,11.1427,0.0,0.0,32.7382,19.0931,50.8999,0.0,5.81,0.0,0,1717.45,0.0,0.0,0.0,0.0,0.001526,17.9247,0.0,48.5286,12.7427,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1323.26,178.240005493,0.0,0.0,0.00153,0.0,210.359,0.0,0.0,0.19405,0.0,-0.16778,0.0,16.0,128.262,0.0,0.0,0.0,9.61135,154.702,944.389,0.0,,0.0,12.3268,0.0,115.437,,0.0,0.0,0.0,,,,0.0,,3.88688,26.65,122.18,261.9,0.0,44.01,,0.0,0.0,0.00916,0.0
2025-02-11 21:20:00,137.296,2539.3,0.0,0.0,0.38,95.7319,0.0,0.0,14.8108,0.0,0.0,29.7002,26.8474,48.6962,0.0,6.46,0.0,0,1718.86,0.0,0.0,0.0,0.0,0.001526,15.6848,0.0,39.045,12.5213,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1342.5,174.669998169,0.0,0.0,0.00153,0.0,208.263,0.0,0.0,0.184,0.0,0.0,0.0,16.0,128.24,0.0,0.0,0.0,7.28222,149.792,948.198,0.0,,0.0,10.8151,0.0,110.935,,0.0,0.0,0.0,,,,0.0,,3.88688,26.65,121.98,270.203,0.0,44.2,,0.0,0.0,0.00916,0.0
2025-02-11 21:25:00,130.195,2536.12,0.0,0.0,0.52,96.1129,0.0,0.0,10.2248,0.0,0.0,28.8014,32.5784,49.4971,0.0,6.65,0.0,0,1719.01,0.0,0.0,0.0,0.0,0.001526,14.2848,0.0,34.5127,11.1708,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1348.73,143.039993286,0.0,0.0,0.00153,0.0,213.664,0.0,0.0,0.15386,0.0,0.0,0.0,14.0,127.724,0.0,0.0,0.0,7.13573,149.847,947.783,0.0,,0.0,8.92543,0.0,103.75,,0.0,0.0,0.0,,,,0.0,,3.88688,25.14,121.97,263.024,0.0,44.25,,0.0,0.0,0.00916,0.0
2025-02-11 21:30:00,125.298,2524.57,0.0,0.0,0.18,87.5725,0.0,0.0,9.43569,0.0,0.0,29.369,32.8166,46.4969,0.0,6.88,0.0,0,1718.18,0.0,0.0,0.0,0.0,0.001526,15.4148,0.0,30.6152,12.4538,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1345.26,174.839996338,0.0,0.0,0.00153,0.0,236.516,0.0,0.0,0.21414,0.0,0.0,0.0,14.0,132.558,0.0,0.0,0.0,8.99245,150.311,950.005,0.0,,0.0,9.6022,0.0,104.115,,0.0,0.0,0.0,,,,0.0,,3.88688,22.95,118.49,250.77,0.0,44.51,,0.0,0.0,0.00916,0.0
2025-02-11 21:35:00,105.293,2475.84,0.0,0.0,0.0,89.9315,0.0,0.0,11.5334,0.0,0.0,37.438,28.0329,45.3995,0.0,9.68,0.0,0,1718.84,0.0,0.0,0.0,0.0,0.001526,20.0547,0.0,33.9668,12.7601,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1353.88,253.660003662,0.0,0.0,0.00153,0.0,246.871,0.0,0.0,0.184,0.0,0.0,0.0,14.0,134.579,0.0,0.0,0.0,8.35889,103.844,948.32,0.0,,0.0,12.9245,0.0,105.406,,0.0,0.0,0.0,,,,0.0,,3.88688,21.81,117.41,239.73,0.0,44.62,,0.0,0.0,0.00916,0.0
2025-02-11 21:40:00,102.396,2495.08,0.0,0.0,0.0,90.0488,0.0,0.0,14.5491,0.0,0.0,39.3042,30.0698,46.9969,0.0,9.74,0.0,0,1718.84,0.0,0.0,0.0,0.0,0.001526,23.3946,0.0,38.8292,13.5948,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1328.39,274.640014648,0.0,0.0,0.00153,0.0,248.904,0.0,0.0,0.2041,0.0,0.0,0.0,14.0,133.876,0.0,0.0,0.0,9.18654,51.6152,937.895,0.0,,0.0,10.9118,0.0,116.102,,0.0,0.0,0.0,,,,0.0,,3.88688,22.17,118.79,223.252,0.0,44.93,,0.0,0.0,0.00916,0.0
2025-02-11 21:45:00,96.996,2457.95,0.0,0.0,0.27,85.9418,0.0,0.0,20.9066,0.0,0.0,52.52,33.837,41.4965,0.0,10.41,0.0,0,1716.47,0.0,0.0,0.0,0.0,0.001526,21.3247,0.0,42.8727,13.7758,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1299.75,302.730010986,0.0,0.0,0.00153,0.0,252.474,0.0,0.0,0.21414,0.0,0.0,0.0,14.0,136.809,0.0,0.0,0.0,8.45777,2.91447,934.745,0.0,,0.0,10.5251,0.0,115.184,,0.0,0.0,0.0,,,,0.0,,3.88688,22.06,113.44,208.822,0.0,45.0,,0.0,0.0,0.00916,0.0
2025-02-11 21:50:00,94.5929,2478.9,0.0,0.0,0.32,87.2313,0.0,0.0,28.9653,0.0,0.0,62.7054,38.4273,38.7972,0.0,12.07,0.0,0,1716.84,0.0,0.0,0.0,0.0,0.001526,19.6247,0.0,46.8591,13.9337,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1284.98,303.350006104,0.0,0.0,0.00153,0.0,252.859,0.0,0.0,0.184,0.0,0.0,0.0,14.0,134.909,0.0,0.0,0.0,7.58984,0.0,927.616,0.0,,0.0,8.81117,0.0,127.601,,0.0,0.0,0.0,,,,0.0,,4.22984,21.88,107.22,186.416,0.0,44.81,,0.0,0.0,0.00916,0.0
