SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY
2023-10-09 00:00:00,0.22156,0.0,0.0,28.04,0.0,0.0,320.1,0.0,0.0,0.0,0.0,0.60566,190.67,0.0,0.0,0.0,0.0,0.0,0,0.0,668.069,0.0,14.3,0.0,0.0,0.0,-0.195,72.3325,0.01,0.0,40.47,605.095,0.0,0.0,0.061,0.0,47.2875,72.8596,0.0,845.411,0.0,0.0,0.0,0.0,41.1,0.0,15.1,0.0,0.0,0.0,0.0,800.728,0.2175,1011.2,439.75,0.0,0.0,0.0,0.0,218.42,0.0,0.0,0.0,120.76,57.776,0.16332,,0.62529,0.0,117.6,0.0
2023-10-09 00:05:00,0.22156,0.0,0.0,28.04,0.0,0.0,323.9,0.0,0.0,0.0,0.0,0.60566,189.72,0.0,0.0,0.0,0.0,0.0,0,0.0,662.648,0.0,13.5,0.0,0.0,0.0,-0.195,85.0775,0.01,0.0,41.08,605.867,0.0,0.0,0.061,0.0,44.4937,67.711,0.0,845.731,0.0,0.0,0.0,0.0,42.3,0.0,15.1,0.0,0.0,0.0,0.0,805.086,0.2175,1027.3,442.0,15.4134,0.0,0.0,0.0,160.8,0.0,0.0,0.0,120.61,55.563,0.16332,,0.62529,0.0,117.8,0.0
2023-10-09 00:10:00,0.22156,0.0,0.0,28.04,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.60566,187.02,0.0,0.0,0.0,0.0,0.0,0,0.0,707.451,0.0,13.6,0.0,0.0,0.0,-0.195,85.4025,0.0,0.0,40.09,597.945,0.0,0.0,0.061,0.0,47.025,63.701,0.0,842.954,0.0,0.0,0.0,0.0,42.7,0.0,15.3,0.0,0.0,0.0,0.0,799.344,0.2175,1047.3,439.0,1.97066,0.0,0.0,0.0,158.01,0.0,0.0,0.0,120.01,48.141,0.19247,,0.62529,0.0,117.4,0.0
2023-10-09 00:15:00,0.22156,0.0,0.0,28.04,0.0,0.0,319.7,0.0,0.0,0.0,0.0,0.60566,190.6,0.0,0.0,0.0,0.0,0.0,0,0.0,675.698,0.0,13.8,0.0,0.0,0.0,-0.195,85.59,0.0,0.0,40.76,602.225,0.0,0.0,0.061,0.0,45.225,69.7835,0.0,842.908,0.0,0.0,0.0,0.0,43.2,0.0,14.1,0.0,0.0,0.0,0.0,798.959,0.2175,1038.1,438.438,0.0,0.0,0.0,0.0,159.08,0.0,0.0,0.0,119.96,51.024,0.1993,,0.62529,0.0,117.4,0.0
2023-10-09 00:20:00,0.22156,0.0,0.0,28.04,0.0,0.0,318.6,0.0,0.0,0.0,0.0,0.60566,190.67,0.0,0.0,0.0,0.0,0.0,0,0.0,651.226,0.0,12.9,0.0,0.0,0.0,-0.195,85.325,0.0,0.0,39.6,598.717,0.0,0.0,0.061,0.0,44.4563,66.9061,0.0,842.985,0.0,0.0,0.0,0.0,43.7,0.0,15.3,0.0,0.0,0.0,0.0,796.152,0.2175,1045.1,439.562,0.0,0.0,0.0,0.0,161.16,0.0,0.0,0.0,119.35,67.699,0.24348,,0.62529,0.0,117.4,0.0
2023-10-09 00:25:00,0.22156,0.0,0.0,28.04,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.60566,190.76,0.0,0.0,0.0,0.0,0.0,0,0.0,652.777,0.0,13.5,0.0,0.0,0.0,-0.195,73.1775,0.0,0.0,40.0,605.649,0.0,0.0,0.061,0.0,41.4937,68.1124,0.0,845.594,0.0,0.0,0.0,0.0,42.0,0.0,16.4,0.0,0.0,0.0,0.0,798.139,0.2175,1047.4,442.0,0.00531,0.0,0.0,0.0,162.29,0.0,0.0,0.0,120.31,69.458,0.01714,,0.62529,0.0,117.9,0.0
2023-10-09 00:30:00,0.22156,0.0,0.0,28.04,0.0,0.0,318.9,0.0,0.0,0.0,0.0,0.60566,190.18,0.0,0.0,0.0,0.0,0.0,0,0.0,662.614,0.0,13.1,0.0,0.0,0.0,-0.195,84.445,0.0,0.0,41.65,600.479,0.0,0.0,0.061,0.0,45.7125,78.6391,0.0,841.688,0.0,0.0,0.0,0.0,44.5,0.0,13.9,0.0,0.0,0.0,0.0,791.525,0.2175,1046.3,440.688,0.0,0.0,0.0,0.0,160.68,0.0,0.0,0.0,119.3,65.894,0.0,,0.62529,0.0,117.7,0.0
2023-10-09 00:35:00,0.22156,0.0,0.0,28.04,0.0,0.0,321.2,0.0,0.0,0.0,0.0,0.60566,188.02,0.0,0.0,0.0,0.0,0.0,0,0.0,649.899,0.0,13.3,0.0,0.0,0.0,-0.195,85.5025,0.0,0.0,42.04,600.58,0.0,0.0,0.061,0.0,43.125,71.4301,0.0,845.304,0.0,0.0,0.0,0.0,43.6,0.0,13.9,0.0,0.0,0.0,0.0,803.279,0.2175,1048.3,441.25,0.0,0.0,0.0,0.0,161.32,0.0,0.0,0.0,118.09,67.24,0.25999,,0.62529,0.0,117.8,0.0
2023-10-09 00:40:00,0.22156,0.0,0.0,28.04,0.0,0.0,319.1,0.0,0.0,0.0,0.0,0.60566,194.43,0.0,0.0,0.0,0.0,0.0,0,0.0,696.794,0.0,13.8,0.0,0.0,0.0,-0.195,85.74,0.0,0.0,40.81,599.808,0.0,0.0,0.061,0.0,45.0562,69.7426,0.0,843.794,0.0,0.0,0.0,0.0,42.9,0.0,12.7,0.0,0.0,0.0,0.0,798.78,0.2175,1041.4,438.438,0.0,0.0,0.0,0.0,160.2,0.0,0.0,0.0,119.6,71.759,0.03131,,0.62529,0.0,117.8,0.0
2023-10-09 00:45:00,0.22156,0.0,0.0,28.04,0.0,0.0,320.5,0.0,0.0,0.0,0.0,0.60566,191.13,0.0,0.0,0.0,0.0,0.0,0,0.0,676.396,0.0,13.2,0.0,0.0,0.0,-0.195,72.7425,0.0,0.0,42.04,604.541,0.0,0.0,0.061,0.0,45.7125,75.3746,0.0,845.411,0.0,0.0,0.0,0.0,42.4,0.0,14.0,0.0,0.0,0.0,0.0,800.574,0.2175,1012.6,441.625,0.0,0.0,0.0,0.0,160.58,0.0,0.0,0.0,120.36,74.46,0.03131,,0.62529,0.0,117.4,0.0
