SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS
2022-11-28 00:00:00,0.008,0.0,0.0,-0.1,0.0,14.7,0.0,0.0,0.0,10.1118,16.2429,22.8351,0.05341,0,0.0,53.2,20.05,38.6,38.6,43.2,1.8,0.0,0.0,0.03,1.8,54.05,34.19,12.3247,7.87091,40.1277,0.0,0.0,0,0.0,0.12818,11.5,0.0,56.2,42.3100013733,349.381,0.0,84.83,0.0,0.0,0.0,21.6,42.2,21.5417,0.0,0.0,0.49985,0.0,120.0,51.0,46.5,11.14,0.0,0.275
2022-11-28 00:05:00,0.008,0.0,0.0,-0.1,0.0,16.3,0.0,0.0,0.0,11.3132,24.5791,18.441,0.0,0,0.0,56.55,26.21,34.5,37.6,40.8,15.2,0.0,0.0,0.03,2.85,61.86,32.56,10.9851,7.92673,42.0032,0.0,0.0,0,0.0,0.12818,14.4,0.0,60.7,0.0,350.724,0.0,79.27,0.0,0.0,0.0,21.3,36.3,21.2339,0.0,0.0,0.49985,0.0,119.0,51.9,49.3,11.75,0.0,0.275
2022-11-28 00:10:00,0.008,0.0,0.0,-0.1,0.0,16.9,0.0,0.0,0.0,9.81145,20.8518,16.1358,0.0,0,0.0,56.71,30.19,33.6,39.0,38.6,13.7,0.0,0.0,0.03,0.0,56.58,27.9,10.4492,9.26647,40.563,0.0,0.0,0,0.0,0.12818,16.8,0.0,63.6,0.0,348.71,0.0,88.39,0.0,0.0,0.0,21.6,33.5,19.5601,0.0,0.0,0.79977,0.0,119.0,51.5,59.3,16.46,0.0,0.275
2022-11-28 00:15:00,0.008,0.0,0.0,-0.1,0.0,19.7,0.0,0.0,0.0,10.5123,24.0044,13.6146,0.0,0,0.0,53.66,32.21,30.2,37.2,36.8,9.3,0.0,0.0,0.03,3.15,57.08,28.63,8.57371,11.3319,42.5387,0.0,0.0,0,0.0,0.12818,15.8,0.0,63.1,0.0,358.106,0.0,88.0,0.0,0.0,0.0,20.1,26.8,18.2881,0.0,0.0,0.39988,0.0,127.0,51.3,68.8,15.38,0.0,0.275
2022-11-28 00:20:00,0.008,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,11.5134,22.3751,11.5256,0.0,0,0.0,51.16,33.06,29.8,36.0,34.8,19.3,0.0,0.0,0.03,0.0,52.05,30.86,9.64542,12.5042,43.2978,0.0,0.0,0,0.0,0.12818,13.4,0.0,60.0,13.2700004578,362.803,0.0,84.97,0.0,0.0,0.0,17.0,24.7,17.4216,0.0,0.0,0.79977,0.0,134.0,46.0,70.7,14.87,0.0,0.275
2022-11-28 00:25:00,0.008,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.4122,25.8123,9.14845,0.0,0,0.0,51.78,33.5,31.5,36.1,33.2,5.8,0.0,0.0,0.03,0.0,56.41,33.78,9.19887,10.7178,45.687,0.0,0.0,0,0.0,0.12818,11.0,0.0,59.9,38.5299987793,356.764,0.0,85.19,0.0,0.0,0.0,15.5,34.7,17.4855,0.0,0.0,0.79977,0.0,126.0,45.3,71.5,12.78,0.0,0.275
2022-11-28 00:30:00,0.008,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,13.716,25.3212,8.6442,0.0,0,0.0,54.02,36.71,33.6,36.5,33.3,15.2,0.0,0.0,0.03,0.0,56.66,33.44,9.91335,11.3319,42.4551,0.0,0.0,0,0.0,0.12818,12.0,0.0,58.8,5.36999988556,358.106,0.0,66.17,0.0,0.0,0.0,13.0,31.8,13.4425,0.0,0.0,1.59953,0.0,127.0,43.4,72.5,12.36,0.0,0.275
2022-11-28 00:35:00,0.008,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,14.6171,19.4903,6.77129,0.0,0,0.0,60.59,37.65,36.0,34.2,36.0,0.0,0.0,0.0,0.03,0.0,60.46,34.44,13.9323,12.3367,49.0584,0.0,0.0,0,0.0,0.12818,14.4,0.0,55.3,48.8600006104,353.408,0.0,66.55,0.0,0.0,0.0,12.5,27.3,15.2752,0.0,0.0,3.29904,0.0,122.0,44.4,72.0,12.07,0.0,0.275
2022-11-28 00:40:00,0.008,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,16.0187,13.7375,6.55518,0.0,0,0.0,64.12,36.96,35.3,30.6,35.0,0.0,0.0,0.0,0.03,0.0,63.46,32.75,16.6116,11.611,52.2681,0.0,0.0,0,0.0,0.12818,12.9,0.0,51.9,34.3300018311,348.039,0.0,69.8,0.0,0.0,0.0,11.4,30.7,17.1489,0.0,0.0,3.69892,0.0,120.0,41.3,68.0,10.59,0.0,0.275
2022-11-28 00:45:00,0.008,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,14.4168,16.5665,4.97042,0.0,0,0.0,68.07,40.95,37.2,29.8,33.8,0.0,0.0,0.0,0.03,0.0,68.29,32.18,16.7902,12.8949,48.6956,0.0,0.0,0,0.0,0.12818,12.4,0.0,56.7,38.5499992371,357.435,0.0,68.06,0.0,0.0,0.0,10.8,32.2,15.3502,0.0,0.0,3.29904,0.0,122.0,36.2,77.5,10.43,0.0,0.275
2022-11-28 00:50:00,0.008,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,13.3155,20.4668,4.106,0.0,0,0.0,73.72,45.64,34.0,28.5,34.9,0.0,0.0,0.0,0.03,0.0,71.85,39.25,18.3084,14.3463,45.1732,0.0,0.0,0,0.0,0.12818,11.5,0.0,56.5,40.2299995422,354.75,0.0,64.0,0.0,0.0,0.0,10.0,32.8,14.0773,0.0,0.0,4.69863,0.0,124.0,34.0,74.2,8.37,0.0,0.275
2022-11-28 00:55:00,0.008,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,11.4133,21.6218,3.96193,0.0,0,0.0,76.83,51.65,33.9,27.3,30.8,0.0,0.0,0.0,0.03,0.0,67.49,38.36,15.5398,12.3367,43.9063,0.0,0.0,0,0.0,0.12818,11.5,0.0,54.4,24.8400001526,348.71,0.0,70.65,0.0,0.0,0.0,13.3,37.0,16.9412,0.0,0.0,5.39843,0.0,119.0,31.7,66.3,6.97,0.0,0.275
2022-11-28 01:00:00,0.008,0.0,0.0,0.0,0.41,19.2,0.0,0.0,0.0,11.3132,16.3377,3.38564,0.0,0,0.0,80.16,53.23,32.1,25.2,27.8,0.0,0.0,0.0,0.03,0.0,64.07,42.29,16.5222,12.1692,40.5738,0.0,0.0,0,0.0,0.12818,12.4,0.0,55.6,15.6499996185,350.052,0.0,68.51,0.0,0.0,0.0,17.9,39.0,18.1428,0.0,0.0,5.59837,0.0,119.0,31.1,73.4,7.26,0.0,0.275
2022-11-28 01:05:00,0.008,0.0,0.0,0.0,0.34,20.8,0.0,0.0,0.0,14.1165,9.94882,3.45768,0.0,0,0.0,83.79,57.57,30.3,21.8,27.3,0.0,0.0,0.0,0.04,0.0,64.85,36.17,15.0933,13.8997,44.7379,0.0,0.0,0,0.0,0.12818,12.9,0.0,58.8,0.0,352.066,0.0,60.63,0.0,0.0,0.0,16.8,33.9,18.7876,0.0,0.0,7.79773,0.0,119.0,27.9,70.6,6.27,0.0,0.275
