SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB
2024-11-04 00:00:00,0.0,60.1,,0.0,18.002,5.97848,,68.54,1.8,54.2,0.0,0.0,41.9144,172.2,0.0,0,2.9,40.35,60.28,3.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,1641.0,1161.75,60.0,0.02,6.165,14.75,0.0,30.72,8.94345,4.0,288.9,174.44,0.0,0.0,0.0,9.6,73.3,0.72,18.94,59.73,,0.0,84.26,0.0,0.0,0.0,1107.22,12.6,0.0,0.34,2.2,4.06806,,,0.0,70.5,0.0,41.68,1.11,
2024-11-04 00:05:00,0.0,50.6,,0.0,17.74,8.24903,,60.33,1.5,55.55,0.0,0.0,42.1192,172.0,0.0,0,2.5,45.1,34.6,2.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,1660.0,1166.62,79.1,0.02,6.87,12.3,0.0,24.47,9.41191,6.3,306.4,168.59,0.0,0.0,0.0,10.7,72.4,0.72,15.31,61.23,,0.0,81.342,0.0,0.0,0.0,1111.11,11.8,0.0,0.33,1.8,5.24605,,,0.0,95.22,0.0,53.06,1.27,
2024-11-04 00:10:00,0.0,47.6,,0.0,16.925,9.37209,,56.72,1.3,56.65,0.0,0.0,38.9652,172.4,0.0,0,2.7,37.75,9.72,2.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,1647.0,1164.0,74.9,0.02,7.125,8.36,0.0,25.44,10.7196,8.5,363.9,153.33,0.0,0.0,0.0,9.8,77.6,0.72,11.98,52.24,,0.0,78.795,0.0,0.0,0.0,1105.21,6.1,0.0,0.93,1.7,7.21752,,,0.0,80.06,0.0,84.26,0.79,
2024-11-04 00:15:00,0.0,46.1,,0.0,17.347,13.492,,55.62,1.7,54.68,0.0,0.0,33.5391,172.5,0.0,0,2.7,31.52,0.0,4.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,1640.0,1162.88,76.6,0.02,7.725,7.37,0.0,24.5,12.212,8.4,392.5,142.84,0.0,0.0,0.0,10.7,64.6,0.72,11.36,45.21,,0.0,76.441,0.0,0.0,0.0,1106.84,3.5,0.0,2.42,2.4,9.83597,,,0.0,73.14,0.0,90.89,0.83,
2024-11-04 00:20:00,0.0,44.0,,0.0,21.114,14.7066,,48.74,1.7,55.33,0.0,0.0,32.7649,171.8,0.0,0,2.9,27.03,0.0,2.38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,1651.0,1165.88,80.1,0.02,7.425,10.68,0.0,23.58,17.4581,9.9,376.7,149.75,0.0,0.0,0.0,10.6,47.2,0.72,13.77,43.59,,0.0,79.529,0.0,0.0,0.0,1108.53,4.4,0.0,3.62,2.1,10.0801,,,0.0,86.18,0.0,77.59,0.82,
2024-11-04 00:25:00,0.0,45.6,,0.0,22.09,18.0697,,48.57,1.3,53.48,0.0,0.0,28.5983,172.2,0.0,0,2.7,31.95,0.0,1.98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,1634.0,1159.12,112.9,0.02,6.555,13.87,0.0,24.32,21.3447,9.1,366.8,150.23,0.0,0.0,0.0,11.8,35.6,0.72,13.64,41.08,,0.0,81.586,0.0,0.0,0.0,1106.47,4.4,0.0,3.49,2.9,11.6671,,,0.0,99.88,0.0,46.71,0.99,
2024-11-04 00:30:00,0.0,42.5,,0.0,20.606,18.4543,,44.6,1.0,53.56,0.0,0.0,26.7653,171.8,0.0,0,3.1,36.14,0.0,1.98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,1643.0,1162.12,123.7,0.02,5.565,13.13,0.0,24.3,26.2154,7.0,276.0,149.98,0.0,0.0,0.0,12.5,31.1,0.72,12.12,36.88,,0.0,75.214,0.0,0.0,0.1,1110.23,3.6,0.0,4.04,3.1,11.9478,,,0.0,110.98,0.0,32.71,0.62,
2024-11-04 00:35:00,0.0,36.9,,0.0,20.16,25.2232,,42.73,1.3,49.94,0.0,0.0,26.8657,172.1,0.0,0,3.3,38.35,0.0,1.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,1652.0,1162.12,111.6,0.02,4.755,14.6,0.0,24.04,26.0094,4.6,272.0,147.87,0.0,0.0,0.0,13.4,30.8,0.72,13.05,35.68,,0.0,70.584,0.0,0.0,0.0,1112.92,2.3,0.0,3.88,2.8,15.726,,,0.0,124.28,0.0,30.4,0.3,
2024-11-04 00:40:00,0.0,32.0,,0.0,21.45,28.452,,36.94,0.0,50.12,0.0,0.0,28.9638,171.8,0.0,0,3.3,33.98,0.0,0.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,1660.0,1166.25,73.3,0.02,5.52,17.69,0.0,28.46,28.6843,4.4,331.1,130.37,0.0,0.0,0.0,13.1,34.3,0.72,11.71,30.27,,0.0,62.285,0.0,0.0,0.0,1112.64,1.8,0.0,4.98,3.1,16.4706,,,0.0,119.52,0.0,28.95,0.2,
2024-11-04 00:45:00,0.0,29.3,,0.0,19.448,24.2344,,34.84,0.0,49.26,0.0,0.0,31.1818,172.0,0.0,0,3.1,40.3,0.0,0.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,1659.0,1172.62,33.9,0.02,7.335,17.03,0.0,32.83,29.7617,3.9,401.5,113.33,0.0,0.0,0.0,14.9,42.5,0.72,12.57,19.8,,0.0,60.073,0.0,0.0,0.0,1116.18,2.6,0.0,3.51,3.1,14.6517,,,0.0,139.9,0.0,24.73,0.22,
2024-11-04 00:50:00,0.0,26.1,,0.0,17.767,28.3421,,34.6,0.0,47.32,0.0,0.0,29.2424,171.9,0.0,0,3.1,45.59,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,1660.0,1170.38,15.1,0.02,7.005,13.72,0.0,32.52,24.7719,3.8,490.5,99.77,0.0,0.0,0.0,16.6,47.7,0.72,11.84,15.38,,0.0,54.061,0.0,0.0,0.0,1116.12,3.0,0.0,1.8,2.9,17.557,,,0.0,144.0,0.0,21.4,0.44,
2024-11-04 00:55:00,0.0,28.9,,0.0,19.865,28.9647,,35.89,1.0,46.71,0.0,0.0,28.5635,172.1,0.0,0,3.1,44.52,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,1649.0,1164.0,15.3,0.02,5.025,9.86,0.0,27.04,18.5247,3.9,469.0,109.27,0.0,0.0,0.0,13.9,48.9,0.72,12.42,14.2,,0.0,49.127,0.0,0.0,0.0,1103.27,4.5,0.0,2.25,2.1,16.0128,,,0.0,122.08,0.0,20.59,0.61,
2024-11-04 01:00:00,0.0,28.6,,0.0,23.671,24.802,,28.62,0.0,46.36,0.0,0.0,24.9917,172.0,0.0,0,2.5,49.44,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,1645.0,1165.5,13.1,0.02,5.265,9.98,0.0,22.58,17.2659,4.2,452.3,111.72,0.0,0.0,0.0,13.2,57.3,0.72,11.54,17.72,,0.0,45.506,0.0,0.0,0.0,1104.14,5.2,0.0,1.75,1.8,14.8836,,,0.0,51.5,0.0,26.34,0.51,
2024-11-04 01:05:00,0.0,28.6,,0.0,23.595,19.9496,,26.42,0.0,43.29,0.0,0.0,23.7527,172.2,0.0,0,2.5,54.76,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,1657.0,1168.12,12.6,0.02,5.355,6.95,0.0,18.32,18.8986,4.1,414.2,102.93,0.0,0.0,0.0,13.9,65.0,0.72,7.18,26.87,,0.0,50.976,0.0,0.0,0.0,1113.02,7.3,0.0,1.57,1.7,11.2764,,,0.0,14.16,0.0,32.99,0.69,
2024-11-04 01:10:00,0.0,26.9,,0.0,22.964,19.5529,,28.54,0.0,41.4,0.0,0.0,23.4506,172.0,0.0,0,2.3,38.85,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,1634.0,1159.12,11.0,0.02,6.975,4.53,0.0,19.19,15.7048,3.7,407.1,108.16,0.0,0.0,0.0,15.9,70.3,0.72,12.02,22.34,,0.0,53.839,0.0,0.0,0.1,1104.68,6.9,0.0,0.32,1.5,10.9468,,,0.0,17.44,0.0,41.92,0.7,
2024-11-04 01:15:00,0.0,22.5,,0.0,24.698,22.6047,,33.22,1.1,39.96,0.0,0.0,25.0675,172.1,0.0,0,2.3,41.92,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,1644.0,1161.0,13.1,0.02,4.47,4.08,0.0,24.68,14.0736,4.6,372.9,126.08,0.0,0.0,0.0,18.9,71.6,0.72,14.92,22.3,,0.0,53.954,0.0,0.0,0.1,1108.35,5.2,0.0,0.0,1.1,13.846,,,0.0,19.56,0.0,25.96,0.72,
2024-11-04 01:20:00,0.0,22.7,,0.0,26.407,24.8203,,35.63,1.3,44.16,0.0,0.0,25.4904,172.3,0.0,0,1.9,38.91,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,1652.0,1164.0,18.4,0.02,3.735,0.29,0.0,23.53,14.124,5.9,403.8,106.02,0.0,0.0,0.0,15.1,76.5,0.72,15.96,24.43,,0.0,51.895,0.0,0.0,0.0,1110.26,4.9,0.0,0.0,0.9,15.9396,,,0.0,21.72,0.0,18.68,1.02,
2024-11-04 01:25:00,0.0,24.8,,0.0,26.555,21.6953,,37.68,1.3,46.18,0.0,0.0,25.1853,171.4,0.0,0,2.0,43.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,1657.0,1169.25,24.1,0.02,2.805,0.0,0.0,24.73,14.1652,5.9,423.0,103.69,0.0,0.0,0.0,13.6,73.0,0.72,15.73,18.34,,0.0,46.034,0.0,0.0,0.0,1115.68,4.9,0.0,0.0,0.5,13.9742,,,0.0,27.46,0.0,15.49,1.32,
2024-11-04 01:30:00,0.0,24.4,,0.0,28.65,13.9193,,38.93,1.6,42.51,0.0,0.0,25.2385,171.9,0.0,0,2.3,56.81,0.0,1.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,1636.0,1160.25,34.2,0.02,2.295,0.0,0.0,31.27,14.9724,8.3,406.2,112.35,0.0,0.0,0.0,14.6,69.6,0.72,20.77,15.41,,0.0,43.751,0.0,0.0,0.0,1105.34,4.2,0.0,0.0,0.2,11.313,,,0.0,32.06,0.0,13.4,1.45,
2024-11-04 01:35:00,0.0,28.7,,0.0,30.376,16.3363,,39.49,1.5,40.21,0.0,0.0,23.6483,171.9,0.0,0,2.5,77.15,0.0,1.54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1647.0,1163.25,39.6,0.02,1.995,0.0,0.0,34.35,12.2288,8.6,379.9,129.64,0.0,0.0,0.0,17.2,69.4,0.72,23.47,14.34,,0.0,40.297,0.0,0.0,0.0,1109.82,2.6,0.0,0.49,0.1,12.8695,,,0.0,35.12,0.0,12.53,1.09,
2024-11-04 01:40:00,0.0,28.7,,0.0,31.312,16.6964,,39.76,1.8,36.97,0.0,0.0,23.2305,172.2,0.0,0,3.1,84.69,0.0,1.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,1641.0,1162.88,40.6,0.02,1.68,0.0,0.0,37.12,9.79339,6.2,371.0,114.29,0.0,0.0,0.0,15.9,67.2,0.72,20.5,14.06,,0.0,39.74,0.0,0.0,0.1,1105.71,1.7,0.0,0.91,0.3,10.5928,,,0.0,47.38,0.0,12.3,0.72,
2024-11-04 01:45:00,0.0,24.6,,0.0,27.454,14.3404,,35.93,3.4,38.99,0.0,0.0,23.7169,172.2,0.0,0,3.1,94.45,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,1649.0,1164.75,40.8,0.02,1.35,0.0,0.0,40.12,9.21659,6.1,379.1,122.57,0.0,0.0,0.0,17.7,63.7,0.72,19.84,19.93,,0.0,41.179,0.0,0.0,0.0,1110.29,1.0,0.0,2.05,0.3,7.78515,,,0.0,59.84,0.0,12.44,0.93,
2024-11-04 01:50:00,0.0,25.0,,0.0,23.398,14.5479,,29.18,4.0,40.07,0.0,0.0,20.4237,171.7,0.0,0,2.9,109.58,0.0,0.29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,1642.0,1162.12,35.3,0.02,1.56,0.0,0.0,33.73,11.4444,7.0,372.2,136.8,0.0,0.0,0.0,16.9,62.9,0.72,20.68,27.96,,0.0,40.331,0.0,0.0,0.0,1109.1,1.5,0.0,1.73,0.1,7.06493,,,0.0,64.76,0.0,12.36,0.64,
2024-11-04 01:55:00,0.0,24.3,,0.0,20.861,15.433,,33.01,4.4,43.87,0.0,0.0,20.6879,172.1,0.0,0,3.3,125.23,0.0,1.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,1638.0,1162.88,34.7,0.02,1.68,0.0,0.0,38.11,11.7893,7.3,355.3,143.13,0.0,0.0,0.0,16.1,62.7,0.72,22.89,35.53,,0.0,41.26,0.0,0.0,0.0,1105.9,1.9,0.0,3.04,0.0,7.99268,,,0.0,57.04,0.0,13.11,0.9,
2024-11-04 02:00:00,0.0,21.6,,0.0,22.579,15.5245,,38.26,5.2,42.28,0.0,0.0,23.3339,172.3,0.0,0,3.7,128.46,0.0,2.69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1651.0,1166.62,28.7,0.02,1.56,0.0,0.0,40.45,13.3702,4.8,367.1,150.08,0.0,0.0,0.0,15.1,60.8,0.72,19.09,37.93,,0.0,39.56,0.0,0.0,0.0,1108.41,2.4,0.0,5.25,0.0,8.41993,,,0.0,50.92,0.0,12.32,0.54,
