SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF
2022-11-07 00:00:00,0.0,17.6,0.0,0.0,13.125,0.0,0.0,22.01,1.3,1.91,13.29,0.0,9.84166,0.0,0.0,0,7.0,2.99,120.08,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.5,0.0,1636,1150.37,12.8997,220.375,1.065,17.9,0.0,0.0,0.0,2.6,585.7,127.7,0.0,0.0,0.0,0.0,13.0,0,1.13,57.4,0.0,0.0,1.601,0.0,0.0,68.0,994.646,1.9,0.0,7.88,0.4
2022-11-07 00:05:00,0.0,17.2,0.0,0.0,12.838,0.0,0.21,18.43,1.0,2.49,13.28,0.0,9.2928,0.0,0.0,0,6.4,1.65,119.72,0.0,0.80954,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.1,0.0,1656,1155.64,3.99991,277.755,0.975,17.3,0.0,0.0,0.0,1.8,562.5,108.45,0.0,0.0,0.0,0.0,13.6,0,1.18,58.94,1.3,0.0,1.276,0.0,0.0,60.1,997.373,4.7,0.0,7.92,0.6
2022-11-07 00:10:00,0.0,13.1,0.0,0.0,12.122,0.0,0.01,14.16,0.0,2.31,13.27,0.0,9.02861,0.0,0.0,0,7.2,0.8,119.76,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.8,0.0,1650,1156.39,0.0,275.115,0.675,14.8,0.0,0.0,0.0,1.3,554.1,109.0,0.0,0.0,0.0,0.0,12.4,0,0.98,60.68,0.0,0.0,1.549,0.0,0.08,59.9,996.057,3.2,0.0,7.33,0.7
2022-11-07 00:15:00,0.0,10.9,0.0,0.0,12.674,0.0,0.44,15.07,0.0,1.73,13.21,0.0,9.31994,0.0,0.0,0,7.3,1.0,119.84,0.0,1.43286,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.6,0.0,1653,1158.65,0.0,269.64,0.675,9.2,0.0,0.0,0.0,1.7,555.8,85.99,0.0,0.0,0.0,0.0,11.2,0,1.15,59.11,1.3,0.0,1.137,0.0,0.0,60.2,998.848,2.4,0.0,5.54,0.8
2022-11-07 00:20:00,0.0,9.8,0.0,0.0,12.427,0.0,0.0,14.84,0.0,1.53,13.3,0.0,10.3363,0.0,0.0,0,7.1,0.64,120.36,0.0,0.43779,0.0,0.0,0.0,0.0,0.1,0.0,0.0,25.4,0.0,1649,1156.39,3.59992,281.17,0.675,10.2,0.0,0.0,0.0,1.9,552.9,95.16,0.0,0.0,0.0,0.0,11.2,0,1.03,56.49,0.0,0.0,2.789,0.0,0.0,59.9,991.071,2.1,0.0,4.31,0.7
2022-11-07 00:25:00,0.0,11.0,0.0,0.0,11.668,0.0,0.87,15.8,0.0,1.64,13.24,0.0,9.46125,0.0,0.0,0,7.3,0.43,119.36,0.0,0.84453,0.0,0.0,0.0,0.0,0.1,0.0,0.0,25.7,0.0,1656,1157.89,3.89991,253.905,0.84,8.1,0.0,0.0,0.0,0.4,556.3,92.79,0.0,0.0,0.0,0.0,11.2,0,0.76,57.9,3.6,0.0,5.255,0.0,0.0,60.3,998.062,1.8,0.0,3.82,0.6
2022-11-07 00:30:00,0.0,10.0,0.0,0.0,11.286,0.0,0.0,12.83,0.0,1.91,13.36,0.0,8.15002,0.0,0.0,0,7.3,2.16,120.32,0.0,0.33295,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.2,0.0,1648,1155.64,0.0,242.615,0.735,6.8,0.0,0.0,0.0,0.0,552.0,99.12,0.0,0.0,0.0,0.0,11.0,0,0.77,63.36,0.0,0.0,6.532,0.0,0.0,60.0,991.385,1.8,0.0,2.68,0.4
2022-11-07 00:35:00,0.0,9.8,0.0,0.0,10.194,0.0,0.33,11.38,0.0,2.11,13.31,0.0,6.83853,0.0,0.0,0,7.3,3.49,120.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,25.9,0.0,1656,1155.64,4.1999,281.925,1.08,5.5,0.0,0.0,0.0,0.8,477.5,92.46,0.0,0.0,0.0,0.0,10.0,0,1.06,67.16,1.5,0.0,6.278,0.0,0.0,60.1,996.811,2.1,0.0,0.99,0.1
2022-11-07 00:40:00,0.0,9.7,0.0,0.0,10.328,0.0,0.0,7.91,0.0,1.61,13.34,0.0,6.38592,0.0,0.0,0,7.3,2.31,119.72,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.4,0.0,1646,1153.76,0.0,280.22,1.38,3.8,0.0,0.0,0.0,1.4,459.1,81.9,0.0,0.0,0.0,0.0,9.6,0,1.7,65.38,3.9,0.0,4.713,0.0,0.0,59.8,993.675,1.5,0.0,0.12,-0.1
2022-11-07 00:45:00,0.0,11.4,0.0,0.0,9.742,0.0,0.42,7.2,1.0,1.3,13.31,0.0,6.56179,0.0,0.0,0,7.3,0.41,119.88,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.1,0.0,1655,1156.01,3.59992,280.9,1.275,2.4,0.0,0.0,0.0,1.0,468.8,77.9,0.0,0.0,0.0,0.0,9.6,0,2.12,61.52,1.8,0.0,3.41,0.0,0.0,60.3,1000.67,1.0,0.0,0.18,0.0
