SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2024-12-09 00:00:00,0.0,67.2,,0.0,29.941,0.0,,95.76,2.5,53.95,12.98,0.0,28.4979,0.0,0.0,0,7.3,8.73,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,25.9,0.0,1108.0,1148.25,0.0,0.02,-0.03,10.45,0.0,4.35,3.59508,0.0,537.1,124.85,0.0,0.0,0.0,0.0,6.1,1.395,1.49,39.94,,0.0,53.884,0.0,0.0,44.7,1078.59,2.2,0.0,3.73,1.7,0.79652,,,0.0,0.0,0.0,6.7,0.17,,0.0,0.0,
2024-12-09 00:05:00,0.0,64.7,,0.0,31.191,0.0,,100.25,2.2,55.43,12.94,0.0,29.5373,0.0,0.0,0,5.9,9.7,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,24.1,0.0,1120.0,1151.62,0.0,0.02,-0.03,5.6,0.0,2.93,3.2899,0.0,587.2,129.51,0.0,0.0,0.0,0.0,5.5,1.395,2.04,31.25,,0.0,52.97,0.0,0.0,28.3,1084.41,0.8,0.0,3.09,1.1,0.44862,,,0.0,0.0,0.0,7.73,0.49,,0.0,0.0,
2024-12-09 00:10:00,0.0,61.8,,0.0,38.859,0.0,,104.83,2.4,56.31,12.95,0.0,26.6926,0.0,0.0,0,5.9,11.18,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,19.5,0.0,1114.0,1152.75,0.0,0.02,-0.03,6.31,0.0,2.38,2.77108,0.0,596.5,128.54,0.0,0.0,0.0,0.0,4.6,1.395,1.13,23.4,,0.0,49.711,0.0,0.0,28.0,1083.62,1.1,0.0,2.83,0.9,0.70497,,,0.0,0.0,0.0,12.53,0.46,,0.0,0.0,
2024-12-09 00:15:00,0.0,70.1,,0.0,34.134,0.0,,103.91,2.3,56.37,12.95,0.0,29.3284,0.0,0.0,0,5.3,6.49,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,17.4,0.0,1108.0,1147.12,0.0,0.02,-0.03,0.92,0.0,2.36,3.31889,0.3,593.3,116.07,0.0,0.0,0.0,0.0,4.6,1.395,0.79,14.73,,0.0,49.266,0.0,0.0,27.8,1082.69,0.7,0.0,3.98,0.9,0.0,,,0.0,0.0,0.0,13.8,0.07,,0.0,0.0,
2024-12-09 00:20:00,0.0,76.0,,0.0,40.947,0.0,,102.29,3.0,56.39,12.92,0.0,30.5633,0.0,0.0,0,4.5,5.17,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,18.7,0.0,1121.0,1152.75,0.0,0.02,-0.03,0.0,0.0,2.57,4.12763,0.3,579.6,109.34,0.0,0.0,0.0,0.0,3.5,1.395,0.32,7.62,,0.0,53.287,0.0,0.0,28.2,1087.66,0.5,0.0,5.45,1.2,0.0,,,0.0,0.0,0.0,14.98,0.0,,0.0,0.0,
2024-12-09 00:25:00,0.0,84.0,,0.0,44.225,0.0,,103.4,2.0,56.59,12.89,0.0,30.079,0.0,0.0,0,3.7,1.73,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,17.4,0.0,1112.0,1152.0,0.0,0.02,-0.03,0.0,0.0,2.95,3.35704,0.0,630.5,97.71,0.0,2.0,0.0,0.0,4.8,1.395,0.0,0.8,,0.0,54.171,0.0,0.0,28.0,1083.16,0.2,0.0,5.3,0.7,0.0,,,0.0,0.0,0.0,6.9,0.0,,0.0,0.0,
2024-12-09 00:30:00,0.0,81.4,,0.0,47.098,0.0,,90.33,2.3,56.65,12.87,0.0,26.5277,0.0,0.0,0,3.3,1.05,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.8,0.0,1109.0,1150.5,0.0,0.02,-0.03,0.0,0.0,2.45,1.89367,0.0,635.9,92.86,0.0,0.0,0.0,0.0,4.2,1.395,0.02,0.35,,0.0,58.512,0.0,0.0,27.9,1081.28,0.7,0.0,4.63,0.5,0.0,,,0.0,0.0,0.0,5.31,0.0,,0.0,0.0,
2024-12-09 00:35:00,0.0,92.0,,0.0,45.048,0.0,,93.68,3.1,56.57,12.87,0.0,21.5757,0.0,0.0,0,3.5,0.37,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.5,0.0,1109.0,1149.0,0.0,0.02,-0.03,0.0,0.0,2.29,0.82095,0.0,679.6,83.1,0.0,0.0,0.0,0.0,3.8,1.395,0.0,0.75,,0.0,56.894,0.0,0.0,27.7,1082.62,1.0,0.0,6.62,0.4,0.0,,,0.0,0.0,0.0,3.37,0.0,,0.0,0.0,
2024-12-09 00:40:00,0.0,83.8,,0.0,41.059,0.0,,94.44,3.0,56.62,12.82,0.0,17.8473,0.0,0.0,0,3.3,0.12,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.4,0.0,1120.0,1152.0,0.0,0.02,-0.03,0.0,0.0,1.67,0.4883,0.0,698.8,80.5,0.0,0.0,0.0,0.0,3.2,1.395,0.0,0.0,,0.0,55.956,0.0,0.0,28.1,1084.66,1.4,0.0,8.23,0.3,0.0,,,0.0,0.0,0.0,0.61,0.0,,0.0,0.0,
2024-12-09 00:45:00,0.0,82.5,,0.0,38.206,0.0,,98.64,4.3,55.49,12.91,0.0,17.5831,0.0,0.0,0,3.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.6,0.0,1109.0,1150.12,0.0,0.02,-0.03,0.0,0.0,0.62,0.0,0.0,682.7,79.37,0.0,0.0,0.0,0.0,1.9,1.395,0.13,1.33,,0.0,59.652,0.0,0.0,28.0,1084.47,1.0,0.0,3.71,0.2,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
