SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF
2022-12-12 00:00:00,91.5986,1190.05,0.0,0,99.59,14.4328,0.0,0.0,75.0363,0.0,0.0,120.053,85.8137,71.2997,0.0,-0.05,0.0,0,1116.61,0.0,0.0,0.0,0.0,0.001526,130.083,0.0,104.992,33.7331,0.0,0.0,41.832,0.0,0.0,587.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,418.891,860.270019531,0.0,0.0,0.00153,0.0,230.364,0.0,0.0,0.2041,115.84,245.028,60.8,66.0,140.852,0.0,0.0,0,3.23369,0.0,950.151,0.0,0.0,0.0,18.9363,0.0,107.146,0.0,0.0
2022-12-12 00:05:00,89.696,1193.27,0.0,0,100.09,18.703,0.0,0.0,80.4778,0.0,0.0,122.683,84.6235,74.8973,0.0,-0.02,0.0,0,1172.15,0.0,0.0,0.0,0.0,0.001526,125.453,0.0,107.994,31.2638,0.0,0.0,41.7458,0.0,0.0,596.045,0.0,0.0,0.0,0.0,0.019,0.0,0.0,402.191,708.849975586,0.0,0.0,0.00153,0.0,225.988,0.0,0.0,0.184,-1.84,366.299,62.0,66.0,143.401,0.0,0.0,0,3.35454,0.0,967.095,0.0,0.14986,0.0,19.0594,0.0,106.662,0.0,0.0
2022-12-12 00:10:00,90.3962,1183.48,0.0,0,99.75,21.261,0.0,0.0,84.931,0.0,0.0,127.001,86.2556,78.6985,0.0,0.0,0.0,0,1196.95,0.0,0.0,0.0,0.0,0.001526,129.053,0.0,107.474,31.1591,0.0,0.0,41.6566,0.0,0.0,591.321,0.0,0.0,0.0,0.0,0.019,0.0,0.0,380.511,700.380004883,0.0,0.0,0.00153,0.0,215.679,0.0,0.0,0.15386,0.0,372.284,60.7,65.9,133.997,0.0,0.0,0,3.42779,0.0,955.303,0.0,0.0,0.0,23.1464,0.0,105.043,0.0,0.0
2022-12-12 00:15:00,89.3972,1198.13,0.0,0,100.88,27.9321,0.0,0.0,82.1145,0.0,0.0,122.237,86.634,89.4958,0.0,-0.05,0.0,0,1201.32,0.0,0.0,0.0,0.0,0.001526,131.993,0.0,103.995,31.8415,0.0,0.0,42.1827,0.0,0.0,597.821,0.0,0.0,0.0,0.0,0.019,0.0,0.0,364.593,648.869995117,0.0,0.0,0.00153,0.0,212.09,0.0,0.0,0.1639,0.0,382.614,61.9,65.8,132.03,0.0,0.0,0,3.64752,0.0,949.174,0.0,0.0,0.0,26.1347,0.0,88.7593,0.0,0.0
2022-12-12 00:20:00,92.2934,1220.17,0.0,0,103.24,35.9931,0.0,0.0,85.3255,0.0,0.0,124.614,86.4436,92.996,0.0,-0.04,0.0,0,1170.39,0.0,0.0,0.0,0.0,0.001526,139.533,0.0,104.947,32.6484,0.0,0.0,41.4505,0.0,0.0,599.908,0.0,0.0,0.0,0.0,0.019,0.0,0.0,354.241,630.869995117,0.0,0.0,0.00153,0.0,216.741,0.0,0.0,0.21414,0.0,395.205,63.5,65.8,128.372,0.0,0.0,0,3.66949,0.0,936.601,0.0,0.15358,0.0,30.9863,0.0,82.182,0.0,0.0
2022-12-12 00:25:00,91.298,1193.51,0.0,0,104.82,38.1324,0.0,0.0,89.3256,0.0,0.0,122.415,86.5925,91.2968,0.0,-0.04,0.0,0,1134.65,0.0,0.0,0.0,0.0,0.001526,144.323,0.0,108.737,31.9089,0.0,0.0,41.6566,0.0,0.0,593.994,0.0,0.0,0.0,0.0,0.019,0.0,0.0,345.989,606.729980469,0.0,0.0,0.00153,0.0,217.702,0.0,0.0,0.15386,0.0,378.008,61.6,65.9,135.183,0.0,0.0,0,3.67315,0.0,920.78,0.0,0.0,0.0,29.3427,0.0,85.0068,0.0,0.0
2022-12-12 00:30:00,91.9969,1210.06,0.0,0,107.1,39.4428,0.0,0.0,88.0131,0.0,0.0,139.483,86.4839,95.2971,0.0,-0.05,0.0,0,1129.3,0.0,0.0,0.0,0.0,0.001526,139.353,0.0,108.813,31.9026,0.0,0.0,42.0381,0.0,0.0,606.445,0.0,0.0,0.0,0.0,0.019,0.0,0.0,352.142,670.380004883,0.0,0.0,0.00153,0.0,215.962,0.0,0.0,0.1639,0.0,307.293,62.5,65.9,137.425,0.0,0.0,0,3.61089,0.0,902.713,0.0,0.01582,0.0,30.6084,0.0,89.5479,0.0,0.0
2022-12-12 00:35:00,91.4962,1192.93,0.0,0,107.4,46.2102,0.0,0.0,98.1031,0.0,0.0,155.834,87.2639,87.4956,0.0,-0.05,0.0,0,1124.79,0.0,0.0,0.0,0.0,0.001526,137.373,0.0,108.839,32.2874,0.0,0.0,41.8043,0.0,0.0,599.341,0.0,0.0,0.0,0.0,0.019,0.0,0.0,334.124,741.010009766,0.0,0.0,0.00153,0.0,213.692,0.0,0.0,0.184,0.0,288.196,31.4,65.9,138.358,0.0,0.0,0,3.59625,0.0,920.438,0.0,0.0,0.0,30.5644,0.0,88.3955,0.0,0.0
2022-12-12 00:40:00,90.2972,1195.68,0.0,0,105.82,49.3103,0.0,0.0,93.4506,0.0,0.0,153.494,83.4137,80.296,0.0,-0.04,0.0,0,1108.84,0.0,0.0,0.0,0.0,0.001526,137.153,0.0,108.248,30.7901,0.0,0.0,41.3644,0.0,0.0,588.501,0.0,0.0,0.0,0.0,0.019,0.0,0.0,315.251,695.190002441,0.0,0.0,0.00153,0.0,220.073,0.0,0.0,0.15386,0.0,284.242,30.5,65.9,141.534,0.0,0.0,0,3.6878,0.0,936.528,0.0,0.0,0.0,26.9433,0.0,87.3933,0.0,0.0
2022-12-12 00:45:00,92.1952,1193.41,0.0,0,108.11,52.8332,0.0,0.0,94.5678,0.0,0.0,144.834,87.2236,80.3977,0.0,-0.02,0.0,0,1112.68,0.0,0.0,0.0,0.0,0.001526,133.863,0.0,108.826,31.1265,0.0,0.0,41.6566,0.0,0.0,598.59,0.0,0.0,0.0,0.0,0.019,0.0,0.0,297.258,670.280029297,0.0,0.0,0.00153,0.0,217.116,0.0,0.0,0.15386,0.0,280.04,30.4,65.9,141.797,0.0,0.0,0,3.62921,0.0,950.2,0.0,0.0,0.0,28.0331,0.0,87.7009,0.0,0.0
