SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2024-12-30 00:00:00,0.0,58.6,,0.0,3.252,0.0,,85.25,11.5,28.79,-0.01,0.0,10.6383,0.0,0.0,0,3.6,1.43,116.96,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.9,0.0,1922.0,1151.25,0.0,0.02,0.0,24.4,0.0,0.44,0.0,4.4,176.6,180.96,0.0,0.0,0.0,0.0,14.2,0.72,1.06,87.48,,0.0,19.781,0.0,0.0,27.9,743.406,-0.1,0.0,21.72,1.0,0.0,,,0.0,0.0,0.0,0.0,4.67,,0.0,0.0,0.0
2024-12-30 00:05:00,0.0,56.4,,0.0,5.051,0.0,,83.83,11.1,27.18,-0.01,0.0,9.67014,0.0,0.0,0,3.9,0.29,93.44,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.9,0.0,1945.0,1153.88,0.0,0.02,0.0,22.28,0.0,1.91,0.0,4.4,135.8,166.13,0.0,0.0,0.0,0.0,13.9,0.72,0.54,85.17,,0.0,21.751,0.0,0.0,3.0,744.25,-0.1,0.0,17.8,1.0,0.0,,,0.0,0.0,0.0,0.0,5.46,,0.0,0.0,0.0
2024-12-30 00:10:00,0.0,56.8,,0.0,8.855,0.0,,86.98,10.9,29.58,-0.01,0.0,9.71622,0.0,0.0,0,4.3,0.0,69.4,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.0,0.0,1928.0,1151.62,0.0,0.02,0.0,21.73,0.0,0.98,0.0,4.2,108.0,156.79,0.0,0.0,0.0,0.0,11.7,0.72,0.15,78.84,,0.0,23.788,0.0,0.0,0.0,743.969,-0.1,0.0,16.19,1.2,0.0,,,0.0,0.0,0.0,0.0,6.58,,0.0,0.0,0.0
2024-12-30 00:15:00,0.0,56.6,,0.0,10.359,0.0,,89.43,11.8,28.93,-0.01,0.0,11.5712,0.0,0.0,0,4.5,0.0,59.64,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20.8,0.0,1919.0,1150.12,0.0,0.02,0.0,17.68,0.0,0.0,0.0,4.6,132.2,151.25,0.0,0.0,0.0,0.0,10.2,0.72,0.07,75.58,,0.0,24.154,0.0,0.0,0.0,743.906,-0.1,0.0,15.62,0.8,0.0,,,0.0,0.0,0.0,0.0,6.38,,0.0,0.0,0.0
2024-12-30 00:20:00,0.0,55.3,,0.0,12.174,0.0,,89.66,11.6,25.85,-0.01,0.0,14.3688,0.0,0.0,0,3.1,0.0,59.6,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20.9,0.0,1922.0,1151.25,0.0,0.02,0.0,13.97,0.0,0.0,0.0,6.6,131.0,171.13,0.0,0.0,0.0,0.0,8.4,0.72,0.0,70.34,,0.0,24.89,0.0,0.0,0.0,744.781,-0.1,0.0,12.89,0.8,0.0,,,0.0,0.0,0.0,0.0,4.7,,0.0,0.0,0.0
2024-12-30 00:25:00,0.0,53.4,,0.0,11.938,0.0,,90.26,11.5,25.96,-0.01,0.0,14.8603,0.0,0.0,0,3.5,0.0,59.72,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.3,0.0,1940.0,1153.12,0.0,0.02,0.0,15.83,0.0,0.0,0.0,5.8,116.4,190.16,0.0,0.0,0.0,0.0,8.4,0.72,0.0,64.41,,0.0,25.66,0.0,0.0,0.0,746.562,-0.2,0.0,11.42,0.8,0.0,,,0.0,0.0,0.0,0.0,4.55,,0.0,0.0,0.0
2024-12-30 00:30:00,0.0,52.3,,0.0,10.52,0.0,,88.56,10.8,25.73,-0.01,0.0,13.8706,0.0,0.0,0,2.7,0.0,59.68,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.1,0.0,1924.0,1151.62,0.0,0.02,0.0,16.26,0.0,0.0,0.0,5.2,129.6,182.76,0.0,0.0,0.0,0.0,5.6,0.72,0.0,59.54,,0.0,27.202,0.0,0.0,0.0,745.25,-0.2,0.0,9.57,0.8,0.0,,,0.0,0.0,0.0,0.0,3.63,,0.0,0.0,0.0
2024-12-30 00:35:00,0.0,56.0,,0.0,10.611,0.0,,88.84,10.0,24.93,0.0,0.0,18.2467,0.0,0.0,0,2.1,0.0,59.72,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.1,0.0,1945.0,1155.0,0.0,0.02,0.0,14.26,0.0,0.0,0.0,5.7,108.5,176.28,0.0,0.0,0.0,0.0,5.3,0.72,0.0,56.07,,0.0,27.546,0.0,0.0,0.0,745.031,-0.2,0.0,13.02,0.7,0.0,,,0.0,0.0,0.0,0.0,3.39,,0.0,0.0,0.0
2024-12-30 00:40:00,0.0,55.0,,0.0,11.703,0.0,,87.49,9.8,26.77,0.0,0.0,17.1674,0.0,0.0,0,1.7,0.0,59.56,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.3,0.0,1924.0,1150.12,0.0,0.02,0.0,14.19,0.0,0.0,0.0,4.8,37.3,171.43,0.0,2.0,0.0,0.0,5.6,0.72,0.0,53.96,,0.0,27.467,0.0,0.0,0.0,744.156,-0.1,0.0,13.04,0.6,0.0,,,0.0,0.0,0.0,0.0,3.84,,0.0,0.0,0.0
2024-12-30 00:45:00,0.0,54.9,,0.0,10.642,0.0,,85.13,8.9,28.68,0.0,0.0,19.5789,0.0,0.0,0,1.3,0.0,59.68,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.2,0.0,1928.0,1151.62,0.0,0.02,0.0,15.0,0.0,0.0,0.0,4.4,60.7,176.33,0.0,0.0,0.0,0.0,4.7,0.72,0.0,52.57,,0.0,27.566,0.0,0.0,0.0,744.188,-0.1,0.0,14.17,0.9,0.0,,,0.0,0.0,0.0,0.0,3.18,,0.0,0.0,0.0
2024-12-30 00:50:00,0.0,56.8,,0.0,12.019,0.0,,78.92,7.9,28.1,-0.01,0.0,19.3352,0.0,0.0,0,1.3,0.0,59.56,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.2,0.0,1930.0,1152.38,0.0,0.02,0.0,13.25,0.0,0.0,0.0,5.9,57.3,188.17,0.0,0.0,0.0,0.0,4.1,0.72,0.0,49.13,,0.0,28.485,0.0,0.0,0.0,745.031,-0.1,0.0,13.96,0.7,0.0,,,0.0,0.0,0.0,0.0,2.33,,0.0,0.0,0.0
2024-12-30 00:55:00,0.0,55.6,,0.0,12.405,0.0,,73.48,7.0,30.14,0.0,0.0,16.277,0.0,0.0,0,1.7,0.0,59.64,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.4,0.0,1940.0,1153.12,0.0,0.02,0.0,15.35,0.0,0.0,0.0,5.4,69.9,169.58,0.0,0.0,0.0,0.0,3.8,0.72,0.0,47.79,,0.0,27.973,0.0,0.0,0.0,745.5,0.0,0.0,10.85,0.6,0.0,,,0.0,0.0,0.0,0.0,2.06,,0.0,0.0,0.0
2024-12-30 01:00:00,0.0,50.0,,0.0,8.596,0.0,,69.87,7.0,29.1,0.0,0.0,13.568,0.0,0.0,0,2.1,0.0,59.6,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.7,0.0,1928.0,1153.12,0.0,0.02,0.0,14.39,0.0,0.0,0.0,6.1,59.6,153.35,0.0,0.0,0.0,0.0,3.8,0.72,0.0,45.32,,0.0,29.796,0.0,0.0,0.0,745.031,0.0,0.0,10.46,0.6,0.0,,,0.0,0.0,0.0,0.0,2.45,,0.0,0.0,0.0
2024-12-30 01:05:00,0.0,48.0,,0.0,7.463,0.0,,72.93,5.9,25.58,-0.01,0.0,12.1288,0.0,0.0,0,2.1,0.0,59.68,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20.7,0.0,1939.0,1153.12,0.0,0.02,0.0,13.98,0.0,0.0,0.0,6.8,55.3,140.58,0.0,0.0,0.0,0.0,3.7,0.72,0.0,44.99,,0.0,31.074,0.0,0.0,0.0,745.031,0.1,0.0,10.57,0.4,0.0,,,0.0,0.0,0.0,0.0,2.7,,0.0,0.0,0.0
