SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2024-06-03 00:00:00,0.0,0.0,0.0,-0.1,168.66,0.7,0.0,0.0,0.0,0.0,29.3,13.1104,0.0,0,0.0,8.78,0.47,15.7,17.5,16.4,0.0,0.0,0.0,0.0,0.0,8.5,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,48.9,0.0,12.6,336.760009766,407.767,192.86,51.25,0.0,0.0,0.0,23.9,46.8,29.6298,0.0,0.0,7.59778,0.0,121.0,7.4,3.5,8.4,0.031,0.0,1e-05,0.0,0.0,0.0,0.41,0.0
2024-06-03 00:05:00,1.239,0.0,0.0,-0.1,146.64,0.8,0.0,0.006,0.0,0.0,26.5,14.7672,0.0,0,0.0,10.01,1.88,18.6,18.4,15.9,2.7,0.0,0.0,0.01,0.0,9.97,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,48.9,0.0,15.4,392.850006104,389.648,170.56,57.52,0.0,0.0,0.0,25.9,50.5,29.2216,0.0,0.0,7.79773,0.0,127.0,5.4,5.2,13.44,0.055,0.0,1e-05,0.0,0.0,0.0,0.64,0.0
2024-06-03 00:10:00,0.055,0.0,0.0,-0.1,169.5,1.0,0.0,0.023,0.0,0.0,22.5,12.0299,0.0,0,0.0,13.21,3.17,20.1,16.7,17.1,0.0,3.186,0.0,0.01,0.0,10.43,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,48.0,0.0,18.9,398.320007324,382.937,153.14,47.74,0.0,0.0,0.0,27.2,51.2,29.5626,0.0,0.0,7.99767,0.0,129.0,3.2,6.0,19.98,0.04,0.0,1e-05,0.0,0.0,0.0,0.74,0.0
2024-06-03 00:15:00,0.157,0.0,0.0,-0.1,109.03,1.0,0.0,0.0,0.0,0.0,19.5,11.0934,0.0,0,0.0,11.89,2.38,15.5,16.6,14.7,0.0,4.006,0.0,0.01,0.0,13.09,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,45.1,0.0,17.7,451.440002441,384.279,150.05,51.86,0.0,0.0,0.0,27.1,47.9,28.4004,0.0,0.0,8.09764,0.0,131.0,3.7,6.7,21.46,0.045,0.0,1e-05,0.0,0.0,0.0,0.89,0.0
2024-06-03 00:20:00,0.338,0.0,0.0,-0.1,95.49,1.0,0.0,0.0,0.0,0.0,17.9,9.43659,0.0,0,0.0,10.36,1.53,12.3,15.2,13.8,0.0,0.794,0.0,0.01,0.0,17.51,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,41.2,0.0,12.7,483.220001221,378.239,151.36,55.61,0.0,0.0,0.0,22.0,44.1,23.4792,0.0,0.0,8.19761,0.0,122.0,3.1,6.4,20.63,0.031,0.0,1e-05,0.0,0.0,0.0,0.71,0.0
2024-06-03 00:25:00,1.689,0.0,0.0,-0.1,132.89,1.2,0.0,0.077,0.0,0.0,16.9,9.8688,0.0,0,0.0,8.13,0.6,10.8,13.8,12.8,3.6,0.095,0.0,0.0,0.15,18.36,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,41.2,0.0,8.0,475.399993896,392.332,150.64,59.85,0.0,0.0,0.0,17.4,47.8,21.0881,0.0,0.0,8.09764,0.0,129.0,3.6,7.1,21.42,0.092,0.0,1e-05,0.0,0.0,0.0,0.42,0.0
2024-06-03 00:30:00,0.172,0.0,0.0,-0.1,131.11,0.8,0.0,0.0,0.0,0.0,16.9,11.4536,0.0,0,0.0,7.2,1.56,8.7,11.9,11.2,0.0,3.17,0.0,0.01,0.0,19.78,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,34.5,0.0,8.6,483.100006104,376.226,151.21,69.24,0.0,0.0,0.0,16.9,47.1,20.8353,0.0,0.0,7.1979,0.0,125.0,2.5,5.6,18.01,0.0,0.0,1e-05,0.0,0.0,0.0,0.32,0.0
2024-06-03 00:35:00,0.798,0.0,0.0,-0.1,97.46,0.3,0.0,0.0,0.0,0.0,17.2,10.229,0.0,0,0.0,7.47,0.86,8.7,12.9,13.5,0.0,3.981,0.0,0.01,0.0,21.11,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,38.8,0.0,9.9,475.859985352,389.648,149.04,66.01,0.0,0.0,0.0,17.3,45.2,19.6047,0.0,0.0,6.59808,0.0,153.0,0.8,3.2,16.91,0.063,0.0,1e-05,0.0,0.0,0.0,0.35,0.0
2024-06-03 00:40:00,0.0,0.0,0.0,-0.1,96.01,0.4,0.0,0.0,0.0,0.0,17.8,11.1654,0.0,0,0.0,8.85,0.0,12.5,16.1,17.0,0.0,3.975,0.0,0.01,0.0,21.54,6.5,0.0,0.16747,0.32164,0.0,0.0,0.0,0.0,0.08545,43.2,0.0,7.9,501.790008545,387.634,147.59,58.47,0.0,0.0,0.0,15.1,45.4,16.9006,0.0,0.0,6.69805,0.0,120.0,1.1,4.1,15.79,0.041,0.0,1e-05,0.0,0.0,0.0,0.23,0.0
2024-06-03 00:45:00,0.593,0.0,0.0,-0.1,98.36,0.6,0.0,0.0,0.0,0.0,18.4,10.9493,0.0,0,0.0,7.75,0.3,16.2,18.2,20.5,0.0,3.97,0.0,0.01,0.0,25.03,7.67,0.0,0.33493,3.09793,0.0,0.0,0.0,0.0,0.08545,44.6,0.0,7.4,474.130004883,386.292,149.44,62.38,0.0,0.0,0.0,15.9,44.4,16.7657,0.0,0.0,6.79802,0.0,120.0,4.3,5.0,15.33,0.042,0.0,1e-05,0.0,0.0,0.0,0.29,0.0
