SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2023-12-25 00:00:00,0.0,148.6,0.0,0.0,85.682,170.489,8.15,69.38,37.7,37.15,-0.01,0.0,33.8514,0.0,0.0,0,0.0,302.82,0.04,77.5,0.14248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1209.0,644.347,126.797,0.0,8.94,270.38,0.0,104.38,96.3485,105.8,0.0,327.55,0.0,0.0,0.0,30.6,131.9,0.72,22.24,449.24,0.0,0.0,150.967,0.0,0.0,0.0,467.086,23.7,0.0,135.01,0.0,29.4163,0.1,0.016,0.0
2023-12-25 00:05:00,0.0,136.8,0.0,0.0,89.075,172.552,1.15,57.74,33.8,43.16,-0.01,0.0,26.7633,0.0,0.0,0,0.0,303.6,0.04,79.54,0.13523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1217.0,646.603,119.197,0.0,9.225,282.88,0.0,103.64,96.4232,106.2,0.0,326.39,0.0,0.0,0.0,31.9,131.6,0.81,18.48,437.59,1.5,0.0,149.617,0.0,0.0,0.0,467.587,22.6,0.0,134.71,0.0,46.4515,1.2,0.038,0.0
2023-12-25 00:10:00,0.0,130.6,0.0,0.0,86.666,174.878,8.53,43.85,27.6,36.06,-0.01,0.0,21.5921,0.0,0.0,0,0.0,289.45,0.04,80.51,0.53013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1233.0,651.49,115.297,0.0,10.68,291.4,0.0,100.61,97.3708,106.2,0.0,328.7,0.0,0.0,0.0,34.8,131.1,0.72,18.0,436.67,2.5,0.0,150.782,0.0,0.0,0.0,473.011,19.6,0.0,130.24,0.0,21.1276,1.2,0.11,0.0
2023-12-25 00:15:00,0.0,116.0,0.0,0.0,81.289,174.884,9.03,28.11,24.1,34.73,-0.01,0.0,19.9096,0.0,0.0,0,0.0,281.39,0.04,78.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1209.0,643.971,123.497,0.0,11.145,294.66,0.0,96.34,96.4553,104.5,0.0,329.61,0.0,0.0,0.0,31.8,130.5,0.72,22.0,430.77,0.0,0.0,149.757,0.0,0.0,0.0,464.767,20.7,0.0,126.84,0.0,78.4588,0.5,0.0,0.0
2023-12-25 00:20:00,0.0,113.1,0.0,0.0,85.217,172.576,1.09,21.89,22.5,37.34,-0.01,0.0,22.6243,0.0,0.0,0,0.0,271.46,0.04,78.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1209.0,694.348,133.797,0.0,10.71,293.19,0.0,88.4,95.1277,102.8,0.0,329.94,0.0,0.0,0.0,29.6,128.5,0.81,24.95,418.09,1.0,0.0,149.905,0.0,0.0,0.0,473.856,20.1,0.0,124.33,0.0,97.4106,0.3,0.044,0.0
2023-12-25 00:25:00,0.0,105.5,0.0,0.0,89.727,169.189,8.33,21.73,24.6,39.04,-0.01,0.0,25.7536,0.0,0.0,0,0.0,256.11,0.04,78.64,0.01479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1215.0,646.979,137.597,0.0,11.145,283.13,0.0,75.83,94.4212,86.4,0.0,331.66,0.0,0.0,0.0,27.5,128.1,0.72,30.26,404.29,1.2,0.0,144.985,0.0,0.0,0.0,469.437,22.9,0.0,126.22,0.0,98.5275,0.1,0.011,0.0
2023-12-25 00:30:00,0.0,92.4,0.0,0.0,91.001,162.744,9.28,23.82,25.5,44.31,-0.01,0.0,39.254,0.0,0.0,0,0.0,251.73,0.04,79.83,0.37006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1220.0,648.482,141.397,0.0,9.735,276.64,0.0,72.46,94.3403,90.0,0.0,326.65,0.0,0.0,0.0,29.4,128.8,0.72,31.68,405.31,2.5,0.0,139.336,0.0,0.0,0.0,470.033,22.2,0.0,121.66,0.0,99.4919,0.6,0.055,0.0
2023-12-25 00:35:00,0.0,80.7,1.83,0.0,96.463,149.291,9.52,37.02,24.7,44.37,-0.01,0.0,50.2272,0.0,0.0,0,0.0,243.95,0.04,78.41,11.4813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,1220.0,677.054,136.097,0.0,9.36,286.93,0.0,81.0,93.9482,92.3,0.0,330.97,0.0,0.0,0.0,29.1,127.9,0.81,23.08,392.95,25.9,0.0,131.427,0.0,0.0,0.0,470.692,22.4,0.0,112.21,0.0,95.9213,0.5,0.104,0.0
2023-12-25 00:40:00,0.0,74.2,0.0,0.0,98.486,147.124,8.94,37.09,24.2,42.48,-0.01,0.0,48.638,0.0,0.0,0,0.0,229.87,0.04,78.95,2.91105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1227.0,700.739,131.797,0.0,8.34,277.54,0.0,71.17,94.1435,87.7,0.0,332.95,0.0,0.0,0.0,30.5,126.4,0.81,18.87,414.97,24.4,0.0,123.528,0.0,0.0,0.0,468.685,23.3,0.0,104.68,0.0,97.4777,0.0,0.0,0.0
2023-12-25 00:45:00,0.0,70.8,0.0,0.0,99.101,148.4,0.94,42.62,25.0,40.86,-0.01,0.0,47.2781,0.0,0.0,0,0.0,202.47,0.04,74.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1293.0,703.747,146.197,0.0,8.145,263.95,0.0,67.47,95.8937,85.0,0.0,331.72,0.0,0.0,0.0,32.6,124.6,0.72,18.67,406.95,24.2,0.0,116.688,0.0,0.0,0.0,468.089,23.0,0.0,100.08,0.0,94.4686,4.6,0.95,0.0
2023-12-25 00:50:00,0.0,66.8,1.51,0.0,96.107,143.529,0.0,55.3,28.9,40.36,-0.01,0.0,47.1654,0.0,0.0,0,0.0,185.62,0.04,70.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,1363.0,704.875,143.097,0.0,8.835,250.76,0.0,53.88,95.2864,77.7,0.0,331.9,0.0,0.0,0.0,38.4,127.6,0.72,24.06,383.05,24.1,0.0,115.899,0.0,0.0,0.0,468.685,23.8,0.0,108.4,0.0,97.4411,0.0,0.401,0.0
2023-12-25 00:55:00,0.0,66.1,0.0,0.0,97.461,141.857,0.0,64.31,27.6,46.52,-0.01,0.0,44.7549,0.0,0.0,0,0.0,179.41,0.04,62.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,1363.0,701.491,158.296,0.0,9.06,241.27,0.0,52.63,95.5885,70.9,0.0,337.37,0.0,0.0,0.0,41.3,126.3,0.81,28.14,390.95,22.7,0.0,120.879,0.0,0.0,0.0,466.458,24.7,0.0,107.74,0.0,93.4249,0.0,0.0,0.0
2023-12-25 01:00:00,0.0,65.7,0.0,0.0,100.142,140.728,0.0,57.52,29.8,48.16,-0.01,0.0,41.4249,0.0,0.0,0,0.0,167.79,0.04,56.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1371.0,702.995,174.896,0.0,7.38,231.6,0.0,54.3,94.2747,62.1,0.0,334.94,0.0,0.0,0.0,39.6,126.6,0.72,31.84,395.44,23.8,0.0,114.745,0.0,0.0,0.0,470.191,24.2,0.0,100.95,0.0,95.2804,0.0,0.0,0.0
