SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS
2023-11-20 00:00:00,0.32227,0.0,0.0,0.0,0.0,0.0,319.2,0.0,0.0,0.0,0.0,0.52532,304.4,0.0,0.0,0.0,110.403,0.0,0,0.0,1281.31,0.0,0.0,0.0,0.0,0.0,-0.198,42.73,0.0,0.0,32.68,751.395,0.0,0.0,0.014,0.0,52.1813,91.2015,0.0,849.043,0.0,0.0,0.0,0.0,38.5,0.0,14.5,0.0,0.0,0.0,0.0,873.084,-0.58,1033.4,439.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.36,74.72,0.0,,0.0,0.0,131.7,0.0,
2023-11-20 00:05:00,0.32227,0.0,0.0,0.0,0.0,0.0,321.1,0.0,0.0,0.0,0.0,0.52532,322.45,0.0,0.0,0.0,112.13,0.0,0,0.0,1279.02,0.0,0.0,0.0,0.0,0.0,-0.198,42.5975,0.0,0.0,33.24,752.822,0.0,0.0,0.014,0.0,54.1687,85.2828,0.0,849.821,0.0,0.0,0.0,0.0,37.4,0.0,14.5,0.0,0.0,0.0,0.0,895.387,-0.58,1051.2,443.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2,75.511,0.0,,0.0,0.0,136.6,0.0,
2023-11-20 00:10:00,0.32227,0.0,0.0,0.0,0.0,0.0,320.5,0.0,0.0,0.0,0.0,0.52532,337.79,0.0,0.0,0.0,110.218,0.0,0,0.0,1277.11,0.0,0.0,0.0,0.0,0.0,-0.198,42.48,0.0,0.0,33.64,756.884,0.0,0.0,0.014,0.0,52.3125,86.6017,0.0,846.494,0.0,0.0,0.0,0.0,35.8,0.0,14.5,0.0,0.0,0.0,0.0,906.001,-0.58,1045.7,440.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.44,65.212,0.0,,0.0,0.0,127.0,0.0,
2023-11-20 00:15:00,0.32227,0.0,0.0,0.0,0.0,0.0,320.7,0.0,0.0,0.0,0.0,0.52532,341.47,0.0,0.0,0.0,110.074,0.0,0,0.0,1279.55,0.0,0.0,0.0,0.0,0.0,-0.198,34.935,0.0,0.0,33.36,750.623,0.0,0.0,0.014,0.0,52.4625,91.4268,0.0,846.815,0.0,0.0,0.0,0.0,34.3,0.0,14.5,0.0,0.0,0.0,0.0,880.48,-0.58,1046.5,441.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2,67.841,0.0,,0.0,0.0,133.6,0.0,
2023-11-20 00:20:00,0.32227,0.0,0.0,0.0,0.0,0.0,320.7,0.0,0.0,0.0,0.0,0.52532,349.74,0.0,0.0,0.0,111.208,0.0,0,0.0,1278.51,0.0,0.0,0.0,0.0,0.0,-0.198,35.39,0.0,0.0,29.43,756.884,0.0,0.0,0.014,0.0,50.3062,90.2226,0.0,849.226,0.0,0.0,0.0,0.0,33.9,0.0,13.4,0.0,0.0,0.0,0.0,876.225,-0.58,1047.0,442.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3,66.11,0.0,,0.0,0.0,141.1,0.0,
2023-11-20 00:25:00,0.32227,0.0,0.0,0.0,0.0,0.0,320.7,0.0,0.0,0.0,0.0,0.52532,352.55,0.0,0.0,0.0,108.729,0.0,0,0.0,1274.88,0.0,0.0,0.0,0.0,0.0,-0.198,35.2625,0.0,0.0,23.0,757.001,0.0,0.0,0.014,0.0,51.5063,92.8932,0.0,846.479,0.0,0.0,0.0,0.0,35.4,0.0,13.4,0.0,0.0,0.0,0.0,866.599,-0.58,1045.3,439.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.25,69.584,0.0,,0.0,0.0,135.7,0.0,
2023-11-20 00:30:00,0.32227,0.0,0.0,0.0,0.0,0.0,320.5,0.0,0.0,0.0,0.0,0.52532,347.21,0.0,0.0,0.0,110.602,0.0,0,0.0,1278.88,0.0,0.0,0.0,0.0,0.0,-0.198,35.4775,0.0,0.0,19.9,753.812,0.0,0.0,0.014,0.0,51.45,87.4332,0.0,843.32,0.0,0.0,0.0,0.0,32.8,0.0,14.7,0.0,0.0,0.0,0.0,826.658,-0.58,1049.2,440.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.74,71.694,0.0,,0.0,0.0,129.1,0.0,
2023-11-20 00:35:00,0.32227,0.0,0.0,0.0,0.0,0.0,323.4,0.0,0.0,0.0,0.0,0.52532,344.74,0.0,0.0,0.0,113.48,0.0,0,0.0,1284.27,0.0,0.0,0.0,0.0,0.0,-0.198,35.8875,0.0,0.0,22.79,758.982,0.0,0.0,0.014,0.0,50.8125,96.297,0.0,841.093,0.0,0.0,0.0,0.0,37.8,0.0,16.0,0.0,0.0,0.0,0.0,818.032,-0.58,1048.2,444.812,1.68216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2,78.636,0.0,,0.0,0.0,106.0,0.0,
2023-11-20 00:40:00,0.32227,0.0,0.0,0.0,0.0,0.0,321.9,0.0,0.0,0.0,0.0,0.52532,346.07,0.0,0.0,0.0,110.201,0.0,0,0.0,1279.02,0.0,0.0,0.0,0.0,0.0,-0.198,35.525,0.0,0.0,18.34,753.695,0.0,0.0,0.014,0.0,51.5625,99.9506,0.0,843.305,0.0,0.0,0.0,0.0,37.9,0.0,16.1,0.0,0.0,0.0,0.0,853.409,-0.58,1048.1,442.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3,79.095,0.0,,0.0,0.0,107.0,0.4044,
2023-11-20 00:45:00,0.32227,0.0,0.0,0.0,0.0,0.0,317.2,0.0,0.0,0.0,0.0,0.52532,348.54,0.0,0.0,0.0,109.025,0.0,0,0.0,1275.17,0.0,0.0,0.0,0.0,0.0,-0.198,35.2475,0.0,0.0,21.76,758.982,0.0,0.0,0.014,0.0,51.4875,98.9512,0.0,840.421,0.0,0.0,0.0,0.0,37.1,0.0,16.1,0.0,0.0,0.0,0.0,842.796,-0.58,1039.9,437.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.91,76.324,0.0,,0.0,0.0,112.8,0.0,
