SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2023-12-18 00:00:00,0.054,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,5.30619,60.0,6.77129,0.0,0,0.0,3.62,12.3,57.3,32.6,31.9,0.3,0.0,0.0,0.01,0.0,24.86,13.79,5.80511,5.52639,19.7316,0.0,0.0,0.0,0.0,30.7712,56.1,0.0,17.6,338.690002441,367.501,0.0,24.82,0.0,0.0,0.0,17.2,49.4,26.7682,0.0,0.0,20.0941,0.0,0.0,56.3,28.4,5.72,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0
2023-12-18 00:05:00,4.857,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,5.90689,60.0,7.4196,0.0,0,0.0,2.29,11.91,55.5,28.3,29.0,0.0,0.0,0.0,0.01,0.0,25.7,16.01,8.30578,6.47536,17.3536,0.0,0.0,0.0,0.0,29.6133,54.7,0.0,12.2,375.730010986,378.239,0.0,19.14,0.0,0.0,0.0,18.0,54.6,31.3067,0.0,0.0,20.2941,0.0,0.0,57.0,25.6,0.91,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2023-12-18 00:10:00,5.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60888,60.0,8.93234,0.0,0,0.0,3.55,10.68,48.5,22.6,25.2,0.0,0.0,0.0,0.0,0.0,23.83,19.17,12.6819,9.65722,26.5133,0.0,0.0,0.0,0.0,29.5706,57.6,0.0,9.1,372.350006104,374.883,0.0,17.12,0.0,0.0,0.0,23.4,52.0,34.0108,0.0,0.0,17.095,0.0,0.0,60.3,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
2023-12-18 00:15:00,6.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30969,59.9,7.99588,0.0,0,0.0,3.2,7.34,43.7,22.3,21.2,2.2,0.0,0.0,0.01,2.1,23.55,16.2,12.7712,6.75447,27.4903,0.0,0.0,0.0,0.0,31.113,59.5,0.0,5.9,430.529998779,347.368,0.0,14.78,0.0,0.0,0.0,21.8,50.0,28.1707,0.0,0.0,10.9968,0.0,0.0,61.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0
2023-12-18 00:20:00,1.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30736,58.4,5.97891,0.0,0,0.0,3.19,4.5,40.0,19.1,18.2,1.5,0.0,0.0,0.01,0.0,26.7,16.53,8.39509,7.03358,22.8015,0.0,0.0,0.0,0.0,29.5279,59.5,0.0,2.3,437.899993896,365.488,0.0,16.76,0.0,0.0,0.0,21.0,50.4,23.1059,0.0,0.0,1.09968,0.0,0.0,63.1,4.2,0.92,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0
2023-12-18 00:25:00,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30502,57.4,6.19501,0.0,0,0.0,2.91,5.19,32.7,12.8,13.7,1.9,0.0,0.0,0.0,0.0,35.03,22.82,5.17995,6.36372,16.4605,0.0,0.0,0.0,0.0,30.3867,51.8,0.0,2.2,475.440002441,378.91,0.0,24.46,0.0,0.0,0.0,22.1,57.7,22.6907,0.0,0.0,0.19994,0.0,0.0,63.2,0.0,5.43,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0
2023-12-18 00:30:00,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50642,56.5,6.91536,0.0,0,0.0,2.69,4.87,31.2,12.0,11.2,0.4,0.0,0.0,0.01,0.0,37.71,25.36,6.96614,6.97776,20.4348,0.0,0.0,0.0,0.0,29.6988,49.4,0.0,2.3,496.75,380.923,0.0,31.19,0.0,0.0,0.0,18.8,77.8,22.6528,0.0,0.0,0.01,0.0,0.0,65.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0
2023-12-18 00:35:00,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60654,57.3,10.0849,0.0,0,0.0,2.41,5.14,27.9,8.7,12.1,4.3,0.0,0.0,0.01,0.0,38.57,22.11,6.87683,4.91234,16.7286,0.0,0.0,0.0,0.0,30.9421,50.8,0.0,1.2,465.089996338,380.252,0.0,26.47,0.0,0.0,0.0,14.3,85.8,25.0246,0.0,0.0,0.01,0.0,0.0,65.1,0.0,16.13,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0
2023-12-18 00:40:00,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80327,55.4,10.301,0.0,0,0.0,1.35,4.59,30.7,7.3,12.7,0.0,0.0,0.0,0.01,0.0,37.56,22.67,1.16102,3.7959,9.29911,0.0,0.0,0.0,0.0,29.4424,50.4,0.0,1.0,471.559997559,367.501,0.0,23.56,0.0,0.0,0.0,18.8,94.2,40.0862,0.0,0.0,1.09968,0.0,0.0,74.9,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2023-12-18 00:45:00,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60187,53.7,11.2375,0.0,0,0.0,1.32,4.88,25.9,5.5,10.6,0.0,0.0,0.0,0.0,2.1,34.64,20.47,0.62517,2.17706,6.06175,0.0,0.0,0.0,0.0,29.656,47.0,0.0,0.6,476.130004883,329.919,0.0,23.32,0.0,0.0,0.0,31.9,98.5,48.2533,0.0,0.0,1.89945,0.0,0.0,78.5,2.3,31.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
2023-12-18 00:50:00,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014,44.9,13.2544,0.03815,0,0.0,1.52,3.52,17.7,4.7,8.0,0.0,0.0,0.0,0.01,0.0,36.63,20.55,0.0,1.84213,4.54907,0.0,0.0,0.0,0.0,30.6857,50.8,0.0,0.9,468.910003662,335.288,0.0,25.61,0.0,0.0,0.0,53.6,100.2,56.6576,0.0,0.0,2.89915,0.0,0.0,81.9,2.7,23.82,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
2023-12-18 00:55:00,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40047,46.5,25.7885,0.0,0,0.0,2.6,3.03,12.9,2.9,6.0,5.0,0.0,0.0,0.0,0.0,36.08,20.82,0.0,0.66986,1.28725,0.0,0.0,0.0,0.0,30.6003,54.2,0.0,1.7,445.970001221,338.644,0.0,18.7,0.0,0.0,0.0,76.2,96.3,66.6399,0.0,0.0,3.19907,0.0,0.0,83.3,2.8,16.55,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0
2023-12-18 01:00:00,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,31.6234,0.0,0,0.0,2.91,2.77,11.1,1.0,5.3,0.0,0.0,0.0,0.0,0.0,32.13,18.65,0.0,0.27911,0.0,0.0,0.0,0.0,0.0,29.6133,60.9,0.0,2.1,442.630004883,332.604,0.0,16.51,0.0,0.0,0.0,91.0,97.4,69.0356,0.0,0.0,2.79918,0.0,0.0,86.7,3.2,24.59,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2023-12-18 01:05:00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,35.8014,0.0,0,0.0,2.49,2.57,10.6,0.5,4.3,0.0,0.0,0.0,0.01,0.0,34.33,20.5,1.16102,1.45137,1.00252,0.0,0.0,0.0,0.0,29.4424,62.8,0.0,4.2,461.630004883,290.324,0.0,16.96,0.0,0.0,0.0,92.5,103.2,62.2878,0.0,0.0,4.59866,0.0,0.0,91.6,3.9,27.02,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
2023-12-18 01:10:00,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40047,47.4,34.0726,0.0,0,0.0,4.18,2.79,10.9,0.8,4.8,0.2,0.0,0.0,0.01,0.0,36.61,24.05,1.25033,2.12124,2.12653,0.0,0.0,0.0,0.0,30.5576,61.4,0.0,6.1,446.450012207,245.36,0.0,18.66,0.0,0.0,0.0,87.9,98.7,58.3678,0.0,0.0,6.79802,0.0,0.0,92.2,4.2,19.81,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0
2023-12-18 01:15:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70082,44.7,36.0895,0.0,0,0.0,4.3,2.92,9.8,2.3,4.5,0.0,0.0,0.0,0.01,0.0,38.04,25.2,1.16102,2.45617,3.71177,0.0,0.0,0.0,0.0,30.0876,60.9,0.0,6.5,461.279998779,225.227,0.0,17.95,0.0,0.0,0.0,91.2,86.7,64.2112,0.0,0.0,8.19761,0.0,0.0,95.2,4.5,5.91,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0
2023-12-18 01:20:00,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70082,43.6,42.0684,0.0,0,0.0,3.55,3.25,12.2,3.7,7.4,0.0,0.0,0.0,0.01,0.0,43.26,29.32,1.16102,3.51679,4.51549,0.0,0.0,0.0,0.0,29.6133,61.9,0.0,8.0,450.600006104,217.174,0.0,19.61,0.0,0.0,0.0,95.4,59.6,62.3306,0.0,0.0,8.19761,0.0,0.0,94.9,3.5,11.3,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
2023-12-18 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10128,32.9,46.9668,0.04425,0,0.0,2.2,4.98,16.2,7.0,8.9,0.0,0.0,0.0,0.0,0.0,46.3,36.18,1.16102,3.62844,4.82248,0.0,0.0,0.0,0.0,29.3997,62.4,0.0,9.1,436.799987793,215.832,0.0,13.63,0.0,0.0,0.0,104.4,78.5,58.0878,0.0,0.0,9.29729,0.0,0.0,97.7,3.0,17.59,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
2023-12-18 01:30:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.10128,24.4,49.2719,0.0,0,0.0,2.83,5.2,20.8,12.8,15.9,0.0,0.0,0.0,0.0,0.0,52.77,39.11,1.78619,2.84693,4.48763,0.0,0.0,0.0,0.0,29.7415,64.3,0.0,11.5,457.140014648,180.934,0.0,20.87,0.0,0.0,0.0,97.0,99.8,74.3793,0.0,0.0,14.3958,0.0,0.0,90.2,3.9,23.06,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0
2023-12-18 01:35:00,0.078,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.10128,34.7,51.0008,0.0,0,0.0,4.21,5.05,33.0,32.8,32.2,0.2,0.0,0.0,0.0,0.0,64.55,42.16,1.96481,2.51199,5.16864,0.0,0.0,0.0,0.0,30.2158,59.0,0.0,13.3,385.869995117,172.21,0.0,25.3,0.0,0.0,0.0,107.7,105.9,78.6234,0.0,0.0,14.7957,0.0,0.0,91.0,6.4,31.42,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2023-12-18 01:40:00,0.08,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.10128,40.5,51.361,0.0,0,0.0,5.8,5.62,57.6,52.9,47.9,0.1,0.0,0.0,0.01,0.0,67.33,43.04,0.9824,2.06542,3.82343,0.0,0.0,0.0,0.0,29.5706,60.4,0.0,18.6,318.369995117,160.13,0.0,31.9,0.0,0.0,0.0,105.3,108.5,81.4517,0.0,0.0,13.1961,0.0,0.0,83.3,10.5,21.95,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
2023-12-18 01:45:00,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.70082,44.5,48.8397,0.0,0,0.0,6.99,6.77,63.8,64.6,62.8,0.0,0.0,0.0,0.01,0.0,62.01,41.75,0.0,0.55822,1.32285,0.0,0.0,0.0,0.0,29.3142,61.4,0.0,24.1,247.160003662,156.775,0.0,39.09,0.0,0.0,0.0,109.9,104.0,84.2626,0.0,0.0,11.7966,0.0,0.0,72.3,11.1,19.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 01:50:00,0.084,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.30035,43.6,53.594,0.0,0,0.0,6.98,8.3,67.7,62.0,66.0,0.0,0.0,0.0,0.01,0.0,62.15,42.28,0.0,0.61404,0.5693,0.0,0.0,0.0,0.0,30.0876,63.8,0.0,23.8,231.399993896,161.472,0.0,50.18,0.0,0.0,0.0,117.1,102.8,89.262,0.0,0.0,10.0971,0.0,0.0,68.4,12.4,27.91,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
2023-12-18 01:55:00,0.06,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.30035,37.2,52.7296,0.0,0,0.0,7.45,9.34,71.4,51.2,62.6,0.0,0.0,0.0,0.01,0.0,62.96,40.96,0.0,0.66986,0.91539,0.0,0.0,0.0,0.0,29.7842,61.9,0.0,27.1,193.009994507,159.459,0.0,66.81,0.0,0.0,0.0,114.2,102.0,89.1541,0.0,0.0,10.0971,0.0,0.0,69.5,11.8,44.99,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
2023-12-18 02:00:00,0.082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.60187,28.9,49.416,0.0,0,0.0,7.26,10.19,70.9,60.0,67.2,0.0,0.0,0.0,0.01,0.0,61.14,37.77,0.62517,1.17226,4.75569,0.0,0.0,0.0,0.0,29.357,60.0,0.0,31.0,185.669998169,159.459,0.0,81.41,0.0,0.0,0.0,99.2,102.1,78.2342,0.0,0.0,8.89741,0.0,0.0,69.8,9.9,42.82,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
2023-12-18 02:05:00,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,3.10362,36.2,51.7932,0.0,0,0.0,9.13,14.84,78.0,72.8,73.2,0.0,0.0,0.0,0.01,0.0,61.34,35.98,1.60757,2.67946,9.48348,0.0,0.0,0.0,0.0,29.3997,57.6,0.0,30.8,178.289993286,158.117,0.0,104.34,0.0,0.0,0.0,98.8,101.7,66.7613,0.0,0.0,10.5969,0.0,0.0,71.4,9.3,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 02:10:00,0.018,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4.30502,35.6,49.1999,0.0,0,0.0,10.97,16.28,83.5,77.2,83.4,0.0,0.0,0.0,0.0,0.0,63.47,36.12,1.96481,4.74488,13.3236,0.0,0.0,0.0,0.0,29.1433,52.8,0.0,28.1,99.6800003052,158.117,0.0,124.15,0.0,0.0,0.0,107.6,104.1,69.3829,0.0,0.0,12.7963,0.0,0.0,73.2,15.6,42.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 02:15:00,0.078,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,5.00584,45.2,48.9838,0.0,0,0.0,11.89,16.54,85.9,77.7,80.1,0.0,0.0,0.0,0.0,0.0,65.96,33.2,3.84031,6.30789,16.5443,0.0,0.0,0.0,0.0,29.656,50.4,0.0,34.6,48.7299995422,160.13,0.0,144.13,0.0,0.0,0.0,111.8,102.5,81.063,0.0,0.0,16.2952,0.0,0.0,75.9,24.5,43.74,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
2023-12-18 02:20:00,0.064,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,6.50759,46.7,47.9033,0.0,0,0.0,13.91,19.02,85.8,77.7,78.1,0.1,0.0,0.0,0.01,0.0,66.67,35.78,5.53719,7.53598,20.6302,0.0,0.0,0.0,0.0,29.2715,49.9,0.0,45.8,0.0,157.446,0.0,160.71,0.0,0.0,0.0,110.5,97.7,73.6754,0.0,0.0,17.095,0.0,0.0,81.7,22.8,42.01,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
2023-12-18 02:25:00,0.019,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.90806,48.9,46.5346,0.0,0,0.0,15.96,22.34,85.3,84.6,77.5,0.0,0.0,0.0,0.0,0.0,74.01,39.63,8.21647,7.98256,22.4499,0.0,0.0,0.0,0.0,29.4424,49.4,0.0,54.0,0.0,156.775,0.0,167.58,0.0,0.0,0.0,114.0,102.4,76.1733,0.0,0.0,17.9947,0.0,0.0,94.0,28.2,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 02:30:00,0.079,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.5111,51.4,47.9033,0.0,0,0.0,18.25,22.87,87.2,84.1,78.5,0.0,0.0,0.0,0.01,0.0,82.84,41.14,9.91335,8.37331,27.8363,0.0,0.0,0.0,0.0,29.5706,49.9,0.0,58.4,0.0,158.788,0.0,176.39,0.0,0.0,0.0,103.1,100.8,80.2936,0.0,0.0,18.0947,0.0,0.0,98.3,30.7,27.74,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
2023-12-18 02:35:00,0.059,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.20958,53.2,50.8567,0.0,0,0.0,22.44,24.43,86.4,78.2,78.7,0.0,0.0,0.0,0.0,0.0,85.97,45.25,8.39509,8.48496,24.6602,0.0,0.0,0.0,0.0,29.6133,46.5,0.0,61.1,0.0,158.117,0.0,177.07,0.0,0.0,0.0,100.4,102.2,88.8463,0.0,0.0,18.1947,0.0,0.0,99.2,36.0,16.35,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
2023-12-18 02:40:00,0.078,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,9.61121,58.7,49.9202,0.0,0,0.0,25.79,27.92,84.3,78.0,79.9,0.3,0.0,0.0,0.01,0.0,85.08,50.01,12.5033,7.98256,30.097,0.0,0.0,0.0,0.0,30.0876,36.9,0.0,63.8,0.0,158.788,0.0,177.01,0.0,0.0,0.0,114.4,105.3,89.8366,0.0,0.0,20.1941,0.0,0.0,95.7,40.8,11.64,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0
2023-12-18 02:45:00,0.269,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,12.014,49.3,50.2084,0.0,0,0.0,27.91,31.64,82.5,75.6,77.0,3.7,0.0,0.0,0.01,0.0,81.33,50.25,16.9688,9.88051,35.1988,0.0,0.0,0.0,0.0,30.8139,28.3,0.0,67.7,0.0,165.499,0.0,181.12,0.0,0.0,0.0,121.7,104.4,93.7258,0.0,0.0,18.0947,0.0,0.0,91.8,62.0,12.19,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0
2023-12-18 02:50:00,0.067,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,13.9162,43.5,47.5431,0.0,0,0.0,27.39,34.33,86.3,78.9,78.9,0.3,0.0,0.0,0.0,0.0,81.78,52.42,16.7009,11.2761,42.6393,0.0,0.0,0.0,0.0,29.827,19.2,0.0,68.9,0.0,158.788,0.0,184.06,0.0,0.0,0.0,122.0,104.7,95.486,0.0,0.0,17.295,0.0,0.0,85.6,59.9,10.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2023-12-18 02:55:00,0.076,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,14.4168,40.2,42.3566,0.0,0,0.0,27.83,34.87,87.6,81.0,81.4,0.0,0.0,0.0,0.01,0.0,82.56,52.73,15.8971,11.0528,41.5899,0.0,0.0,0.0,0.0,29.5706,20.6,0.0,69.8,0.0,158.117,0.0,185.57,0.0,0.0,0.0,120.8,105.7,88.2023,0.0,0.0,20.694,0.0,0.0,87.4,60.9,8.53,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
2023-12-18 03:00:00,0.141,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,10.0117,41.3,43.7973,0.0,0,0.0,27.64,34.86,90.0,82.9,80.4,1.5,0.0,0.0,0.01,0.0,84.86,55.69,12.2354,9.099,31.4645,0.0,0.0,0.0,0.0,30.6857,16.3,0.0,70.3,0.0,163.486,0.0,183.84,0.0,0.0,0.0,122.7,108.0,89.7839,0.0,0.0,18.1947,0.0,0.0,82.1,63.1,5.26,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0
2023-12-18 03:05:00,0.263,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,9.61121,27.1,53.594,0.0,0,0.0,28.57,34.31,94.1,85.6,76.9,6.8,0.0,0.0,0.0,0.0,85.95,58.25,11.8782,8.37331,30.2589,0.0,0.0,0.0,0.0,31.6684,19.2,0.0,67.1,0.0,163.486,0.0,182.14,0.0,0.0,0.0,118.0,109.8,94.669,0.0,0.0,15.7954,0.0,0.0,74.0,59.8,4.15,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0
2023-12-18 03:10:00,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,9.21074,26.7,52.3694,0.0,0,0.0,26.91,32.77,90.5,86.3,78.8,0.0,0.0,0.0,0.01,0.0,83.65,58.18,14.1109,8.98735,32.86,0.0,0.0,0.0,0.0,29.827,14.8,0.0,63.3,0.0,157.446,0.0,179.08,0.0,0.0,0.0,119.4,107.7,92.7035,0.0,0.0,9.89711,0.0,0.0,71.2,64.1,1.56,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
2023-12-18 03:15:00,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,11.113,18.3,51.2169,0.0,0,0.0,27.87,32.31,91.7,87.6,80.5,0.0,0.0,0.0,0.0,0.0,83.48,58.95,16.5222,9.93633,35.5337,0.0,0.0,0.0,0.0,29.1433,10.5,0.0,66.5,0.0,156.103,0.0,179.8,0.0,0.0,0.0,121.9,110.0,96.4388,0.0,0.0,9.29729,0.0,0.0,62.3,60.4,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 03:20:00,0.124,0.0,0.0,-0.1,0.0,25.0,0.0,0.0,0.0,11.6136,6.7,47.6151,0.0,0,0.0,28.64,32.98,93.1,90.6,79.1,4.1,0.0,0.0,0.01,0.0,86.14,64.39,14.1109,10.3271,37.9897,0.0,0.0,0.0,0.0,30.5148,4.8,0.0,72.7,0.0,162.814,0.0,181.18,0.0,0.0,0.0,125.1,111.1,93.6788,0.0,0.0,8.59749,0.0,0.0,67.2,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0
2023-12-18 03:25:00,0.007,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,10.2119,0.0,43.4371,0.00153,0,0.0,29.09,34.23,93.2,91.5,81.3,0.0,0.0,0.0,0.01,0.0,84.61,63.8,11.5209,10.3271,36.7896,0.0,0.0,0.0,0.0,29.5706,2.8,0.0,78.5,0.0,160.801,0.0,182.03,0.0,0.0,0.0,127.2,109.9,94.4432,0.0,0.0,7.49781,0.0,0.0,71.9,68.5,0.07,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0
2023-12-18 03:30:00,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,7.80911,0.0,41.7083,0.0,0,0.0,30.21,33.56,94.0,91.8,87.0,0.0,0.0,0.0,0.0,0.0,86.56,65.07,8.03785,8.37331,27.2111,0.0,0.0,0.0,0.0,29.1861,2.4,0.0,78.8,0.0,157.446,0.0,177.34,0.0,0.0,0.0,127.0,106.9,95.8892,0.0,0.0,5.09851,0.0,0.0,78.1,70.2,1.43,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2023-12-18 03:35:00,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,6.60771,7.0,38.8269,0.0,0,0.0,30.14,33.14,90.0,90.4,90.7,0.1,0.0,0.0,0.0,0.0,88.85,64.38,7.68061,8.5966,22.7903,0.0,0.0,0.0,0.0,29.5706,5.2,0.0,84.0,0.0,156.775,0.0,175.9,0.0,0.0,0.0,126.3,109.4,96.0351,0.0,0.0,2.69921,0.0,0.0,78.1,75.3,0.15,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2023-12-18 03:40:00,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,7.40864,13.5,40.0515,0.0,0,0.0,30.68,31.8,89.4,92.9,90.0,0.0,0.0,0.0,0.01,0.0,90.01,64.73,7.14476,8.76407,27.8474,0.0,0.0,0.0,0.0,29.6133,6.2,0.0,81.3,0.0,158.117,0.0,178.89,0.0,0.0,0.0,125.5,109.3,93.5819,0.0,0.0,1.6995,0.0,0.0,80.6,78.5,0.7,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
2023-12-18 03:45:00,0.0,0.0,0.0,0.0,0.0,35.8,0.0,0.0,0.0,6.60771,11.2,42.3566,0.0,0,0.0,30.35,33.25,91.5,88.0,90.2,0.0,0.0,0.0,0.0,0.0,93.45,65.66,7.05545,10.3829,25.3354,0.0,0.0,0.0,0.0,29.7842,10.5,0.0,88.7,0.0,157.446,0.0,173.64,0.0,0.0,0.0,121.7,108.9,93.2671,0.0,0.0,1.49956,0.0,0.0,77.0,86.9,3.81,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
