SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF
2024-07-08 00:00:00,80.1997,1971.04,0.0,0.0,79.72,81.994,0.0,0.0,7.66613,0.0,0.0,81.8494,0.00317,55.4976,0.0,16.61,0.0,0,2642.4,0.0,0.0,0.0,0.0,0.001526,32.9145,0.0,53.8607,26.2166,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1429.1,160.149993896,0.0,0.0,0.00153,0.0,146.345,0.0,0.0,0.15386,0.0,0.0,0.0,0.0,42.721,0.0,0.0,0.0,5.38155,0.0,849.464,0.0,0.0,0.0,7.36974,0.0,109.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,-0.9,15.39,193.921,0.0,46.45,0.0,0.0
2024-07-08 00:05:00,79.3951,1964.89,0.0,0.0,80.98,84.0307,0.0,0.0,9.5021,0.0,0.0,88.9983,0.00317,54.3957,0.0,18.22,0.0,0,2629.43,0.0,0.0,0.0,0.0,0.001526,32.3445,0.0,65.7246,23.883,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1381.3,151.919998169,0.0,0.0,0.00153,0.0,140.961,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,42.6661,0.0,0.0,0.0,5.71481,0.0,792.358,0.0,0.0,0.0,6.28867,0.0,97.4691,0.0,0.0,0.0,0.0,0.0,0.0,0.01047,0.0,0.0,14.29,-0.99,19.61,179.673,0.0,46.45,0.0,0.0
2024-07-08 00:10:00,76.2964,1981.61,0.0,0.0,80.06,85.0627,0.0,0.0,7.01378,0.0,0.0,89.6544,0.00317,51.4973,0.0,19.08,0.0,0,2646.87,0.0,0.0,0.0,0.0,0.001526,31.1945,0.0,76.1794,25.1168,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1344.97,194.009994507,0.0,0.0,0.00153,0.0,149.494,0.0,0.0,0.22419,0.0,0.0,0.0,0.0,37.1179,0.0,0.0,0.0,6.23484,0.0,848.097,0.0,0.0,0.0,4.90877,0.0,104.209,0.1735,0.0,0.0,0.0,1.3294,0.0,0.0015,0.0,0.0,14.7473,-0.98,25.0,176.772,0.0,46.45,0.56649,0.0
2024-07-08 00:15:00,78.1974,1956.39,0.0,0.0,75.32,81.6717,0.0,0.0,6.48643,0.0,0.0,73.9223,0.00317,52.3956,0.0,16.94,0.0,0,2640.57,0.0,0.0,0.0,0.0,0.001526,34.0945,0.0,77.1887,26.8267,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1308.47,245.039993286,0.0,0.0,0.00153,0.0,154.694,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,38.2275,0.0,0.0,0.0,5.37057,0.0,901.199,0.0,0.02513,0.0,4.74177,0.0,110.539,0.0,0.0,0.0,0.0,0.0,0.0,0.04337,0.0,0.0,14.7473,-0.99,24.28,174.253,0.0,46.45,0.0,0.0
2024-07-08 00:20:00,77.295,1970.72,0.0,0.0,72.65,91.311,0.0,0.0,5.96298,0.0,0.0,74.5953,0.00317,50.1963,0.0,15.18,0.0,0,2647.82,0.0,0.0,0.0,0.0,0.001526,34.4545,0.0,69.3365,26.7759,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1302.34,207.949996948,0.0,0.0,0.00153,0.0,152.415,0.0,0.0,0.184,0.0,0.0,0.0,0.0,39.0185,0.0,0.0,0.0,4.22797,0.0,958.208,0.0,0.10704,0.0,4.65388,0.0,119.827,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8616,-0.99,19.25,174.923,0.0,46.45,0.15679,0.0
2024-07-08 00:25:00,72.2962,1971.01,0.0,0.0,70.9,86.9403,0.0,0.0,0.0,0.0,0.0,78.6786,0.00317,43.9967,0.0,16.28,0.0,0,2643.2,0.0,0.0,0.0,0.0,0.001526,34.1345,0.0,65.4009,25.4286,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1296.28,140.050003052,0.0,0.0,0.00153,0.0,149.632,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,36.6784,0.0,0.0,0.0,3.66033,0.0,1009.28,0.0,0.0,0.0,5.71737,0.0,115.947,0.0435,0.0,0.0,0.0,0.0,0.12412,0.0,0.0,0.0,14.8616,-0.99,23.33,171.987,0.0,46.45,0.0,0.0
2024-07-08 00:30:00,62.0929,1968.55,0.0,0.0,70.24,87.0429,0.0,0.0,0.0,0.0,0.0,82.5757,0.00317,40.2973,0.0,15.51,0.0,0,2642.4,0.0,0.0,0.0,0.0,0.001526,35.8045,0.0,66.7085,26.1086,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1243.23,161.800003052,0.0,0.0,0.00153,0.0,143.049,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,34.6129,0.0,0.0,0.0,2.86198,0.0,1041.32,0.0,0.0,0.0,6.97423,0.0,117.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8616,-1.0,26.54,167.31,0.0,46.45,0.0,0.0
2024-07-08 00:35:00,62.2964,1975.75,0.0,0.0,72.17,92.7218,0.0,0.0,3.86529,0.0,0.0,85.9098,0.00317,38.1998,0.0,16.92,0.0,0,2647.84,0.0,0.0,0.0,0.0,0.001526,37.3744,0.0,69.0762,25.9357,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1197.38,239.970001221,0.0,0.0,0.00153,0.0,134.928,0.0,0.0,0.184,0.0,0.0,0.0,0.0,31.4159,0.0,0.0,0.0,2.95171,0.0,995.685,0.0,0.0,0.0,7.12364,0.0,136.745,0.0005,0.0,0.0,0.0,0.63255,0.0,0.0,0.0,0.0,14.8616,-0.99,25.92,159.479,0.0,46.45,0.2781,0.0
2024-07-08 00:40:00,55.8975,1962.79,0.0,0.0,73.02,91.1791,0.0,0.0,7.2755,0.0,0.0,91.043,0.00317,37.7971,0.0,18.02,0.0,0,2640.54,0.0,0.0,0.0,0.0,0.001526,36.6344,0.0,67.4893,26.2919,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1141.03,202.970001221,0.0,0.0,0.00153,0.0,117.597,0.0,0.0,0.184,0.0,0.0,0.0,0.0,30.1085,0.0,0.0,0.0,3.57244,0.0,1023.59,0.0,0.0121,0.0,7.03575,0.0,136.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8616,-0.95,25.83,153.152,0.0,46.45,0.0,0.0
2024-07-08 00:45:00,52.8973,1968.77,0.0,0.0,71.87,88.3909,0.0,0.0,7.99426,0.0,0.0,94.1268,0.00317,40.9965,0.0,18.94,0.0,0,2643.89,0.0,0.0,0.0,0.0,0.001526,38.2744,0.0,64.4107,22.8578,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041,0.0,0.0,1099.48,295.359985352,0.0,0.0,0.00153,0.0,120.298,0.0,0.0,0.23424,0.0,0.0,0.0,0.0,35.8434,0.0,0.0,0.0,5.04097,0.0,963.237,0.0,0.0,0.0,7.76525,0.0,134.606,0.0,0.0,0.0,0.0,0.0,0.07327,0.02841,0.0,0.0,14.5186,-0.93,25.83,149.255,0.0,46.45,0.0,0.0
