SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2024-12-16 00:00:00,0.0,63.7,,0.0,74.909,56.0403,,94.26,15.5,5.52,13.41,0.0,61.7247,0.0,0.0,0,0.0,141.55,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.1,0.0,1643.0,1146.75,136.1,0.02,10.245,97.16,0.0,123.04,80.7337,64.8,110.1,331.16,0.0,0.0,0.0,25.2,70.1,0.99,25.59,363.63,,0.0,91.694,0.0,0.0,40.1,1077.97,18.3,0.0,83.46,3.3,50.193,,,0.0,165.68,0.0,184.13,0.0,,0.0,0.0,0.0
2024-12-16 00:05:00,0.0,67.3,,0.0,74.608,46.3783,,97.03,16.3,6.79,13.32,0.0,62.6586,0.0,0.0,0,0.0,147.28,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20.5,0.0,1648.0,1147.88,131.6,0.02,11.475,109.12,0.0,121.68,73.4993,66.2,74.8,337.02,0.0,0.0,0.0,23.9,73.5,0.99,28.11,361.17,,0.0,94.853,0.0,0.0,40.2,1076.31,16.0,0.0,84.42,3.4,47.3854,,,0.0,157.96,0.0,176.28,0.0,,0.0,0.0,0.0
2024-12-16 00:10:00,0.0,69.9,,0.0,77.481,38.053,,103.04,16.3,6.37,13.39,0.0,63.9037,0.0,0.0,0,0.0,154.8,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,18.5,0.0,1631.0,1144.5,133.8,0.02,11.805,117.49,0.0,121.14,75.782,64.0,137.6,336.89,0.0,0.0,0.0,24.3,73.4,0.99,30.56,360.07,,0.0,97.407,0.0,0.0,39.9,1074.38,15.4,0.0,85.53,3.1,42.5574,,,0.0,160.84,0.0,169.33,0.0,,0.0,0.0,0.0
2024-12-16 00:15:00,0.0,76.8,,0.0,74.896,31.9982,,108.21,17.3,5.58,13.39,0.0,58.6875,0.0,0.0,0,0.0,166.31,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.0,0.0,1638.0,1146.75,127.4,0.02,11.28,127.36,0.0,119.04,78.7103,62.8,143.5,330.49,0.0,0.0,0.0,23.0,70.3,0.99,29.61,365.16,,0.0,94.211,0.0,0.0,39.7,1070.78,14.0,0.0,97.79,2.8,39.4995,,,0.0,163.74,0.0,170.99,0.0,,0.0,0.0,0.0
2024-12-16 00:20:00,0.0,81.4,,0.0,71.966,26.3523,,109.28,16.3,7.9,13.39,0.0,60.3771,0.0,0.0,0,0.0,175.62,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.8,0.0,1640.0,1147.88,131.1,0.02,12.72,137.65,0.0,121.88,82.9325,68.9,142.9,325.03,0.0,0.0,0.0,23.4,64.3,0.99,33.91,379.4,,0.0,99.397,0.0,0.0,39.8,1076.66,12.9,0.0,99.59,2.8,36.3439,,,0.0,166.64,0.0,175.04,0.0,,0.0,0.0,0.0
2024-12-16 00:25:00,0.0,84.6,,0.0,72.546,25.0095,,115.23,18.7,7.42,13.36,0.0,59.6623,0.0,0.0,0,0.0,184.14,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.9,0.0,1622.0,1141.5,131.4,0.02,12.39,146.99,0.0,120.06,85.6166,69.5,137.2,320.39,0.0,0.0,0.0,25.2,64.1,0.99,35.81,393.48,,0.0,102.641,0.0,0.0,39.6,1070.09,15.9,0.0,98.32,2.7,32.3522,,,0.0,162.84,0.0,171.79,0.0,,0.0,0.0,0.0
2024-12-16 00:30:00,0.0,88.8,,0.0,73.871,21.9394,,117.48,22.6,7.24,13.37,0.0,64.6164,0.0,0.0,0,0.0,184.29,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,24.0,0.0,1648.0,1144.5,144.6,0.02,12.255,157.63,0.0,117.16,82.3054,80.2,110.7,311.52,0.0,0.0,0.0,28.7,68.6,0.99,39.69,402.74,,0.0,104.958,0.0,0.0,39.9,1078.09,16.2,0.0,94.7,2.4,29.2638,,,0.0,163.64,0.0,161.23,0.0,,0.0,0.0,0.0
2024-12-16 00:35:00,0.0,89.1,,0.0,73.306,20.3647,,115.38,22.8,6.6,13.35,0.0,60.5532,0.0,0.0,0,0.0,183.29,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.2,0.0,1646.0,1146.0,137.1,0.02,11.61,163.18,0.0,114.79,75.4036,89.8,4.9,320.91,0.0,0.0,0.0,30.7,67.6,0.99,42.02,405.93,,0.0,104.233,0.0,0.0,40.1,1077.88,15.8,0.0,92.93,2.8,26.6514,,,0.0,148.8,0.0,150.91,0.0,,0.0,0.0,0.0
2024-12-16 00:40:00,0.0,88.5,,0.0,73.998,21.1704,,107.1,24.0,5.69,13.32,0.0,62.8347,0.0,0.0,0,0.0,187.86,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,24.9,0.0,1636.0,1145.25,127.0,0.02,12.39,170.78,0.0,116.63,69.3075,98.7,0.0,318.58,0.0,0.0,0.0,31.4,64.5,0.99,42.66,406.49,,0.0,107.438,0.0,0.0,40.1,1073.84,16.4,0.0,92.19,3.2,24.0147,,,0.0,145.08,0.0,142.97,0.0,,0.0,0.0,0.0
2024-12-16 00:45:00,0.0,89.8,,0.0,75.952,21.9394,,107.36,24.1,5.66,13.37,0.0,62.0954,0.0,0.0,0,0.0,194.26,0.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,25.8,0.0,1648.0,1153.12,119.0,0.02,12.525,165.71,0.0,117.66,64.5634,101.8,0.0,323.41,0.0,0.0,0.0,31.3,55.4,0.99,44.7,416.21,,0.0,109.607,0.0,0.0,40.6,1080.22,15.4,0.0,88.21,3.8,23.978,,,0.0,143.38,0.0,137.64,0.0,,0.0,0.0,0.0
