SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF
2025-02-03 00:00:00,46.2996,2014.69,0.0,0.0,42.29,95.7821,0.0,0.0,0.0,0.0,0.0,29.8466,53.6626,34.2969,0.0,5.11,0.0,0,2337.29,0.0,0.0,0.0,0.0,0.001526,43.2543,0.0,65.2486,8.7285,0.0,0.0,25.5095,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,851.478,0.0,0.0,0.0,0.00153,0.0,213.207,0.0,0.0,0.184,0.0,0.0,0.0,38.6,79.9213,0.0,0.0,0.0,1.75418,0.0,999.982,0.0,,0.0,8.75843,0.0,166.258,,0.0,0.0,0.0,,,,0.0,,4.45848,-2.48,130.39,95.1071,0.0,44.34,,0.0,0.0,0.00916,0.0
2025-02-03 00:05:00,42.3989,2003.41,0.0,0.0,47.95,92.703,0.0,0.0,0.0,0.0,0.0,27.8584,49.9603,33.7968,0.0,5.16,0.0,0,2336.46,0.0,0.0,0.0,0.0,0.001526,44.4043,0.0,65.5533,10.2131,0.0,0.0,24.6021,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,797.327,0.0,0.0,0.0,0.00153,0.0,208.803,0.0,0.0,0.184,0.0,0.0,0.0,38.8,80.2289,0.0,0.0,0.0,2.29252,0.0,995.709,0.0,,0.0,8.74965,0.0,164.793,,0.0,0.0,0.0,,,,0.0,,4.45848,-2.48,130.21,99.7478,0.0,44.21,,0.0,0.0,0.00916,0.0
2025-02-03 00:10:00,45.7977,2027.07,0.0,0.0,54.95,95.4409,0.0,0.0,0.0,0.0,0.0,27.4464,51.2298,36.7971,0.0,4.89,0.0,0,2339.34,0.0,0.0,0.0,0.0,0.001526,46.2543,0.0,68.4986,10.1425,0.0,0.0,25.3342,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,819.886,0.0,0.0,0.0,0.00153,0.0,218.297,0.0,0.0,0.15386,0.0,0.0,0.0,38.6,79.9872,0.0,0.0,0.0,3.04692,0.0,992.389,0.0,,0.0,7.61584,0.0,162.438,,0.0,0.0,0.0,,,,0.0,,4.45848,-2.48,131.18,112.111,0.0,44.02,,0.0,0.0,0.00916,0.0
2025-02-03 00:15:00,52.0977,1985.64,0.0,0.0,58.35,90.6035,0.0,0.0,0.0,0.0,0.0,30.692,51.5122,33.4959,0.0,6.2,0.0,0,2333.26,0.0,0.0,0.0,0.0,0.001526,43.1143,0.0,65.8325,8.79594,0.0,0.0,24.8943,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,768.859,0.0,0.0,0.0,0.00153,0.0,224.312,0.0,0.0,0.15386,0.0,0.0,0.0,38.4,79.9652,0.0,0.0,0.0,5.34493,0.0,992.779,0.0,,0.0,6.32383,0.0,163.386,,0.0,0.0,0.0,,,,0.0,,4.11552,-2.55,130.76,119.181,0.0,43.8,,0.0,0.0,0.00916,0.0
2025-02-03 00:20:00,53.3966,1961.39,0.0,0.0,59.59,93.0547,0.0,0.0,0.0,0.0,0.0,38.3764,50.7568,30.4957,0.0,7.5,0.0,0,2316.91,0.0,0.0,0.0,0.0,0.001526,44.4743,0.0,62.6587,8.8975,0.0,0.0,25.1004,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,719.835,0.0,0.0,0.0,0.00153,0.0,223.131,0.0,0.0,0.19405,0.0,0.0,0.0,38.6,80.1849,0.0,0.0,0.0,7.24193,0.0,1001.52,0.0,,0.0,3.11577,0.0,155.707,,0.0,0.0,0.0,,,,0.0,,4.11552,-2.56,132.8,124.438,0.0,44.26,,0.0,0.0,0.00916,0.0
2025-02-03 00:25:00,53.2953,1919.84,0.0,0.0,58.71,89.1696,0.0,0.0,0.0,0.0,0.0,38.735,51.5501,34.0977,0.0,8.33,0.0,0,2235.9,0.0,0.0,0.0,0.0,0.001526,46.5543,0.0,65.1216,11.1216,0.0,0.0,25.7433,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,723.278,0.0,0.0,0.0,0.00153,0.0,232.058,0.0,0.0,0.1639,0.0,0.0,0.0,38.8,79.9982,0.0,0.0,0.0,7.52026,0.0,993.463,0.0,,0.0,1.16457,0.0,151.226,,0.0,0.0,0.0,,,,0.0,,4.11552,-2.58,133.54,123.568,0.0,43.68,,0.0,0.0,0.00916,0.0
2025-02-03 00:30:00,54.3964,1902.39,0.0,0.0,57.5,88.2402,0.0,0.0,0.0,0.0,0.0,38.3108,48.423,34.5978,0.0,8.58,0.0,0,2226.5,0.0,0.0,0.0,0.0,0.001526,47.0343,0.0,69.711,12.6887,0.0,0.0,25.3342,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,759.02,0.0,0.0,0.0,0.00153,0.0,231.746,0.0,0.0,0.15386,0.0,0.0,0.0,38.8,80.0201,0.0,0.0,0.0,9.32204,0.0,1006.99,0.0,,0.0,1.53371,0.0,152.466,,0.0,0.0,0.0,,,,0.0,,4.11552,-2.59,134.41,126.849,0.0,43.69,,0.0,0.0,0.00916,0.0
2025-02-03 00:35:00,58.6963,1869.01,0.0,0.0,61.13,88.0811,0.0,0.0,0.0,0.0,0.0,39.147,48.4493,36.3988,0.0,8.9,0.0,0,2207.6,0.0,0.0,0.0,0.0,0.001526,49.1242,0.0,72.9293,13.0458,0.0,0.0,25.1281,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,785.168,0.0,0.0,0.0,0.00153,0.0,227.956,0.0,0.0,0.1639,0.0,0.0,0.0,38.8,80.108,0.0,0.0,0.0,11.3472,0.0,1005.74,0.0,,0.0,1.84134,0.0,150.879,,0.0,0.0,0.0,,,,0.0,,4.11552,-2.78,130.34,131.834,0.0,43.49,,0.0,0.0,0.00916,0.0
2025-02-03 00:40:00,55.6982,1832.9,0.0,0.0,60.7,87.3611,0.0,0.0,0.0,0.0,0.0,35.7733,46.9327,38.7972,0.0,8.56,0.0,0,2171.37,0.0,0.0,0.0,0.0,0.001526,52.2342,0.0,71.7169,15.5952,0.0,0.0,25.568,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,797.009,0.0,0.0,0.0,0.00153,0.0,209.068,0.0,0.0,0.1639,0.0,0.0,0.0,38.7,80.108,0.0,0.0,0.0,12.4239,0.0,993.414,0.0,,0.0,1.74466,0.0,148.266,,0.0,0.0,0.0,,,,0.0,,4.11552,3.59,129.95,130.329,0.0,43.78,,0.0,0.0,0.00916,0.0
2025-02-03 00:45:00,47.195,1825.26,0.0,0.0,59.45,93.0128,0.0,0.0,0.0,0.0,0.0,32.5933,51.8782,51.1964,0.0,7.59,0.0,0,2124.03,0.0,0.0,0.0,0.0,0.001526,51.6042,0.0,76.592,16.9639,0.0,0.0,25.7157,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,808.46,0.0,0.0,0.0,0.00153,0.0,204.802,0.0,0.0,0.184,0.0,0.0,0.0,38.6,80.0311,0.0,0.0,0.0,12.9036,0.0,994.22,0.0,,0.0,1.77981,0.0,149.113,,0.0,0.0,0.0,,,,0.0,,4.11552,6.74,128.06,131.272,0.0,44.16,,0.0,0.0,0.00916,0.0
