SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-02-26 00:00:00,0.0,134.5,0.0,0.0,29.377,8.76173,0.08,92.44,4.9,52.51,-0.01,0.0,30.7691,0.0,0.0,0,0.0,22.2,60.36,2.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.5,0.0,2210.0,1150.37,57.3987,0.0,2.025,16.08,0.0,8.64,5.48112,5.2,563.1,107.0,0.0,0.0,0.0,2.4,49.9,0.495,0.93,99.3,2.4,0.0,128.555,0.0,0.0,0.0,1261.22,11.3,0.0,2.13,3.0,8.74342,0.0,0.253,0.0
2024-02-26 00:05:00,0.0,140.8,0.0,0.0,23.583,10.8187,1.62,97.79,5.4,51.85,-0.01,0.0,34.7627,0.0,0.0,0,0.0,19.19,60.32,2.36,1.03347,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.9,0.0,2199.0,1149.25,84.698,0.0,1.185,13.1,0.0,9.11,5.67339,4.7,554.7,99.94,0.0,0.0,0.0,3.1,43.4,0.495,0.8,101.33,14.8,0.0,128.181,0.0,0.0,0.0,1254.48,10.2,0.0,2.57,3.4,7.44335,0.0,0.0,0.0
2024-02-26 00:10:00,0.0,134.4,0.0,0.0,26.554,9.59182,0.0,97.28,4.5,52.53,-0.01,0.0,34.2282,0.0,0.0,0,0.0,19.54,60.36,1.93,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,18.6,0.0,2194.0,1148.49,93.9978,0.02,1.29,16.11,0.0,10.47,4.93942,6.1,557.1,93.86,0.0,0.0,0.0,2.3,40.4,0.495,0.91,107.46,0.3,0.0,124.627,0.0,0.0,0.0,1255.17,8.8,0.0,1.46,3.3,7.8645,0.0,0.0,0.0
2024-02-26 00:15:00,0.0,135.0,0.0,0.0,25.892,9.43313,0.0,93.36,4.7,52.43,-0.01,0.0,33.45,0.0,0.0,0,0.0,21.04,60.4,1.71,1.02033,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.1,0.0,2203.0,1151.5,103.398,0.0,1.395,16.08,0.0,10.81,4.50911,9.7,558.8,96.74,0.0,0.0,0.0,1.5,33.5,0.495,1.76,98.2,1.7,0.0,124.601,0.0,0.0,0.0,1260.09,10.5,0.0,1.92,3.3,5.9968,7.3,0.302,0.0
2024-02-26 00:20:00,0.0,134.2,0.0,0.0,26.097,8.94484,0.23,93.09,6.5,50.96,-0.01,0.0,30.3821,0.0,0.0,0,0.0,27.46,60.32,1.68,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.0,0.0,2210.0,1151.5,122.797,0.0,1.29,19.3,0.0,16.05,5.77105,11.3,539.6,98.53,0.0,0.0,0.0,2.0,40.9,0.495,2.0,107.08,2.6,0.0,126.176,0.0,0.0,0.0,1259.09,17.8,0.0,7.99,3.8,5.02022,0.0,0.56,0.0
2024-02-26 00:25:00,0.0,137.0,0.0,0.0,24.707,11.4656,0.0,97.7,8.0,52.82,-0.01,0.0,30.377,0.0,0.0,0,0.0,25.97,60.32,2.48,3.27021,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.0,0.0,2214.0,1153.01,111.597,0.02,1.395,24.22,0.0,30.55,6.64998,13.2,547.1,93.78,0.0,0.0,0.0,1.7,42.4,0.495,2.42,104.39,0.2,0.0,128.015,0.0,0.0,0.0,1259.15,9.5,0.0,7.86,3.7,3.91547,0.0,0.742,0.0
2024-02-26 00:30:00,0.0,146.8,0.0,0.0,25.322,12.9915,0.23,103.53,8.4,52.87,-0.02,0.0,32.0993,0.0,0.0,0,0.0,19.84,60.4,2.95,2.59338,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.0,0.0,2217.0,1153.76,105.398,0.02,1.29,22.94,0.0,39.05,5.83209,13.2,546.6,78.79,0.0,0.0,0.0,2.7,37.9,0.495,1.92,95.04,2.9,0.0,129.034,0.0,0.0,0.0,1262.19,9.5,0.0,8.19,4.2,4.23896,9.0,0.121,0.0
2024-02-26 00:35:00,0.0,140.8,0.0,0.0,24.496,12.4178,0.08,106.88,7.0,53.53,-0.01,0.0,36.1103,0.0,0.0,0,0.0,17.8,60.36,1.95,10.2519,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.1,0.0,2215.0,1153.01,98.5977,0.02,1.5,25.33,0.0,37.23,4.47707,12.3,511.0,57.71,0.0,0.0,0.0,1.6,40.8,0.495,1.94,91.25,4.1,0.0,134.374,0.0,0.0,0.0,1256.9,13.6,0.0,10.36,4.3,5.21553,0.0,0.829,0.0
2024-02-26 00:40:00,0.0,133.2,0.0,0.0,29.662,6.92454,0.05,101.13,6.0,50.86,-0.01,0.0,43.0162,0.0,0.0,0,0.0,22.53,60.44,2.09,0.12555,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.6,0.0,2219.0,1153.76,86.698,0.02,1.59,26.89,0.0,39.42,3.6668,13.4,519.6,50.68,0.0,0.0,0.0,0.9,39.7,0.495,1.65,95.21,5.5,0.0,131.302,0.0,0.0,0.0,1265.2,14.0,0.0,10.76,4.8,3.7995,0.0,0.005,0.0
2024-02-26 00:45:00,0.0,127.6,0.0,0.0,32.125,5.97848,0.0,104.81,6.2,52.51,0.01,0.0,41.5109,0.0,0.0,0,0.0,23.27,60.24,3.08,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.5,0.0,2199.0,1150.0,89.4979,0.02,1.59,28.7,0.0,45.23,4.02387,10.6,494.6,56.78,0.0,0.0,0.0,1.0,34.1,0.495,1.7,95.32,3.7,0.0,133.793,0.0,0.0,0.0,1251.22,12.7,0.0,9.58,5.4,3.31731,0.0,0.758,0.0
2024-02-26 00:50:00,0.0,128.1,0.0,0.0,35.455,1.30922,0.0,105.45,6.4,51.7,-0.01,0.0,45.7175,0.0,0.0,0,0.0,22.4,60.36,1.93,4.71205,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.7,0.0,2198.0,1148.87,81.2981,0.02,2.22,28.65,0.0,47.6,5.0203,11.6,505.7,70.86,0.0,0.0,0.0,0.7,32.0,0.495,2.2,94.69,0.0,0.0,135.083,0.0,0.0,0.0,1255.49,10.3,0.0,10.55,6.3,2.4506,0.0,0.0,0.0
2024-02-26 00:55:00,0.0,127.4,0.0,0.0,33.632,0.0,0.94,106.06,7.4,51.84,-0.02,0.0,43.2353,0.0,0.0,0,0.0,22.88,60.2,3.31,9.45801,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.1,0.0,2215.0,1153.01,74.5983,0.0,2.775,26.62,0.0,44.51,5.40635,10.8,513.5,83.11,0.0,0.0,0.0,1.0,35.4,0.495,1.55,87.15,4.3,0.0,130.584,0.0,0.0,0.0,1257.34,11.5,0.0,12.67,7.5,0.9308,23.4,0.818,0.0
2024-02-26 01:00:00,0.0,128.7,0.0,0.0,29.3,0.0,0.1,109.15,6.1,52.06,-0.01,0.0,41.2856,0.0,0.0,0,0.0,27.75,60.16,5.58,6.01709,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.3,0.0,2204.0,1150.37,75.8982,0.0,2.46,20.93,0.0,33.41,6.33869,9.0,493.4,92.56,0.0,0.0,0.0,0.9,34.6,0.495,1.82,79.64,5.3,0.0,137.0,0.0,0.0,0.0,1254.48,12.4,0.0,10.73,5.7,0.50965,0.0,0.0,0.0
2024-02-26 01:05:00,0.0,131.4,0.0,0.0,30.89,0.0,0.0,112.39,6.0,54.35,-0.01,0.0,42.8319,0.0,0.0,0,0.0,30.71,60.24,6.75,0.42088,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.9,0.0,2199.0,1149.62,78.0982,0.02,2.325,16.86,0.0,34.2,6.58589,5.9,444.2,95.92,0.0,0.0,0.0,1.0,35.1,0.495,2.8,70.61,0.1,0.0,131.998,0.0,0.0,0.0,1256.36,10.9,0.0,6.98,4.9,0.65614,0.0,0.0,0.0
2024-02-26 01:10:00,0.0,127.4,0.0,0.0,28.977,0.0,0.0,115.27,6.6,55.78,-0.01,0.0,45.269,0.0,0.0,0,0.0,34.93,60.32,6.53,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,25.0,0.0,2196.0,1149.62,81.6981,0.02,2.325,15.82,0.0,33.59,6.22272,4.2,447.9,93.0,0.0,0.0,0.0,1.2,36.3,0.495,4.96,65.21,0.0,0.0,139.701,0.0,0.0,0.0,1259.59,10.2,0.0,7.45,5.5,1.2665,0.4,0.0,0.0
2024-02-26 01:15:00,0.0,122.3,0.0,0.0,27.402,0.7538,0.0,108.42,7.3,55.49,-0.01,0.0,48.6441,0.0,0.0,0,0.0,33.79,60.28,6.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.5,0.0,2209.0,1150.37,84.298,0.02,4.35,16.33,0.0,31.67,5.69475,1.3,455.8,98.74,0.0,0.0,0.0,1.2,34.3,0.495,10.55,62.02,2.0,0.0,141.505,0.0,0.0,0.0,1258.84,8.0,0.0,7.29,5.1,2.1149,0.0,0.571,0.0
2024-02-26 01:20:00,0.0,123.7,0.0,0.0,25.576,1.16884,0.0,100.78,7.2,56.14,-0.01,0.0,48.0686,0.0,0.0,0,0.0,35.2,60.36,5.66,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,27.0,0.0,2193.0,1148.49,71.9983,0.0,8.61,15.21,0.0,29.33,5.92517,0.0,456.0,100.42,0.0,0.0,0.0,1.5,35.1,0.495,8.45,55.86,2.5,0.0,137.566,0.0,0.0,0.0,1254.11,11.2,0.0,7.44,5.7,2.72526,0.0,0.0,0.0
2024-02-26 01:25:00,0.0,125.1,0.0,0.0,21.075,0.67445,0.0,109.06,6.9,53.66,-0.01,0.0,48.7793,0.0,0.0,0,0.0,47.12,60.36,3.65,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.4,0.0,2182.0,1148.49,85.098,0.02,10.56,15.58,0.0,43.74,7.51366,0.0,453.8,113.3,0.0,0.0,0.0,2.9,30.1,0.495,12.98,52.36,3.0,0.0,137.958,0.0,0.0,0.0,1252.91,11.5,0.0,6.64,5.2,4.61128,0.0,0.0,0.0
