SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN
2022-09-05 00:00:00,130.742,0.0,0.2,28.72,0.0,0.0,643.0,425.15,0.0,0.0,0.0,0.0,163.59,0.0,0.0,0.0,219.312,0.0,0,0.0,608.3,0.0,7.5,0.0,0.0,0.0,-0.208,4.5875,0.0,0.0,24.71,707.619,0.0,0.0,-0.029,0.0,44.6438,130.286,0.0,0.0,0.0,80.3499984741,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1079.8,-0.58,1040.8,309.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:05:00,130.419,0.0,0.2,28.72,0.0,0.0,641.4,424.6,0.0,0.0,0.0,0.0,166.56,0.0,0.0,0.0,214.282,0.0,0,0.0,602.175,0.0,7.2,0.0,0.0,0.0,-0.208,4.35,0.0,0.0,24.69,706.293,0.0,0.0,-0.029,0.0,44.6813,141.23,0.0,0.0,0.0,132.570007324,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1078.32,-0.58,984.7,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:10:00,131.98,0.0,0.2,28.72,0.0,0.0,642.4,422.675,0.0,0.0,0.0,0.0,158.41,0.0,0.0,0.0,211.004,0.0,0,0.0,603.225,0.0,7.9,0.0,0.0,0.0,-0.208,4.575,0.0,0.0,24.73,705.739,0.0,0.0,-0.029,0.0,44.6062,146.162,0.0,0.0,0.0,146.770004272,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1079.45,-0.58,927.1,301.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:15:00,130.983,0.0,0.2,28.72,0.0,0.0,643.3,424.05,0.0,0.0,0.0,0.0,158.42,0.0,0.0,0.0,210.031,0.0,0,0.0,605.325,0.0,7.6,0.0,0.0,0.0,-0.208,4.5925,0.0,0.0,24.73,712.89,0.0,0.0,-0.029,0.0,44.6625,140.845,0.0,0.0,0.0,150.559997559,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1079.13,-0.58,875.2,301.562,-0.07036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:20:00,129.291,0.0,0.2,28.72,0.0,0.0,638.1,424.325,0.0,0.0,0.0,0.0,168.24,0.0,0.0,0.0,208.115,0.0,0,0.0,601.3,0.0,7.1,0.0,0.0,0.0,-0.208,4.2075,0.0,0.0,24.69,710.473,0.0,0.0,-0.029,0.0,44.4937,149.611,0.0,0.0,0.0,192.070007324,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1077.17,-0.58,824.5,298.938,9.96976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:25:00,128.929,0.0,0.2,28.72,0.0,0.0,637.0,418.825,0.0,0.0,0.0,0.0,181.24,0.0,0.0,0.0,209.107,0.0,0,0.0,599.725,0.0,7.1,0.0,0.0,0.0,-0.208,4.4575,0.0,0.0,24.72,714.652,0.0,0.0,-0.029,0.0,44.5688,143.393,0.0,0.0,0.0,150.440002441,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1075.82,-0.58,801.5,299.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:30:00,130.198,0.0,0.2,28.72,0.0,0.0,641.6,421.85,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,210.793,0.0,0,0.0,600.6,0.0,7.4,0.0,0.0,0.0,-0.208,4.4725,0.0,0.0,24.71,716.415,0.0,0.0,-0.029,0.0,44.625,140.534,0.0,0.0,0.0,88.2600021362,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1081.64,-0.58,798.0,299.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:35:00,130.178,0.0,0.2,28.72,0.0,0.0,643.3,425.425,0.0,0.0,0.0,0.0,186.61,0.0,0.0,0.0,210.185,0.0,0,0.0,601.475,0.0,7.8,0.0,0.0,0.0,-0.208,4.33,0.0,0.0,24.71,715.424,0.0,0.0,-0.029,0.0,44.5875,141.099,0.0,0.0,0.0,93.0899963379,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1079.36,-0.58,800.6,290.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:40:00,128.506,0.0,0.2,28.72,0.0,0.0,636.1,423.225,0.0,0.0,0.0,0.0,189.61,0.0,0.0,0.0,210.959,0.0,0,0.0,602.175,0.0,7.1,0.0,0.0,0.0,-0.208,4.265,0.0,0.0,24.71,717.288,0.0,0.0,-0.029,0.0,44.7,139.002,0.0,0.0,0.0,128.979995728,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1068.03,-0.58,789.2,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:45:00,131.89,0.0,0.2,28.72,0.0,0.0,644.6,424.05,0.0,0.0,0.0,0.0,190.82,0.0,0.0,0.0,210.287,0.0,0,0.0,600.25,0.0,8.2,0.0,0.0,0.0,-0.208,4.4925,0.0,0.0,24.74,719.705,0.0,0.0,-0.029,0.0,44.5875,138.945,0.0,0.0,0.0,46.7000007629,0.0,0.0,0.0,0.05414,-0.2,0.0,0.0,0.0,0.0,1078.59,-0.58,790.8,304.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
