SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF
2023-11-20 00:00:00,0.0,0.0,0.0,-0.1,0.0,3.2,0.0,0.0,0.0,4.40514,13.1,9.65269,0.0351,0,0.0,11.17,5.34,23.8,32.9,31.0,2.0,0.0,0.0,0.01,2.85,92.69,76.14,6.69821,2.67946,7.13909,0.0,0.0,0.0,0.0,0.08545,35.0,0.0,15.6,65.9199981689,406.425,0.0,134.12,0.0,57.2,0.0,80.9,0.0,84.2222,0.0,0.0,14.1959,0.0,40.0,3.4,11.1,52.76,0.0,0.0,0.0,0.0,0.0,0.38,0.0
2023-11-20 00:05:00,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,3.6042,15.6,8.35606,0.0,0,0.0,11.32,6.55,21.9,29.3,26.1,14.1,0.0,0.0,0.0,1.2,90.53,78.23,6.6089,2.17706,6.59769,0.0,0.0,0.0,0.0,0.08545,35.5,0.0,17.5,103.379997253,383.608,0.0,125.18,0.0,57.2,0.0,82.1,0.0,83.5726,0.0,0.0,15.7954,0.0,42.0,3.3,11.9,48.38,0.0,0.0,0.0,0.0,0.0,2.57,0.0
2023-11-20 00:10:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.20374,16.2,4.53821,0.0,0,0.0,10.18,4.97,20.2,24.3,24.8,8.5,0.0,0.0,0.01,0.0,93.98,77.0,6.6089,1.56302,5.36412,0.0,0.0,0.0,0.0,0.08545,36.0,0.0,16.4,147.899993896,378.239,0.0,120.97,0.0,57.2,0.0,84.5,0.0,83.3618,0.0,0.0,10.8968,0.0,40.0,2.1,11.9,48.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 00:15:00,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,3.20374,17.0,1.51274,0.0,0,0.0,10.06,4.02,19.5,22.2,23.7,0.0,0.0,0.0,0.0,1.95,94.21,77.23,4.7334,1.28391,4.62174,0.0,0.0,0.0,0.0,0.08545,34.0,0.0,16.8,186.910003662,363.475,0.0,116.01,0.0,57.4,0.0,84.4,0.0,83.094,0.0,0.0,10.9968,0.0,41.0,3.9,13.0,45.96,0.0,0.0,0.0,0.0,0.0,0.36,0.0
2023-11-20 00:20:00,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3.70432,16.1,0.07203,0.0,0,0.0,9.08,1.72,17.7,21.2,21.5,9.7,0.0,0.0,0.01,1.95,90.71,78.06,3.21514,1.28391,5.16319,0.0,0.0,0.0,0.0,0.08545,32.6,0.0,17.7,214.869995117,362.132,0.0,114.92,0.0,57.4,0.0,80.5,0.0,80.4017,0.0,0.0,12.0965,0.0,42.0,6.4,11.7,42.43,0.0,0.0,0.0,0.0,0.0,1.44,0.0
2023-11-20 00:25:00,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.90339,13.6,0.64832,0.0,0,0.0,9.09,1.5,15.7,19.6,16.6,0.0,0.0,0.0,0.01,0.0,95.62,78.76,3.48307,1.11644,6.08421,0.0,0.0,0.0,0.0,0.08545,33.1,0.0,17.4,228.729995728,357.435,0.0,111.38,0.0,57.2,0.0,78.4,0.0,76.507,0.0,0.0,11.6966,0.0,40.0,7.8,11.6,42.99,0.0,0.0,0.0,0.0,0.0,0.41,0.0
2023-11-20 00:30:00,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.80327,13.1,0.43221,0.0,0,0.0,8.43,1.38,15.9,18.9,17.4,2.5,0.0,0.0,0.01,1.05,93.73,79.54,3.48307,0.94898,5.13531,0.0,0.0,0.0,0.0,0.08545,33.6,0.0,15.6,278.100006104,352.737,0.0,113.92,0.0,57.3,0.0,77.3,0.0,75.509,0.0,0.0,12.5963,0.0,41.0,7.6,9.8,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 00:35:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.20374,14.7,0.0,0.0,0,0.0,8.75,2.07,15.0,18.6,18.5,28.1,0.0,0.0,0.01,6.15,93.18,76.61,3.57238,1.0048,7.36254,0.0,0.0,0.0,0.0,0.08545,33.1,0.0,15.8,277.570007324,359.448,0.0,115.24,0.0,57.4,0.0,78.5,0.0,75.7405,0.0,0.0,12.1964,0.0,44.0,7.1,8.3,45.49,0.0,0.0,0.0,0.0,0.0,3.49,0.0
2023-11-20 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00234,16.7,0.0,0.0,0,0.0,9.12,3.68,16.0,16.8,16.4,7.4,0.0,0.0,-0.01,3.15,93.09,76.89,3.751,1.06062,5.90004,0.0,0.0,0.0,0.0,0.08545,32.6,0.0,18.0,247.830001831,380.252,0.0,109.95,0.0,57.4,0.0,76.2,0.0,75.2877,0.0,0.0,13.596,0.0,39.0,6.8,9.2,41.97,0.0,0.0,0.0,0.0,0.0,0.24,0.0
2023-11-20 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60187,16.7,0.0,0.0,0,0.0,10.04,3.71,15.8,16.0,17.4,0.0,0.0,0.0,0.01,0.0,95.49,82.71,2.76859,1.45137,4.29799,0.0,0.0,0.0,0.0,0.08545,31.6,0.0,19.9,321.480010986,344.013,0.0,108.39,0.0,35.1,0.0,76.5,0.0,72.6619,0.0,0.0,14.7957,0.0,40.0,8.9,8.1,35.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
