SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB
2024-04-15 00:00:00,1.0,2351.4,0.0,0.0,0.0,30.3121,0.0,0.0,20.2503,0.0,0.0,17.9721,0.0,3.49805,0.0,3.25,0.0,0,2069.01,0.0,0.0,0.0,0.0,0.001526,8.74487,0.0,0.0,2.16254,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.155,690.530029297,0.0,0.0,0.00153,0.0,42.6505,0.0,0.0,0.26438,0.0,79.7813,0.0,0.0,9.81643,0.0,0.0,0.0,5.34127,0.0,659.224,0.0,0.0,0.0,7.20275,0.0,3.45403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7184,-0.22,0.0,6.4444,0.0,27.325,0.0
2024-04-15 00:05:00,1.09857,2347.55,0.0,0.0,0.0,31.5304,0.0,0.0,20.3831,0.0,0.0,16.7727,0.0,3.19715,0.0,3.68,0.0,0,2071.19,0.0,0.0,0.0,0.0,0.001526,9.36486,0.0,0.0,2.04273,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.407,749.460021973,0.0,0.0,0.00153,0.0,45.3056,0.0,0.0,0.1639,0.0,-0.61823,0.0,0.0,10.5415,0.0,0.0,0.0,5.6379,0.0,657.784,0.0,0.03816,0.0,7.20275,0.0,3.91546,0.0,0.0,0.0,0.0,0.0,0.0,24.7621,0.0,0.0,14.2328,-0.22,0.0,5.84619,0.0,27.35,0.0
2024-04-15 00:10:00,1.49805,2364.93,0.0,0.0,0.0,34.1825,0.0,0.0,17.2346,0.0,0.0,16.4996,0.0,3.09979,0.0,3.88,0.0,0,2074.92,0.0,0.0,0.0,0.0,0.001526,10.0749,0.0,0.0,2.03082,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.811,706.66998291,0.0,0.0,0.00153,0.0,44.7196,0.0,0.0,0.184,0.0,0.0,0.0,0.0,12.1016,0.0,0.0,0.0,5.31563,0.0,660.25,0.0,5.33256,0.0,8.47718,0.0,2.96452,0.0,0.0,0.0,0.0,0.41123,3.47079,0.0,0.0,0.0,14.2328,-0.23,0.0,5.77368,0.0,27.0,0.0
2024-04-15 00:15:00,3.09796,2353.11,0.0,0.0,0.0,34.1323,0.0,0.0,13.0432,0.0,0.0,15.8984,0.0,2.69711,0.0,3.01,0.0,0,2075.21,0.0,0.0,0.0,0.0,0.001526,9.69485,0.0,0.0,1.55236,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.8,644.520019531,0.0,0.0,0.00153,0.0,46.1936,0.0,0.0,0.184,0.0,0.0,0.0,0.0,10.6404,0.0,0.0,0.0,5.60494,0.0,658.809,0.0,0.07912,0.0,8.67054,0.0,2.95232,0.0,0.0,0.0,0.0,0.486,0.13907,0.0314,0.0,0.0,14.4043,-0.21,0.0,6.00934,0.0,27.5,0.0
2024-04-15 00:20:00,4.29641,2346.47,0.0,0.0,0.0,33.7534,0.0,0.0,6.61924,0.0,0.0,14.8302,0.0,2.3962,0.0,2.64,0.0,0,2067.7,0.0,0.0,0.0,0.0,0.001526,8.87486,0.0,0.0,1.29369,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.788,665.770019531,0.0,0.0,0.00153,0.0,42.6139,0.0,0.0,0.21414,0.0,0.0,0.0,0.0,10.3658,0.0,0.0,0.0,6.16892,0.0,661.861,0.0,0.0,0.0,7.85315,0.0,3.11284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4043,-0.21,0.0,6.00934,0.0,27.625,0.0
2024-04-15 00:25:00,6.79553,2350.55,0.0,0.0,0.0,34.3813,0.0,0.0,0.0,0.0,0.0,13.7316,0.0,1.79881,0.0,2.55,0.0,0,2075.63,0.0,0.0,0.0,0.0,0.001526,8.02488,0.0,0.0,1.16356,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.403,659.369995117,0.0,0.0,0.00153,0.0,35.9579,0.0,0.0,0.1639,0.0,0.0,0.0,0.0,11.4754,0.0,0.0,0.0,5.6672,0.0,661.666,0.0,0.15544,0.0,8.12561,0.0,2.79545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4043,-0.21,0.0,7.35079,0.0,27.75,0.0
2024-04-15 00:30:00,7.6952,2359.41,0.0,0.0,0.0,33.9836,0.0,0.0,0.0,0.0,0.0,12.4498,0.0,0.89609,0.0,2.71,0.0,0,2074.24,0.0,0.0,0.0,0.0,0.001526,6.96489,0.0,0.0,0.99773,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.088,599.349975586,0.0,0.0,0.00153,0.0,31.8288,0.0,0.0,0.184,0.0,0.0,0.0,0.0,12.2664,0.0,0.0,0.0,5.20943,0.0,660.323,0.0,0.15172,0.0,7.89709,0.0,1.87015,0.0,0.0,0.0,0.0,0.0,0.0,5.89032,0.0,0.0,14.4043,-0.22,0.0,7.96713,0.0,27.75,0.0
2024-04-15 00:35:00,7.3978,2357.78,0.0,0.0,0.0,30.5821,0.0,0.0,0.0,0.0,0.0,12.1141,0.0,0.49783,0.0,3.21,0.0,0,2073.46,0.0,0.0,0.0,0.0,0.001526,5.74991,0.0,0.0,1.36748,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.502,595.16998291,0.0,0.0,0.00153,0.0,28.304,0.0,0.0,0.24429,0.0,0.0,0.0,0.0,12.8377,0.0,0.0,0.0,5.67819,0.0,660.469,0.0,0.00093,0.0,8.08167,0.0,1.46242,0.0,0.0,0.0,0.0,0.36338,0.0,0.0015,0.0,0.0,14.4043,-0.22,0.0,7.89462,0.0,27.85,0.0
2024-04-15 00:40:00,6.29656,2355.77,0.0,0.0,0.0,29.9604,0.0,0.0,0.0,0.0,0.0,13.3974,0.0,0.0,0.0,3.22,0.0,0,2075.39,0.0,0.0,0.0,0.0,0.001526,5.42992,0.0,0.0,1.55871,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.111,623.700012207,0.0,0.0,0.00153,0.0,27.5166,0.0,0.0,0.15386,0.0,0.0,0.0,0.0,13.6287,0.0,0.0,0.0,6.13962,0.0,659.908,0.0,0.0,0.0,9.05727,0.0,1.02663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4615,-0.22,0.0,7.47768,0.0,27.8,0.0
2024-04-15 00:45:00,5.39902,2354.31,0.0,0.0,0.0,25.5814,0.0,0.0,0.0,0.0,0.0,12.7581,0.0,0.0,0.0,3.01,0.0,0,2074.56,0.0,0.0,0.0,0.0,0.001526,6.5149,0.0,0.0,1.60711,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.063,615.950012207,0.0,0.0,0.00153,0.0,29.1463,0.0,0.0,0.19405,0.0,0.0,0.0,0.0,14.5956,0.0,0.0,0.0,6.65232,0.0,658.98,0.0,0.00093,0.0,10.3581,0.0,0.62379,0.0,0.0,0.0,0.0,0.33945,0.21085,0.01944,0.0,0.0,14.4615,-0.22,0.0,6.5713,0.0,27.4,0.0
