SETTLEMENTDATE,BASTYAN,BBP31,BUTLERSG,CETHANA,CLUNY,CTHLWF,DEVILS_G,DG_TAS1,FISHER,GORDON,GRANWF,JBUTTERS,LEM_WIL,LI_WY_CA,LK_ECHO,MACKNTSH,MEADOWBK,MUSSELRO,NETIC,PALOONA,PTINA110,PTINA220,REECE,REPULSE,ROWALLAN,TARRALEA,TREVALLN,TRIBUTE,TUNGATIN,TVCCPS,WOOLNTH1
2024-03-25 00:00:00,0.0,0.0,8.0,0.0,6.99153,137.121,0.0,0,0.0,11.7225,101.67,0.0,0.0,68.6151,0.0,0.0,4.80144,159.6,254.199996948,0.0,85.2743,32.6438,0.0,14.8458,0.0,60.3,51.7774,0.0,0.0,0,117.37
2024-03-25 00:05:00,0.0,0.0,8.0,0.0,6.93843,137.023,0.0,0,0.0,12.11,100.51,0.0,0.0,59.0827,0.0,0.0,5.0015,159.3,259.660003662,0.0,84.9618,33.2463,0.0,14.8006,0.0,60.3,44.254,0.0,0.0,0,114.15
2024-03-25 00:10:00,0.0,0.0,8.0,0.0,6.98604,137.664,0.0,0,0.0,12.11,92.68,0.0,0.0,59.073,0.0,0.0,4.94434,163.1,274.589996338,0.0,84.9072,33.1017,0.0,14.9093,0.0,60.4,43.8706,0.0,0.0,0,124.16
2024-03-25 00:15:00,0.0,0.0,8.0,0.0,6.96223,136.907,0.0,0,0.0,13.2726,94.4,0.0,0.0,59.3223,0.0,0.0,5.05866,162.6,264.440002441,0.0,84.7772,36.427,0.0,14.9471,0.0,60.4,43.8858,0.0,0.0,0,122.04
2024-03-25 00:20:00,0.0,0.0,8.0,0.0,6.90089,136.876,0.0,0,0.0,13.2726,90.45,0.0,0.0,59.2077,0.0,0.0,5.11582,162.4,260.489990234,0.0,84.755,33.6481,0.0,14.9606,0.0,60.4,44.1656,0.0,0.0,0,117.29
2024-03-25 00:25:00,0.0,0.0,8.0,0.0,6.92012,136.034,0.0,0,0.0,12.6913,85.7,0.0,0.0,59.1681,0.0,0.0,4.8586,162.2,282.059997559,0.0,84.4894,33.7081,0.0,14.6737,0.0,60.4,43.9915,0.0,0.0,0,126.62
2024-03-25 00:30:00,0.0,0.0,8.0,0.0,6.92928,135.845,0.0,0,0.0,12.3038,94.88,0.0,0.0,58.8924,0.0,0.0,4.74428,163.1,302.570007324,0.0,84.7479,32.4124,0.0,14.7628,0.0,60.4,43.7858,0.0,0.0,0,120.49
2024-03-25 00:35:00,0.0,0.0,8.0,0.0,2.43854,136.559,0.0,0,0.0,10.7537,97.8,0.0,0.0,43.9336,0.0,0.0,5.08724,162.5,309.440002441,0.0,84.6733,30.3948,0.0,3.54314,0.0,60.4,43.388,0.0,0.0,0,122.18
2024-03-25 00:40:00,0.0,0.0,8.0,0.0,2.26734,136.291,0.0,0,0.0,11.335,98.33,0.0,0.0,44.3251,0.0,0.0,4.83002,161.3,236.039993286,0.0,84.6579,30.807,0.0,3.31365,0.0,60.4,43.5526,0.0,0.0,0,125.56
2024-03-25 00:45:00,0.0,0.0,8.0,0.0,2.09522,138.653,0.0,0,0.0,13.0788,99.77,0.0,0.0,45.4077,0.0,0.0,4.91576,162.8,196.910003662,0.0,84.4369,35.2884,0.0,3.04753,0.0,60.3,44.2606,0.0,0.0,0,124.48
2024-03-25 00:50:00,0.0,0.0,8.0,0.0,2.25727,137.865,0.0,0,0.0,13.2726,104.97,0.0,0.0,45.1675,0.0,0.0,5.03008,162.5,222.779998779,0.0,85.165,36.6651,0.0,3.05363,0.0,60.3,44.2295,0.0,0.0,0,129.92
2024-03-25 00:55:00,0.0,0.0,8.0,0.0,2.27192,137.957,0.0,0,0.0,13.0788,102.81,0.0,0.0,45.1284,0.0,0.0,4.74428,162.2,278.510009766,0.0,84.6726,34.6416,0.0,3.14885,0.0,60.2,43.9296,0.0,0.0,0,120.81
2024-03-25 01:00:00,0.0,0.0,8.0,0.0,2.22888,138.17,0.0,0,0.0,13.0788,103.24,0.0,0.0,45.2127,0.0,0.0,4.94434,161.3,299.589996338,0.0,84.9018,35.8148,0.0,3.18059,0.0,60.5,44.0281,0.0,0.0,0,112.35
2024-03-25 01:05:00,0.0,0.0,8.0,0.0,2.25269,136.156,0.0,0,0.0,12.3038,98.34,0.0,0.0,45.0168,0.0,0.0,4.7157,160.6,315.059997559,0.0,85.339,38.103,0.0,3.20012,0.0,60.4,27.767,0.0,0.0,0,118.99
2024-03-25 01:10:00,0.0,0.0,8.0,0.0,2.22431,135.241,0.0,0,0.0,13.0788,93.53,0.0,0.0,45.1561,0.0,0.0,4.91576,159.4,309.820007324,0.0,85.7768,41.6626,0.0,3.10491,0.0,60.4,29.0794,0.0,0.0,0,124.06
2024-03-25 01:15:00,0.0,0.0,8.0,0.0,2.28107,135.9,0.0,0,0.0,13.4663,94.62,0.0,0.0,44.9482,0.0,0.0,4.8586,157.9,314.910003662,0.0,86.3186,50.9694,0.0,3.32097,0.0,60.4,34.2459,0.0,0.0,0,127.69
2024-03-25 01:20:00,0.0,0.0,8.1,0.0,2.1767,134.203,0.0,0,0.0,13.6601,95.99,0.0,0.0,44.8158,0.0,0.0,4.91576,161.0,308.760009766,0.0,86.9418,52.4677,0.0,2.93889,0.0,60.3,34.0438,0.0,0.0,0,124.9
2024-03-25 01:25:00,0.0,0.0,8.0,0.0,2.2005,132.537,0.0,0,0.0,14.9195,101.61,0.0,0.0,45.0463,0.0,0.0,4.91576,160.7,301.100006104,0.0,86.6771,58.8566,0.0,2.97063,0.0,60.2,34.4025,0.0,0.0,0,120.53
2024-03-25 01:30:00,0.0,0.0,8.1,0.0,2.13825,133.104,0.0,0,0.0,12.885,94.09,0.0,0.0,44.7573,0.0,0.0,5.05866,159.0,307.260009766,0.0,86.0168,51.302,0.0,2.92668,0.0,60.4,33.735,0.0,0.0,0,121.85
2024-03-25 01:35:00,0.0,0.0,8.0,0.0,2.24353,132.451,0.0,0,0.0,14.2414,94.71,0.0,0.0,44.5693,0.0,0.0,4.91576,161.1,314.609985352,0.0,98.3974,29.0274,0.0,3.29534,0.0,60.5,34.0563,0.0,0.0,0,120.17
2024-03-25 01:40:00,0.0,0.0,8.0,0.0,2.16205,132.506,0.0,0,0.0,12.885,95.5,0.0,0.0,44.6913,0.0,0.0,4.80144,159.9,315.640014648,0.0,112.07,13.5885,0.0,3.07927,0.0,60.4,33.764,0.0,0.0,0,122.34
2024-03-25 01:45:00,0.0,0.0,8.0,0.0,2.10529,132.378,0.0,0,0.0,13.6601,95.56,0.0,0.0,44.9929,0.0,0.0,4.97292,161.0,312.029998779,0.0,113.176,22.3442,0.0,3.10491,0.0,60.5,33.842,0.0,0.0,0,123.96
2024-03-25 01:50:00,0.0,0.0,8.0,0.0,2.19043,132.0,0.0,0,0.0,15.307,91.86,0.0,0.0,45.3442,0.0,0.0,4.97292,160.6,312.160003662,0.0,113.539,22.6527,0.0,3.17449,0.0,60.3,33.7918,0.0,0.0,0,115.71
2024-03-25 01:55:00,0.0,0.0,8.0,0.0,2.24353,132.952,0.0,0,0.0,21.2167,89.73,0.0,0.0,44.8561,0.0,0.0,5.05866,160.4,323.570007324,0.0,79.4746,55.0138,0.0,3.09148,0.0,60.3,33.8746,0.0,0.0,0,119.52
2024-03-25 02:00:00,0.0,0.0,8.0,0.0,2.16663,132.537,0.0,0,0.0,16.8571,95.92,0.0,0.0,45.0551,0.0,0.0,5.08724,160.8,318.010009766,0.0,98.482,35.7606,0.0,3.17449,0.0,60.4,33.8019,0.0,0.0,0,121.69
2024-03-25 02:05:00,0.0,0.0,8.0,0.0,2.27649,132.708,0.0,0,0.0,18.8916,106.65,0.0,0.0,45.2714,0.0,0.0,4.88718,161.1,302.640014648,0.0,113.45,21.9681,0.0,3.07927,0.0,60.3,34.0221,0.0,0.0,0,116.26
2024-03-25 02:10:00,0.0,0.0,8.0,0.0,2.27649,131.792,0.0,0,0.0,16.8571,106.35,0.0,0.0,45.0292,0.0,0.0,5.05866,159.8,308.910003662,0.0,113.3,20.9378,0.0,3.24407,0.0,60.4,33.8072,0.0,0.0,0,116.58
2024-03-25 02:15:00,0.0,0.0,8.1,0.0,2.13825,131.878,0.0,0,0.0,12.11,103.14,0.0,0.0,45.0351,0.0,0.0,4.83002,160.7,308.540008545,0.0,113.513,21.1484,0.0,3.16838,0.0,60.4,33.8406,0.0,0.0,0,124.68
2024-03-25 02:20:00,0.0,0.0,8.0,0.0,2.22431,137.395,0.0,0,0.0,18.2134,103.93,0.0,0.0,44.5842,0.0,0.0,5.0015,160.0,297.940002441,0.0,49.3114,95.0041,0.0,3.09148,0.0,60.5,33.6169,0.0,0.0,0,126.52
2024-03-25 02:25:00,0.0,0.0,8.0,0.0,2.22431,136.034,0.0,0,0.0,14.9195,102.65,0.0,0.0,44.7002,0.0,0.0,4.65854,158.1,302.779998779,0.0,88.341,43.8509,0.0,3.15495,0.0,60.4,33.4459,0.0,0.0,0,124.55
2024-03-25 02:30:00,0.0,0.0,8.0,0.0,2.13367,134.887,0.0,0,0.0,11.5287,103.22,0.0,0.0,44.8406,0.0,0.0,5.0015,160.3,297.130004883,0.0,98.3895,17.9291,0.0,3.22576,0.0,60.5,33.8234,0.0,0.0,0,125.18
2024-03-25 02:35:00,0.0,0.0,8.0,0.0,2.04303,134.661,0.0,0,0.0,17.0509,104.03,0.0,0.0,45.0602,0.0,0.0,4.77286,161.1,299.730010986,0.0,104.093,15.8402,0.0,2.88884,0.0,60.5,34.3084,0.0,0.0,0,123.14
2024-03-25 02:40:00,0.0,0.0,8.0,0.0,2.2005,133.147,0.0,0,0.0,17.0509,100.97,0.0,0.0,45.1695,0.0,0.0,5.08724,160.6,300.950012207,0.0,109.715,16.7974,0.0,3.24407,0.0,60.4,33.9436,0.0,0.0,0,124.18
2024-03-25 02:45:00,0.0,0.0,8.0,0.0,2.23804,134.191,0.0,0,0.0,12.11,101.55,0.0,0.0,45.0019,0.0,0.0,5.03008,161.0,303.390014648,0.0,108.162,20.6955,0.0,3.23186,0.0,60.2,33.6467,0.0,0.0,0,126.53
