SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB
2024-04-01 00:00:00,24.698,2455.65,0.0,0.0,0.0,72.8822,0.0,0.0,0.0,0.0,0.0,9.31868,23.143,6.29915,0.0,2.79,0.0,0,2038.35,0.0,0.0,0.0,0.0,0.001526,9.13986,0.0,13.0954,0.58433,0.0,0.0,1.9211,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,699.351,212.270004272,0.0,0.0,0.00153,0.0,170.936,0.0,0.0,0.17395,0.0,131.417,0.0,28.6,49.5876,0.0,0.0,0.0,3.13115,0.0,560.442,0.0,0.0,0.0,3.97711,0.0,67.205,0.0,0.0,0.0,0.0,0.0314,2.16681,1.82586,0.0,0.0,15.0902,-0.78,9.07,37.2978,0.0,27.425,0.0
2024-04-01 00:05:00,28.5947,2502.43,0.0,0.0,0.0,68.4927,0.0,0.0,0.0,0.0,0.0,9.54452,18.9157,6.89654,0.0,2.42,0.0,0,2001.58,0.0,0.0,0.0,0.0,0.001526,8.66487,0.0,12.3337,0.24076,0.0,0.0,2.06876,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,701.915,151.580001831,0.0,0.0,0.00153,0.0,180.22,0.0,0.0,0.08352,0.0,117.844,0.0,28.6,47.4012,0.0,0.0,0.0,2.83452,0.0,614.179,0.0,0.00093,0.0,3.06304,0.0,67.8422,0.0,0.0,0.0,0.0,0.0,15.5744,0.3903,0.0,0.0,15.0902,-0.77,9.76,36.047,0.0,27.425,0.0
2024-04-01 00:10:00,30.9963,2528.77,0.0,0.0,0.0,68.9406,0.0,0.0,0.0,0.0,0.0,7.92706,19.1952,6.79919,0.0,2.3,0.0,0,1986.08,0.0,0.0,0.0,0.0,0.001526,8.67487,0.0,11.4069,0.3812,0.0,0.0,1.94878,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,702.062,184.880004883,0.0,0.0,0.00153,0.0,184.99,0.0,0.0,0.13376,0.0,102.371,0.0,28.6,44.0833,0.0,0.0,0.0,2.68803,0.0,570.354,0.0,0.0,0.0,3.50249,0.0,61.1087,0.0,0.0,0.0,0.0,0.0,5.68994,0.0,0.0,0.0,15.0902,-0.77,10.12,33.2553,0.0,27.425,0.0
2024-04-01 00:15:00,33.5991,2530.56,0.0,0.0,0.0,72.0616,0.0,0.0,0.0,0.0,0.0,8.48859,16.8331,7.89662,0.0,2.38,0.0,0,1980.17,0.0,0.0,0.0,0.0,0.001526,9.15486,0.0,11.1657,0.20664,0.0,0.0,1.89034,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,711.901,192.149993896,0.0,0.0,0.00153,0.0,185.301,0.0,0.0,0.21414,0.0,64.0951,0.0,28.6,40.4578,0.0,0.0,0.0,2.81621,0.0,624.018,0.0,0.0,0.0,3.69586,0.0,58.9163,0.0,0.0,0.0,0.0,0.03439,18.3558,2.69618,0.0,0.0,15.0902,-0.76,11.69,30.2461,0.0,27.425,0.0
2024-04-01 00:20:00,34.7967,2513.66,0.0,0.0,0.0,66.682,0.0,0.0,0.0,0.0,0.0,8.84184,16.025,7.19745,0.0,2.52,0.0,0,1975.95,0.0,0.0,0.0,0.0,0.001526,9.46986,0.0,10.6515,0.20505,0.0,0.0,1.86265,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,691.368,169.910003662,0.0,0.0,0.00153,0.0,190.153,0.0,0.0,0.08352,0.0,49.1917,0.0,28.7,34.602,0.0,0.0,0.0,2.78691,0.0,618.671,0.0,1.11975,0.0,2.46537,0.0,60.8487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0902,-0.76,11.66,29.2309,0.0,27.425,0.0
2024-04-01 00:25:00,32.0973,2458.09,0.0,0.0,0.0,67.1111,0.0,0.0,0.0,0.0,0.0,9.03792,14.8531,7.9984,0.0,2.65,0.0,0,1977.92,0.0,0.0,0.0,0.0,0.001526,9.08486,0.0,11.0133,0.10983,0.0,0.0,1.9211,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,696.666,209.339996338,0.0,0.0,0.00153,0.0,196.397,0.0,0.0,0.08352,0.0,44.3168,0.0,28.5,30.7457,0.0,0.0,0.0,2.62211,0.0,567.058,0.0,1.43809,0.0,2.87846,0.0,55.8132,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,15.0902,-0.76,14.14,27.6176,0.0,27.425,0.0
2024-04-01 00:30:00,32.6944,2398.11,0.0,0.0,0.0,66.2403,0.0,0.0,0.0,0.0,0.0,9.85885,13.9937,7.09567,0.0,2.93,0.0,0,1945.18,0.0,0.0,0.0,0.0,0.001526,9.22486,0.0,11.134,0.58909,0.0,0.0,1.97955,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,692.638,284.570007324,0.0,0.0,0.00153,0.0,185.887,0.0,0.0,0.17395,0.0,39.3228,0.0,28.5,31.5807,0.0,0.0,0.0,2.53056,0.0,564.812,0.0,0.0,0.0,2.74662,0.0,56.6177,0.0,0.0,0.0,0.0,0.0,0.10019,0.0,0.0,0.0,15.0902,-0.76,14.88,31.7326,0.0,27.425,0.0
2024-04-01 00:35:00,33.5945,2372.91,0.0,0.0,0.0,67.7726,0.0,0.0,0.0,0.0,0.0,7.35637,13.8839,7.69749,0.0,2.26,0.0,0,1902.58,0.0,0.0,0.0,0.0,0.001526,8.87487,0.0,11.7243,0.53434,0.0,0.0,1.94878,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,659.458,394.480010986,0.0,0.0,0.00153,0.0,184.038,0.0,0.0,0.1639,0.0,30.4259,0.0,28.7,32.8331,0.0,0.0,0.0,3.48089,0.0,563.25,0.0,0.08284,0.0,2.43021,0.0,55.292,0.0,0.0,0.0,0.0,0.63255,9.99066,1.11705,0.0,0.0,15.0902,-0.77,14.24,37.2253,0.0,27.425,0.0
2024-04-01 00:40:00,32.7942,2394.93,0.0,0.0,0.0,63.8415,0.0,0.0,0.0,0.0,0.0,6.55146,13.2546,7.69749,0.0,1.89,0.0,0,1938.81,0.0,0.0,0.0,0.0,0.001526,8.53487,0.0,11.5593,0.61369,0.0,0.0,1.9211,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,614.218,348.410003662,0.0,0.0,0.00153,0.0,190.996,0.0,0.0,0.12371,0.0,-0.45045,0.0,28.4,31.0204,0.0,0.0,0.0,3.51934,0.0,557.536,0.0,0.00093,0.0,2.1929,0.0,58.7649,0.0,0.0,0.0,0.0,0.0,1.28453,0.0,0.0,0.0,14.9759,-0.77,14.58,39.2012,0.0,27.425,0.0
2024-04-01 00:45:00,35.8952,2347.67,0.0,0.0,0.0,63.4312,0.0,0.0,0.0,0.0,0.0,5.13008,12.5148,6.49828,0.0,2.23,0.0,0,1932.66,0.0,0.0,0.0,0.0,0.001526,7.01489,0.0,11.318,1.04375,0.0,0.0,1.97955,0.0,0.0,,0.0,0.0,0.0,0.0,0.027,0.0,0.0,579.379,496.359985352,0.0,0.0,0.00153,0.0,185.74,0.0,0.0,0.15386,0.0,0.0,0.0,28.5,28.4495,0.0,0.0,0.0,4.25727,0.0,544.279,0.0,0.0,0.0,1.9556,0.0,57.792,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,14.9759,-0.76,14.2,42.8449,0.0,27.425,0.0
