SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2025-01-22 10:40:00,0.0,199.2,,50.7,79.954,89.7871,,145.14,39.7,24.66,-0.01,0.0,74.6742,0.0,0.0,0,7.0,141.85,0.04,0.0,,18.2,66.81,0.0,0.1,0.0,0.2,110.075,0.0,0.0,1120.0,481.125,149.113,0.02,12.075,247.48,0.0,77.59,42.4619,0.0,0.0,0.1,0.0,0.0,40.88,39.8,108.4,0.405,0.0,470.94,,0.0,166.749,50.7,61.69,0.0,607.719,27.0,68.8,12.17,24.9,0.0,,,57.77,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
2025-01-22 10:45:00,0.0,194.2,,52.87,79.469,89.2866,,145.84,39.7,24.9,-0.01,0.0,70.5864,0.0,0.0,0,6.5,142.29,0.04,0.0,,23.1,101.27,0.0,0.1,0.0,0.2,112.905,0.0,0.0,1117.0,482.625,200.84,0.02,13.71,224.74,0.0,88.67,44.615,0.0,0.0,0.3,0.0,0.0,51.71,43.4,107.3,0.315,0.0,461.25,,0.0,162.326,53.0,49.09,0.0,601.969,25.5,63.58,106.56,21.6,0.0,,,102.5,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
2025-01-22 10:50:00,0.0,196.7,,62.51,81.064,79.8199,,144.65,40.0,24.88,-0.01,0.0,73.683,0.0,0.0,0,6.2,149.97,0.04,0.0,,38.9,57.43,0.0,0.1,0.0,0.2,111.021,0.0,0.0,1125.0,482.625,203.533,0.02,14.025,233.32,0.0,88.8,49.7955,0.0,0.0,0.0,0.0,0.0,63.05,42.4,103.8,0.315,0.0,468.76,,0.0,165.121,57.3,40.89,0.0,592.562,25.2,67.27,7.59,21.3,0.0,,,64.7,0.0,0.0,0.0,0.0,,0.01,0.0,0.0
2025-01-22 10:55:00,0.0,172.7,,60.07,83.72,82.8046,,144.85,39.2,25.01,-0.01,0.0,73.9492,0.0,0.0,0,3.0,132.51,0.04,0.0,,31.0,67.35,0.0,0.1,0.0,0.1,124.151,0.0,0.0,1142.0,481.125,186.733,0.02,12.195,251.24,0.0,99.2,72.1305,0.0,0.0,0.3,0.0,0.0,82.57,46.5,101.4,0.315,0.0,467.24,,0.0,168.13,55.0,51.95,0.0,602.375,26.7,71.26,0.0,19.0,0.0,,,65.01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2025-01-22 11:00:00,0.0,179.2,,60.57,82.783,81.1017,,144.06,36.0,24.83,-0.01,0.0,73.3471,0.0,0.0,0,6.1,143.26,0.04,0.0,,21.1,50.62,0.0,0.1,0.0,0.2,135.016,0.0,0.0,1155.0,480.75,126.997,0.02,16.89,242.62,0.0,89.82,80.4743,0.0,0.0,0.2,0.0,0.0,59.88,29.1,99.0,0.315,0.0,469.75,,0.0,167.278,58.9,40.28,0.0,609.438,26.0,70.75,0.0,20.5,0.0,,,59.23,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
2025-01-22 11:05:00,0.0,184.3,,60.56,81.089,87.4434,,143.04,37.5,24.59,-0.01,0.0,73.7894,0.0,0.0,0,4.5,140.45,0.04,0.0,,24.7,56.76,0.0,0.1,0.0,0.1,121.168,0.0,0.0,1166.0,480.0,184.878,0.02,17.64,230.37,0.0,100.95,82.8303,0.0,0.0,0.1,0.0,0.0,39.48,47.7,98.1,0.315,0.0,472.61,,0.0,165.775,54.8,42.86,0.0,607.812,28.1,71.08,56.29,23.0,1.6144,,,56.63,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
2025-01-22 11:10:00,0.0,200.7,,57.6,84.452,86.3752,,146.69,40.0,24.79,-0.01,0.0,73.4085,0.0,0.0,0,5.2,147.49,0.04,0.0,,24.8,55.36,0.0,0.1,0.0,0.1,112.181,0.0,0.0,1163.0,481.125,208.924,0.02,19.35,231.84,0.0,106.87,71.0501,0.0,0.0,0.1,0.0,0.0,41.37,42.3,95.9,0.405,0.0,469.23,,0.0,164.99,58.3,45.57,0.0,605.969,27.2,62.74,12.13,15.3,1.89517,,,60.56,0.0,0.0,0.0,0.0,,0.01,0.0,0.0
2025-01-22 11:15:00,0.0,198.3,,53.05,87.579,100.859,,142.92,38.2,24.95,-0.01,0.0,74.4612,0.0,0.0,0,3.9,137.7,0.04,0.0,,21.9,74.55,0.0,0.1,0.0,0.2,107.786,0.0,0.0,1122.0,481.5,219.754,0.02,19.86,232.66,0.0,100.74,65.9276,0.0,0.0,0.2,0.0,0.0,49.32,44.7,96.0,0.315,0.0,484.96,,0.0,168.564,56.9,63.98,0.0,604.906,27.5,68.92,86.47,18.5,0.0,,,64.18,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
2025-01-22 11:20:00,0.0,193.2,,52.15,94.365,95.3353,,142.67,38.0,24.79,-0.01,0.0,70.9427,0.0,0.0,0,4.5,140.65,0.04,0.0,,20.1,84.16,0.0,0.1,0.0,0.2,99.012,0.0,0.0,1125.0,480.375,155.428,0.02,15.735,193.81,0.0,98.5,73.4581,0.0,0.0,0.3,0.0,0.0,48.665,0.0,94.3,0.315,0.0,486.03,,0.0,165.658,52.7,57.52,0.0,602.406,26.6,65.53,5.39,16.1,0.0,,,91.19,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
2025-01-22 11:25:00,0.0,193.4,,52.22,87.747,84.6967,,143.01,39.2,24.68,-0.01,0.0,71.4138,0.0,0.0,0,7.3,134.73,0.04,0.0,,27.9,52.14,0.0,0.1,0.0,0.2,110.433,0.0,0.0,1150.0,481.875,95.8334,0.02,17.85,200.13,0.0,90.85,78.5379,0.0,0.0,0.0,0.0,0.0,54.07,0.0,93.0,0.315,0.0,480.65,,0.0,163.4,61.7,40.73,0.0,612.625,25.8,68.96,0.0,13.1,0.0,,,60.88,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2025-01-22 11:30:00,0.0,190.0,,53.41,87.611,80.6134,,141.64,38.1,24.85,-0.01,0.0,71.1721,0.0,0.0,0,7.3,132.29,0.04,0.0,,27.1,78.27,0.0,0.1,0.0,0.1,123.556,0.0,0.0,1137.0,480.375,153.52,0.02,17.235,208.16,0.0,90.62,79.6564,0.0,0.0,0.3,0.0,0.0,79.51,20.4,93.9,0.315,0.0,465.86,,0.0,164.409,53.5,67.15,0.0,598.188,26.1,67.81,34.59,13.1,0.0,,,63.7,0.0,0.0,0.0,0.0,,0.02,0.0,0.0
