SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS
2024-08-05 00:00:00,99.431,0.0,0.1,28.04,0.0,21.2865,280.1,0.0,0.0,0.0,0.0,0.0,166.17,0.0,0.0,0.0,476.018,0.0,0,0.0,1084.42,0.0,9.308,0.0,0.0,0.0,-0.059,64.75,0.0,0.0,0.0,705.303,0.0,0.0,-0.003,0.0,32.1938,34.3388,0.02,850.721,0.0,0.0,0.0,0.0,31.8,0.0,12.9,0.0,0.0,0.0,0.0,565.919,-0.58,1394.7,299.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,34.059,0.0,,0.08451,0.0,167.8,0.46081,0.0,0.01381
2024-08-05 00:05:00,98.303,0.0,0.1,30.44,0.0,10.0377,280.1,0.0,0.0,0.0,0.0,0.0,166.08,0.0,0.0,0.0,470.868,0.0,0,0.0,1006.09,0.0,8.978,0.0,0.0,0.0,-0.059,64.6825,0.0,0.0,0.0,701.896,0.0,0.0,-0.003,0.0,30.9187,30.2295,0.02,849.485,0.0,0.0,0.0,0.0,28.6,0.0,12.9,0.0,0.0,0.0,0.0,605.667,-0.58,1392.0,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,31.59,0.0,,0.08451,0.0,167.8,-0.59008,-0.41858,0.01381
2024-08-05 00:10:00,101.475,0.0,0.1,32.6,0.0,10.4369,280.1,0.0,0.0,0.0,0.0,0.0,164.03,0.0,0.0,0.0,475.546,0.0,0,0.0,957.722,0.0,9.297,0.0,0.0,0.0,-0.059,64.5325,0.0,0.0,0.0,703.104,0.0,0.0,-0.003,0.0,31.2375,34.4556,0.02,850.05,0.0,0.0,0.0,0.0,31.1,0.0,11.9,0.0,0.0,0.0,0.0,610.268,-0.58,1399.9,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.73,32.268,0.0,,0.08451,0.0,173.0,0.0,0.0,0.01381
2024-08-05 00:15:00,102.07,0.0,0.1,32.6,0.0,30.2339,280.1,0.0,0.0,0.0,0.0,0.0,161.37,0.0,0.0,0.0,475.19,0.0,0,0.0,958.843,0.0,8.996,0.0,0.0,0.0,-0.059,64.695,0.0,0.0,0.0,704.43,0.0,0.0,-0.003,0.0,30.6937,34.7382,0.02,850.05,0.0,0.0,0.0,0.0,34.9,0.0,13.1,0.0,0.0,0.0,0.0,614.844,-0.58,1395.5,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.78,34.236,0.0,,0.08451,0.0,172.8,0.0,0.02122,0.01381
2024-08-05 00:20:00,102.271,0.0,0.1,32.6,0.0,29.9756,280.1,0.0,0.0,0.0,0.0,0.0,158.58,0.0,0.0,0.0,475.752,0.0,0,0.0,956.792,0.0,9.185,0.0,0.0,0.0,-0.059,64.79,0.0,0.0,0.0,706.293,0.0,0.0,-0.003,0.0,32.7937,41.0092,0.02,845.701,0.0,0.0,0.0,0.0,40.7,0.0,13.1,0.0,0.0,0.0,0.0,611.909,-0.58,1397.9,299.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.94,31.709,0.0,,0.08451,0.0,172.6,0.0,0.0,0.01381
2024-08-05 00:25:00,97.6081,0.0,0.1,32.6,0.0,28.2612,280.1,0.0,0.0,0.0,0.0,0.0,171.13,0.0,0.0,0.0,472.295,0.0,0,0.0,959.082,0.0,9.185,0.0,0.0,0.0,-0.059,64.5175,0.0,0.0,0.0,701.006,0.0,0.0,-0.003,0.0,31.3875,45.6049,0.02,842.283,0.0,0.0,0.0,0.0,38.5,0.0,13.1,0.0,0.0,0.0,0.0,600.988,-0.58,1392.5,299.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.68,42.063,0.0,,0.08451,0.0,173.3,-0.11076,-0.17235,0.01381
2024-08-05 00:30:00,99.1289,0.0,0.1,30.36,0.0,29.3415,280.1,0.0,0.0,0.0,0.0,0.0,179.61,0.0,0.0,0.0,476.34,0.0,0,0.0,962.274,0.0,9.276,0.0,0.0,0.0,-0.059,64.47,0.0,0.0,0.0,699.697,0.0,0.0,-0.003,0.0,31.6125,58.9087,0.02,845.014,0.0,0.0,0.0,0.0,39.4,0.0,13.1,0.0,0.0,0.0,0.0,575.955,-0.58,1394.4,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.8,47.222,0.0,,0.08451,0.0,173.1,0.0,-0.01412,0.01381
2024-08-05 00:35:00,99.5015,0.0,0.1,20.8,0.0,31.7134,280.1,0.0,0.0,0.0,0.0,0.0,186.82,0.0,0.0,0.0,476.44,0.0,0,0.0,971.633,0.0,9.289,0.0,0.0,0.0,-0.059,64.835,0.0,0.0,0.0,706.948,0.0,0.0,-0.003,0.0,29.1562,64.7332,0.02,849.226,0.0,0.0,0.0,0.0,39.0,0.0,13.1,0.0,0.0,0.0,0.0,580.698,-0.58,1398.5,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.23,39.303,0.0,,0.08451,0.0,173.3,0.0,0.29022,0.01381
2024-08-05 00:40:00,98.7663,0.0,0.1,10.84,0.0,28.3552,280.1,0.0,0.0,0.0,0.0,0.0,185.81,0.0,0.0,0.0,473.36,0.0,0,0.0,962.438,0.0,9.219,0.0,0.0,0.0,-0.059,64.7175,0.0,0.0,0.0,702.987,0.0,0.0,-0.003,0.0,31.4062,68.2557,0.02,849.073,0.0,0.0,0.0,0.0,39.6,0.0,13.1,0.0,0.0,0.0,0.0,612.588,-0.58,1394.8,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,30.335,0.0,,0.08451,0.0,170.1,0.0,0.0,0.01381
2024-08-05 00:45:00,98.5749,0.0,0.1,5.84,0.0,76.0982,280.1,0.0,0.0,0.0,0.0,0.0,194.38,0.0,0.0,0.0,471.741,0.0,0,0.0,905.078,0.0,9.22,0.0,0.0,0.0,-0.059,64.46,0.0,0.0,0.0,701.342,0.0,0.0,-0.003,0.0,32.2875,69.6648,0.02,846.311,0.0,0.0,0.0,0.0,39.0,0.0,13.1,0.0,0.0,0.0,0.0,597.271,-0.58,1389.1,300.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.68,28.45,0.0,,0.08451,0.0,168.3,0.0,-0.8007,0.01381
