SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF
2022-11-14 00:00:00,99.896,1296.09,0.0,0,98.57,80.0494,0.0,0.0,104.923,0.0,0.0,107.279,69.4438,140.398,0.0,-0.03,0.0,0,1285.65,0.0,0.0,0.0,0.0,0.001526,105.363,0.0,93.9658,33.4284,0.0,0.0,53.1432,0.0,0.0,721.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.288,0.0,0.0,0.0,0.00153,0.0,244.683,0.0,0.0,0.23424,0.0,317.709,67.6,0.0,182.107,0.0,0.0,385,0.0,0.0,1167.71,0.0,0.00093,0.0,31.7861,0.0,64.8795,0.0,0.0
2022-11-14 00:05:00,104.798,1300.31,0.0,0,99.18,77.1398,0.0,0.0,102.232,0.0,0.0,126.789,71.7351,140.199,0.0,-0.05,0.0,0,1295.64,0.0,0.0,0.0,0.0,0.001526,113.133,0.0,83.054,34.525,0.0,0.0,53.0571,0.0,0.0,725.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.07,0.0,0.0,0.0,0.00153,0.0,249.096,0.0,0.0,0.21414,0.0,321.166,68.3,0.0,182.403,0.0,0.0,361,0.0,0.0,1170.06,0.0,0.02141,0.0,32.6914,0.0,65.7231,0.0,0.0
2022-11-14 00:10:00,105.598,1292.87,0.0,0,98.4,81.3828,0.0,0.0,103.939,0.0,0.0,111.824,67.5346,139.796,0.0,-0.05,0.0,0,1289.05,0.0,0.0,0.0,0.0,0.001526,104.483,0.0,78.7058,29.8959,0.0,0.0,52.6172,0.0,0.0,719.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.139,0.0,0.0,0.0,0.00153,0.0,248.812,0.0,0.0,0.2041,0.0,314.912,67.7,0.0,182.832,0.0,0.0,317,0.0,0.0,1169.64,0.0,0.00093,0.0,31.5752,0.0,66.3798,0.0,0.0
2022-11-14 00:15:00,99.3972,1299.46,0.0,0,96.88,78.9316,0.0,0.0,103.806,0.0,0.0,116.109,65.4228,139.597,0.0,-0.02,0.0,0,1302.3,0.0,0.0,0.0,0.0,0.001526,96.5735,0.0,81.2195,30.7433,0.0,0.0,52.9094,0.0,0.0,726.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.439,0.0,0.0,0.0,0.00153,0.0,252.657,0.0,0.0,0.22419,0.0,322.43,68.0,0.0,181.316,0.0,0.0,285,0.0,0.0,1170.27,0.0,0.28017,0.0,31.3291,0.0,66.5275,0.0,0.0
2022-11-14 00:20:00,93.4979,1299.6,0.0,0,95.86,76.0723,0.0,0.0,105.181,0.0,0.0,104.083,68.8029,140.699,0.0,-0.03,0.0,0,1292.61,0.0,0.0,0.0,0.0,0.001526,104.353,0.0,94.1562,34.206,0.0,0.0,53.1155,0.0,0.0,723.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.266,0.0,0.0,0.0,0.00153,0.0,254.076,0.0,0.0,0.23424,0.0,317.952,67.4,0.0,182.228,0.0,0.0,245,0.0,0.0,1169.13,0.0,0.00093,0.0,31.6455,0.0,68.7212,0.0,0.0
2022-11-14 00:25:00,91.9981,1292.09,0.0,0,95.27,78.2911,0.0,0.0,108.986,0.0,0.0,114.07,71.2834,129.499,0.0,-0.05,0.0,0,1287.61,0.0,0.0,0.0,0.0,0.001526,114.873,0.0,92.4296,35.6557,0.0,0.0,52.9371,0.0,0.0,720.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.236,0.0,0.0,0.0,0.00153,0.0,254.269,0.0,0.0,0.2041,0.0,315.031,67.8,0.0,182.129,0.0,0.0,210,0.0,0.0,1170.89,0.0,0.11449,0.0,28.3671,0.0,72.293,0.0,0.0
2022-11-14 00:30:00,93.8972,1293.6,0.0,0,96.67,71.9716,0.0,0.0,103.744,0.0,0.0,133.84,74.544,136.698,0.0,-0.03,0.0,0,1291.78,0.0,0.0,0.0,0.0,0.001526,120.223,0.0,92.5439,35.4851,0.0,0.0,52.4388,0.0,0.0,711.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.872,0.0,0.0,0.0,0.00153,0.0,254.461,0.0,0.0,0.21414,0.0,314.58,67.4,0.0,181.843,0.0,0.0,192,0.0,0.0,1168.22,0.0,0.00093,0.0,29.7734,0.0,76.1932,0.0,0.0
2022-11-14 00:35:00,100.298,1291.28,0.0,0,99.21,69.2399,0.0,0.0,105.185,0.0,0.0,139.719,76.4031,138.796,0.0,-0.05,0.0,0,1244.68,0.0,0.0,0.0,0.0,0.001526,116.213,0.0,94.956,34.8987,0.0,0.0,52.5003,0.0,0.0,714.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.773,0.0,0.0,0.0,0.00153,0.0,255.257,0.0,0.0,0.22419,0.0,269.609,66.8,0.0,182.041,0.0,0.0,191,0.0,0.0,1169.32,0.0,0.00093,0.0,26.6269,0.0,75.7684,0.0,0.0
2022-11-14 00:40:00,98.6991,1285.0,0.0,0,99.76,65.8217,0.0,0.0,109.377,0.0,0.0,137.475,70.9551,136.898,0.0,-0.04,0.0,0,1170.05,0.0,0.0,0.0,0.0,0.001526,114.763,0.0,98.606,38.755,0.0,0.0,52.7033,0.0,0.0,723.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.231,0.0,0.0,0.0,0.00153,0.0,254.955,0.0,0.0,0.2041,0.0,266.693,67.5,0.0,182.293,0.0,0.0,190,0.0,0.0,1166.49,0.0,0.01769,0.0,24.8163,0.0,85.6367,0.0,0.0
2022-11-14 00:45:00,93.3966,1298.51,0.0,0,99.3,63.4522,0.0,0.0,115.865,0.0,0.0,169.18,65.6522,138.499,0.0,-0.03,0.0,0,1121.81,0.0,0.0,0.0,0.0,0.001526,110.023,0.0,93.5913,36.7038,0.0,0.0,52.528,0.0,0.0,716.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.24,0.0,0.0,0.0,0.00153,0.0,255.404,0.0,0.0,0.21414,0.0,275.908,68.2,0.0,182.59,0.0,0.0,191,0.0,0.0,1166.2,0.0,0.01396,0.0,24.2186,0.0,78.4283,0.0,0.0
