SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF
2022-08-15 00:00:00,0.0,67.7,0.0,0.0,101.367,175.45,0.0,53.34,20.9,14.33,-0.01,0.0,41.5334,178.3,0.0,0,7.3,291.31,0.0,74.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.3,0.0,1680,1002.63,54.3987,0.02,9.06,300.43,0.0,0,64.5314,113.8,0.0,357.15,0.0,0.0,0.0,45.9,120.4,0,39.09,459.22,0.0,0.0,153.949,0.0,0.0,16.0,1017.12,29.1,0.0,94.04,24.6
2022-08-15 00:05:00,0.0,65.8,0.0,0.0,101.555,175.819,0.0,50.72,21.2,13.62,0.0,0.0,44.4703,178.2,0.0,0,7.3,280.5,0.0,74.68,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.6,0.0,1672,969.543,51.1988,0.02,8.025,293.81,0.0,0,64.0065,117.4,0.0,308.95,0.0,0.0,0.0,45.1,123.1,0,38.65,449.61,0.0,0.0,153.926,0.0,0.0,16.0,1019.72,29.8,0.0,101.93,24.5
2022-08-15 00:10:00,0.0,63.2,0.0,0.0,100.926,174.094,0.0,51.33,18.7,9.86,-0.01,0.0,44.4846,177.8,0.0,0,7.3,264.35,0.0,74.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.5,0.0,1676,927.061,53.7988,0.02,9.57,293.58,0.0,0,66.2847,116.2,0.0,282.97,0.0,0.0,0.0,44.0,122.3,0,38.28,443.0,0.0,0.0,152.709,0.0,0.0,16.1,1016.99,29.6,0.0,94.26,24.6
2022-08-15 00:15:00,0.0,60.6,0.0,0.0,101.71,173.775,0.0,57.01,19.4,10.91,-0.01,0.0,47.7839,177.9,0.0,0,7.3,262.6,0.0,73.33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.3,0.0,1657,885.706,55.6987,0.02,10.35,296.77,0.0,0,65.0151,115.0,0.0,300.74,0.0,0.0,0.0,57.1,116.1,0,37.04,447.72,0.0,0.0,155.527,0.0,0.0,15.8,1015.14,29.2,0.0,110.95,24.6
2022-08-15 00:20:00,0.0,55.3,0.0,0.0,101.466,174.356,0.0,56.44,17.3,9.04,0.0,0.0,45.8179,177.7,0.0,0,7.3,272.57,0.0,74.33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.2,0.0,1674,923.301,53.8988,0.02,13.395,291.22,0.0,0,65.2211,116.9,0.0,386.08,0.0,0.0,0.0,54.2,118.0,0,38.66,470.5,0.0,0.0,153.344,0.0,0.0,16.1,1021.2,28.8,0.0,101.74,24.4
2022-08-15 00:25:00,0.0,48.4,0.0,0.0,100.348,174.562,0.0,58.99,21.4,8.7,-0.01,0.0,51.8697,178.0,0.0,0,7.3,276.11,0.0,74.19,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1669,890.97,49.6988,0.02,14.055,293.79,0.0,0,64.919,117.6,0.0,293.8,0.0,0.0,0.0,53.2,117.7,0,43.89,488.36,0.0,0.0,144.453,0.0,0.0,16.0,1016.62,30.2,0.0,99.81,24.4
2022-08-15 00:30:00,0.0,47.3,0.0,0.0,101.315,175.062,0.0,63.78,23.5,7.76,-0.01,0.0,50.1473,177.4,0.0,0,7.3,277.84,0.0,73.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.5,0.0,1667,886.082,46.5989,0.02,13.845,295.73,0.0,0,65.7231,112.8,0.0,267.87,0.0,0.0,0.0,52.1,123.9,0,46.81,497.08,0.0,0.0,143.56,0.0,0.0,16.1,1018.72,28.7,0.0,98.06,24.1
2022-08-15 00:35:00,0.0,50.7,0.0,0.0,101.676,174.169,0.0,72.72,23.7,6.59,-0.02,0.0,52.3223,178.3,0.0,0,7.3,277.32,0.0,72.91,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.3,0.0,1625,887.586,45.6989,0.02,13.2,290.61,0.0,0,65.923,112.1,0.0,249.59,0.0,0.0,0.0,50.8,118.8,0,45.99,492.21,0.0,0.0,147.787,0.0,0.0,16.0,1005.12,29.3,0.0,116.56,24.5
2022-08-15 00:40:00,0.0,50.4,0.0,0.0,101.665,173.288,0.0,76.13,24.6,5.82,-0.02,0.0,47.2248,178.2,0.0,0,7.3,293.16,0.0,72.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.3,0.0,1578,890.594,46.2989,0.02,7.335,288.62,0.0,0,65.3066,111.9,0.0,265.73,0.0,0.0,0.0,49.4,119.1,0,45.82,475.84,0.0,0.0,142.396,0.0,0.0,16.2,1014.49,29.3,0.0,108.73,24.4
2022-08-15 00:45:00,0.0,49.2,0.0,0.0,101.367,174.562,0.0,77.58,25.8,6.17,-0.01,0.0,46.2008,178.3,0.0,0,7.3,301.81,0.0,75.27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.2,0.0,1532,886.082,45.099,0.02,7.89,282.96,0.0,0,66.1046,110.3,0.0,327.73,0.0,0.0,0.0,48.8,123.4,0,47.17,450.5,0.0,0.0,143.936,0.0,0.0,16.3,1014.86,28.3,0.0,108.53,24.2
2022-08-15 00:50:00,0.0,56.5,0.0,0.0,101.331,174.269,0.0,84.95,27.6,9.02,-0.01,0.0,46.6002,178.6,0.0,0,7.3,311.34,0.0,74.93,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.2,0.0,1497,928.565,46.9989,0.02,7.83,273.46,0.0,0,64.9556,115.5,0.0,379.95,0.0,0.0,0.0,49.1,125.0,0,41.68,438.78,0.0,0.0,145.4,0.0,0.0,16.2,997.751,30.3,0.0,112.67,24.5
2022-08-15 00:55:00,0.0,55.4,0.0,0.0,101.596,173.306,0.0,85.31,30.1,8.84,-0.02,0.0,42.3731,178.3,0.0,0,7.3,313.12,0.0,72.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.2,0.0,1498,969.919,58.3987,0.02,8.295,264.15,0.0,0,65.3508,114.9,0.0,333.04,0.0,0.0,0.0,51.4,117.6,0,42.51,425.61,0.0,0.0,131.67,0.0,0.0,16.1,997.629,30.1,0.0,106.89,24.5
2022-08-15 01:00:00,0.0,64.4,0.0,0.0,101.76,174.331,0.0,79.87,28.2,8.73,-0.01,0.0,44.5542,178.8,0.0,0,7.3,314.56,0.0,73.92,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.1,0.0,1410,966.16,59.8986,0.02,9.09,286.75,0.0,0,65.6789,113.0,0.0,323.35,0.0,0.0,0.0,51.4,117.8,0,39.51,417.36,0.0,0.0,127.502,0.0,0.0,16.0,990.356,29.8,0.0,116.78,24.1
2022-08-15 01:05:00,0.0,66.4,0.0,0.0,101.308,174.931,0.0,80.61,26.8,9.09,-0.01,0.0,48.7588,177.6,0.0,0,7.3,319.91,0.0,73.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,0.0,1441,960.144,57.4987,0.02,11.91,289.58,0.0,0,65.1845,114.3,0.0,296.56,0.0,0.0,0.0,54.4,119.4,0,42.91,426.15,0.0,0.0,115.989,0.0,0.0,16.0,988.757,29.0,0.0,116.58,24.4
2022-08-15 01:10:00,0.0,61.2,0.0,0.0,101.747,173.969,0.0,77.84,24.8,7.95,0.0,0.0,54.53,178.0,0.0,0,7.3,318.3,0.0,72.86,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1406,969.543,53.7988,0.02,13.905,291.27,0.0,0,65.0395,114.2,0.0,285.37,0.0,0.0,0.0,56.7,119.2,0,43.06,427.36,0.0,0.0,118.805,0.0,0.0,16.1,989.477,29.9,0.0,106.0,24.4
2022-08-15 01:15:00,0.0,60.1,0.0,0.0,101.617,172.081,0.0,76.38,24.6,8.93,-0.01,0.0,56.191,178.0,0.0,0,7.3,314.46,0.0,73.62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1382,975.558,54.7987,0.02,13.365,281.24,0.0,0,65.4988,118.7,0.0,289.79,0.0,0.0,0.0,55.5,118.2,0,40.8,426.79,0.0,0.0,117.509,0.0,0.0,16.1,988.037,29.3,0.0,103.61,24.2
2022-08-15 01:20:00,0.0,56.6,0.0,0.0,101.612,173.125,0.0,82.37,23.6,9.0,-0.01,0.0,53.5962,178.4,0.0,0,7.3,310.72,0.0,72.39,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.5,0.0,1433,1013.15,60.2986,0.02,12.6,276.52,0.0,0,65.7659,116.9,0.0,288.34,0.0,0.0,0.0,56.1,117.4,0,43.65,419.97,0.0,0.0,118.769,0.0,0.0,16.1,987.377,29.2,0.0,117.42,24.5
2022-08-15 01:25:00,0.0,59.8,0.0,0.0,101.361,174.769,0.0,82.64,23.7,8.44,-0.01,0.0,52.6582,177.6,0.0,0,7.3,316.33,0.0,73.48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1508,978.19,54.7987,0.02,11.67,285.08,0.0,0,65.3584,113.8,0.0,283.57,0.0,0.0,0.0,55.4,119.5,0,43.78,413.49,0.0,0.0,122.008,0.0,0.0,16.1,995.468,29.5,0.0,121.09,24.3
2022-08-15 01:30:00,0.0,59.4,0.0,0.0,101.21,174.763,0.0,80.03,24.6,12.18,-0.01,0.0,53.8399,177.8,0.0,0,7.3,314.23,0.0,73.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1432,959.392,48.4989,0.02,11.49,289.68,0.0,0,65.5355,111.6,0.0,267.31,0.0,0.0,0.0,55.5,119.9,0,43.54,415.35,0.0,0.0,126.136,0.0,0.0,16.0,986.781,29.9,0.0,110.33,24.5
2022-08-15 01:35:00,0.0,56.2,0.0,0.0,101.46,175.444,0.0,79.04,23.0,13.84,-0.01,0.0,54.9888,178.5,0.0,0,7.3,313.6,0.0,70.07,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1383,942.475,47.6989,0.02,12.75,301.44,0.0,0,65.0288,110.9,0.0,240.51,0.0,0.0,0.0,52.0,127.4,0,43.17,425.83,0.0,0.0,127.128,0.0,0.0,16.1,991.015,29.1,0.0,125.51,24.2
2022-08-15 01:40:00,0.0,48.1,0.0,0.0,100.963,174.6,0.0,78.0,21.8,12.55,-0.01,0.0,55.9759,178.5,0.0,0,7.3,314.04,0.0,69.59,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.3,0.0,1298,903.0,48.7989,0.02,10.635,298.89,0.0,0,65.6072,108.2,0.0,251.75,0.0,0.0,0.0,44.1,125.8,0,46.12,454.0,0.0,0.0,129.356,0.0,0.0,16.1,986.844,29.1,0.0,118.97,24.3
2022-08-15 01:45:00,0.0,45.8,0.0,0.0,101.469,172.144,0.0,78.57,20.3,9.76,-0.01,0.0,54.9069,178.6,0.0,0,7.3,315.54,0.0,73.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.1,0.0,1248,940.971,51.2988,0.02,9.495,289.91,0.0,0,65.6529,111.8,0.0,259.69,0.0,0.0,0.0,51.3,126.5,0,48.14,467.79,0.0,0.0,133.797,0.0,0.0,16.2,989.949,28.3,0.0,124.71,24.4
2022-08-15 01:50:00,0.0,45.0,0.0,0.0,101.641,173.125,0.0,76.63,20.4,11.0,0.0,0.0,54.9847,177.4,0.0,0,7.3,315.42,0.0,74.46,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.2,0.0,1175,962.4,50.2988,0.02,14.19,285.62,0.0,0,65.2348,112.8,0.0,265.51,0.0,0.0,0.0,52.6,117.7,0,49.05,490.3,0.0,0.0,136.463,0.0,0.0,16.1,989.699,28.6,0.0,118.05,24.5
2022-08-15 01:55:00,0.0,44.9,0.0,0.0,101.372,173.269,0.0,81.18,19.9,9.67,-0.01,0.0,52.9961,177.2,0.0,0,7.3,313.11,0.0,75.16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.3,0.0,1110,916.534,45.199,0.02,13.065,292.53,0.0,0,65.0243,115.0,0.0,281.91,0.0,0.0,0.0,57.7,124.1,0,44.2,491.42,0.0,0.0,140.65,0.0,0.0,15.9,982.299,29.6,0.0,123.78,24.5
2022-08-15 02:00:00,0.0,46.8,0.0,0.0,101.641,174.562,0.0,82.31,20.0,9.52,-0.01,0.0,51.4703,177.5,0.0,0,7.3,319.03,0.0,75.03,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.5,0.0,1058,954.129,42.899,0.02,11.715,297.48,0.0,0,64.9937,112.4,0.0,289.64,0.0,0.0,0.0,57.5,122.4,0,43.67,488.74,0.0,0.0,136.19,0.0,0.0,15.9,986.654,29.5,0.0,121.02,24.5
2022-08-15 02:05:00,0.0,46.5,0.0,0.0,101.496,175.206,0.0,83.63,21.5,12.86,-0.01,0.0,47.1798,177.8,0.0,0,7.3,321.61,0.0,74.38,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.3,0.0,1057,934.956,40.3991,0.02,11.145,292.4,0.0,0,65.4561,104.2,0.0,281.42,0.0,0.0,0.0,58.5,121.6,0,39.12,485.13,0.0,0.0,135.613,0.0,0.0,16.1,991.142,29.5,0.0,125.35,24.2
2022-08-15 02:10:00,0.0,47.7,0.0,0.0,101.274,173.988,0.0,80.32,21.7,10.64,0.0,0.0,44.6955,178.0,0.0,0,7.3,322.09,0.0,74.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1073,963.904,39.7991,0.02,10.44,291.29,0.0,0,64.8854,109.2,0.0,268.08,0.0,0.0,0.0,52.3,119.2,0,41.46,485.03,0.0,0.0,138.243,0.0,0.0,16.1,989.73,28.5,0.0,112.82,24.3
2022-08-15 02:15:00,0.0,46.5,0.0,0.0,101.682,173.975,0.0,89.15,22.7,11.0,-0.01,0.0,43.946,178.2,0.0,0,7.3,322.19,0.0,73.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1069,962.4,43.399,0.02,11.985,294.63,0.0,0,65.5095,108.7,0.0,257.77,0.0,0.0,0.0,53.8,127.8,0,41.6,485.03,0.0,0.0,129.105,0.0,0.0,16.3,993.427,28.9,0.0,114.56,24.2
2022-08-15 02:20:00,0.0,47.1,0.0,0.0,101.572,173.887,0.0,94.58,21.2,12.19,0.0,0.0,44.2819,177.6,0.0,0,7.3,315.09,0.0,73.21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.4,0.0,1055,965.032,43.499,0.02,13.05,290.17,0.0,0,64.9998,111.9,0.0,268.69,0.0,0.0,0.0,50.6,127.3,0,39.89,486.31,0.0,0.0,135.08,0.0,0.0,16.1,988.538,28.8,0.0,124.82,24.3
2022-08-15 02:25:00,0.0,44.1,0.0,0.0,101.738,174.025,0.0,86.77,21.6,11.36,0.0,0.0,41.3204,178.2,0.0,0,7.3,309.77,0.0,74.15,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.5,0.0,1094,974.43,50.7988,0.02,13.17,289.88,0.0,0,65.4683,109.6,0.0,255.19,0.0,0.0,0.0,46.3,121.3,0,40.07,488.5,0.0,0.0,133.479,0.0,0.0,16.1,991.735,29.4,0.0,124.59,24.4
