SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2024-11-11 00:00:00,,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,23.7277,14.4,19.2334,,0,0.0,5.83,6.16,26.9,28.1,27.7,,,0.0,0.01,,2.12,5.1,25.2746,21.7148,78.7701,0.0,0.0,0.0,0.0,77.3082,3.8,0.0,12.9,651.340026855,0.0,0.0,11.87,0.0,0.0,18.74,12.6,23.7,26.4912,0.0,0.0,15.6954,0.0,40.0,27.1,22.3,16.76,,0.0,1e-05,0.0,0.0,,34.17,0.0
2024-11-11 00:05:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.5251,15.9,17.7206,,0,0.0,7.68,5.5,20.4,20.4,20.2,,,0.0,0.01,,2.27,4.49,21.9701,20.8216,75.2256,0.0,0.0,0.0,0.0,77.821,3.3,0.0,17.3,654.780029297,0.0,0.0,10.85,0.0,0.0,42.61,13.5,23.2,26.8499,0.0,0.0,16.995,0.0,41.0,29.4,17.6,15.46,,0.0,1e-05,0.0,0.0,,37.67,0.0
2024-11-11 00:10:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.425,21.3,15.6316,,0,7.69589,10.71,8.65,20.7,20.9,27.1,,,0.0,0.01,,1.63,2.89,20.4519,19.8727,73.5009,0.0,0.0,0.0,0.0,76.411,2.8,0.0,22.5,652.130004883,0.0,0.0,8.11,0.0,0.0,51.89,15.2,26.3,27.1334,0.0,0.0,17.6948,0.0,40.0,25.8,12.4,14.81,,0.0,1e-05,4.56819,0.0,,39.95,0.0
2024-11-11 00:15:00,,0.0,0.0,0.0,49.3,0.0,0.0,,0.0,19.5228,26.0,13.0383,,0,30.2548,16.18,8.26,21.4,17.7,23.5,,,0.0,0.01,,1.08,2.24,20.6305,18.1422,70.5705,0.0,0.0,0.0,0.0,77.6073,1.9,0.0,22.0,646.099975586,0.0,0.0,8.66,0.0,0.0,13.06,16.4,28.4,31.2458,0.0,0.0,14.7957,0.0,40.0,32.5,12.4,12.78,,0.0,1e-05,7.80318,0.0,,46.0,0.0
2024-11-11 00:20:00,,0.0,0.0,0.0,63.32,0.0,0.0,,0.0,19.4227,41.3,12.8943,,0,48.1995,21.2,12.18,19.5,17.6,21.8,,,0.0,0.01,,0.0,0.71,20.7198,16.9141,68.8347,0.0,0.0,0.0,0.0,78.2055,0.9,0.0,20.9,653.16998291,0.0,0.0,6.44,0.0,0.0,10.85,15.5,29.7,29.8954,0.0,0.0,15.2955,0.0,40.0,25.2,9.6,12.74,,0.0,1e-05,5.84747,0.0,,46.2,0.0
2024-11-11 00:25:00,,0.0,0.0,0.0,61.78,1.9,0.0,,0.0,18.2213,44.4,9.72472,,0,46.6614,28.17,15.47,14.4,13.7,19.0,,,0.0,0.01,,0.0,0.0,20.1839,17.3048,68.7342,0.0,0.0,0.0,0.0,78.2055,0.4,0.0,22.2,687.409973145,0.0,0.0,5.72,0.0,0.0,10.55,16.7,34.6,33.9834,0.0,0.0,13.4961,0.0,40.0,30.0,5.8,15.58,,0.0,1e-05,0.0,0.0,,45.53,0.0
2024-11-11 00:30:00,,0.0,0.0,0.0,63.52,3.7,0.0,,0.0,17.4203,43.6,7.70775,,0,46.8322,33.55,11.89,9.1,10.0,12.5,,,0.0,0.01,,0.0,0.21,22.506,17.3048,66.5461,0.0,0.0,0.0,0.0,77.7782,0.4,0.0,22.2,699.020019531,0.0,0.0,4.72,0.0,0.0,0.0,17.1,37.8,34.0612,0.0,0.0,14.9956,0.0,40.0,32.4,1.1,22.01,,0.0,1e-05,0.0,0.0,,47.63,0.0
2024-11-11 00:35:00,,0.0,0.0,0.0,62.79,6.1,0.0,,0.0,17.7207,41.5,5.54669,,0,46.3195,34.31,11.24,8.8,8.1,11.2,,,0.0,0.01,,0.36,1.15,24.6494,16.5792,66.8587,0.0,0.0,0.0,0.0,76.3683,0.9,0.0,17.2,670.119995117,0.0,0.0,5.33,0.0,0.0,0.0,16.4,41.5,33.7284,0.0,0.0,14.0959,0.0,40.0,31.2,16.0,21.73,,0.0,1e-05,0.0,0.0,,46.34,0.0
2024-11-11 00:40:00,,0.0,0.0,0.0,62.1,5.5,0.0,,0.0,18.4215,44.2,3.81785,,0,46.8322,31.0,9.28,10.5,9.1,10.3,,,0.0,0.01,,0.12,0.9,25.0959,18.0305,69.6607,0.0,0.0,0.0,0.0,77.3082,1.9,0.0,16.7,701.400024414,0.0,0.0,7.64,0.0,0.0,0.0,16.5,42.9,34.3861,0.0,0.0,12.2964,0.0,40.0,37.3,18.5,28.76,,0.0,1e-05,0.0,0.0,,45.95,0.0
2024-11-11 00:45:00,,0.0,0.0,0.0,63.29,2.8,0.0,,0.0,19.8231,45.8,3.96193,,0,46.8322,31.92,8.48,8.8,8.8,9.0,,,0.0,0.01,,0.0,1.1,26.3463,18.0863,70.7268,0.0,0.0,0.0,0.0,76.7955,1.9,0.0,15.6,651.840026855,0.0,0.0,9.28,0.0,0.0,0.0,17.1,45.8,35.6931,0.0,0.0,14.7957,0.0,41.0,36.6,15.0,26.16,,0.0,1e-05,0.0,0.0,,47.46,0.0
