SETTLEMENTDATE,BASTYAN,BBP31,BUTLERSG,CETHANA,CLUNY,CTHLWF,DEVILS_G,DG_TAS1,FISHER,GORDON,GRANWF,JBUTTERS,LEM_WIL,LI_WY_CA,LK_ECHO,MACKNTSH,MEADOWBK,MUSSELRO,NETIC,PALOONA,PTINA110,PTINA220,REECE,REPULSE,ROWALLAN,TARRALEA,TREVALLN,TRIBUTE,TUNGATIN,TVCCPS,WOOLNTH1
2025-02-03 00:00:00,0.0,0.0,9.1,0.0,5.42413,48.9113,0.0,0,0.0,172.495,37.17,0.0,0.0,57.9393,24.7474,0.0,0.0,26.7,428.929992676,0.0,40.3902,1.18,0.0,8.85817,6.0179,64.8,21.8885,0.0,3.0,0.0,34.44
2025-02-03 00:05:00,0.0,0.0,9.1,0.0,5.44793,48.8319,0.0,0,0.0,156.711,39.01,0.0,0.0,57.8068,24.7613,0.0,0.0,23.4,427.790008545,0.0,40.4942,1.35,0.0,8.90822,6.00182,64.9,21.9476,0.0,3.3,0.0,33.16
2025-02-03 00:10:00,0.0,0.0,9.1,0.0,5.44335,54.2031,0.0,0,0.0,165.222,48.24,0.0,0.0,58.4271,24.7439,0.0,0.0,23.9,426.720001221,0.0,40.321,1.23,0.0,8.85084,6.062,64.7,22.1587,0.0,3.6,0.0,29.72
2025-02-03 00:15:00,0.0,0.0,9.1,0.0,5.49554,54.5205,0.0,0,0.0,148.999,53.72,0.0,0.0,58.0842,24.777,0.0,0.0,22.5,426.929992676,0.0,40.4249,1.28,0.0,9.00343,6.07652,65.1,22.0195,0.0,3.4,0.0,30.28
2025-02-03 00:20:00,0.0,0.0,9.1,0.0,5.42962,58.4451,0.0,0,0.0,149.914,52.32,0.0,0.0,58.1373,24.737,0.0,0.0,22.1,427.540008545,0.0,40.3902,1.45,0.0,8.90822,5.9987,64.9,22.0706,0.0,3.3,0.0,31.47
2025-02-03 00:25:00,0.0,0.0,9.1,0.0,5.47173,54.1787,0.0,0,0.0,147.754,67.62,0.0,0.0,58.1224,24.6535,0.0,0.0,21.6,430.470001221,0.0,40.3902,1.32,0.0,9.12428,6.00856,64.9,22.0856,0.0,3.3,0.0,34.99
2025-02-03 00:30:00,0.0,0.0,9.1,0.0,5.36278,46.305,0.0,0,0.0,139.507,66.12,0.0,0.0,58.6105,24.643,0.0,0.0,21.3,430.579986572,0.0,40.3902,1.24,0.0,9.0486,6.11803,64.9,22.2352,0.0,3.8,0.0,38.55
2025-02-03 00:35:00,0.0,0.0,9.1,0.0,5.43877,39.3774,0.0,0,0.0,142.715,69.09,0.0,0.0,58.2165,24.6308,0.0,0.0,18.3,430.970001221,0.0,40.3556,0.56,0.0,9.03517,6.02413,64.8,22.0624,0.0,3.5,0.0,44.15
2025-02-03 00:40:00,0.0,0.0,9.1,0.0,5.44335,38.5351,0.0,0,0.0,143.652,66.01,0.0,0.0,57.8537,24.6465,0.0,0.0,18.1,430.049987793,0.0,40.321,1.2,0.0,9.0486,5.96913,64.7,21.9036,0.0,3.1,0.0,49.99
2025-02-03 00:45:00,0.0,0.0,9.1,0.0,5.41039,34.5678,0.0,0,0.0,153.225,58.78,0.0,0.0,58.2751,24.6587,0.0,0.0,17.1,431.600006104,0.0,40.1478,8.75,0.0,8.87037,6.05733,64.8,22.1158,0.0,3.3,0.0,50.39
2025-02-03 00:50:00,0.0,0.0,9.1,0.0,5.51934,33.3105,0.0,0,0.0,158.249,51.36,0.0,0.0,58.4633,24.7787,0.0,0.0,14.6,431.160003662,0.0,40.2863,16.56,0.0,9.06081,6.08016,64.9,22.2109,0.0,3.8,0.0,53.52
2025-02-03 00:55:00,0.0,0.0,9.1,0.0,5.40032,31.4122,0.0,0,0.0,166.826,49.11,0.0,0.0,57.7942,24.7857,0.0,0.0,14.7,431.670013428,0.0,40.5288,4.93,0.0,8.84474,5.97172,64.9,21.8073,0.0,3.2,0.0,56.1
2025-02-03 01:00:00,0.0,0.0,9.1,0.0,5.47173,35.6603,0.0,0,0.0,193.26,53.24,0.0,0.0,58.277,24.6848,0.0,0.0,12.4,431.470001221,0.0,22.3082,2.42,0.0,8.83253,6.04021,64.8,22.0497,0.0,3.3,0.0,58.21
2025-02-03 01:05:00,0.0,0.0,9.1,0.0,5.47173,38.4131,0.0,0,0.0,174.356,52.98,0.0,0.0,58.2682,24.6778,0.0,0.0,7.1,430.429992676,0.0,22.135,3.33,0.0,8.99733,5.99559,65.0,22.0497,0.0,3.4,0.0,61.83
