SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB
2022-07-25 00:00:00,19.6991,1603.27,0.0,0,12.0,105.093,0.0,0.0,0.0,0.0,0.0,14.1438,13.2437,33.495,0.0,4.6,0.0,0,1302.45,0.0,0.0,0.0,0.0,0.0,20.2336,0.0,7.19551,13.6861,0,0.0,48.0154,0.0,0.0,707.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.9,1230.92004395,0.0,0.0,0.0,0.0,89.2125,0.0,0.0,0.00565,0.0,0.0,0.0,71.8,179.798,0.0,0.0,353,3.48752,0.0,1102.32,0.0,0.0,0.0,0.0,0.0,23.5575,0.0
2022-07-25 00:05:00,25.892,1605.83,0.0,0,10.77,104.79,0.0,0.0,0.0,0.0,0.0,12.1313,12.2538,34.7955,0.0,5.2,0.0,0,1365.5,0.0,0.0,0.0,0.0,0.0,18.6567,0.0,6.4675,12.6927,0,0.0,47.9871,0.0,0.0,705.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.12,1147.95996094,0.0,0.0,0.0,0.0,85.5,0.0,0.0,0.12371,0.0,0.0,0.0,71.8,179.977,0.0,0.0,320,3.40876,0.0,1103.03,0.0,0.0,0.0,0.0,0.0,22.9587,0.0
2022-07-25 00:10:00,28.2922,1608.8,0.0,0,9.65,103.987,0.0,0.0,0.0,0.0,0.0,13.6594,11.3237,35.8966,0.0,5.27,0.0,0,1361.55,0.0,0.0,0.0,0.0,0.0,19.0663,0.0,5.61598,10.9954,0,0.0,48.28,0.0,0.0,711.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.98,1067.31994629,0.0,0.0,0.0,0.0,83.775,0.0,0.0,0.15386,0.0,0.0,0.0,71.9,180.124,0.0,0.0,297,3.17999,0.0,1098.92,0.0,0.0,0.0,0.0,0.0,18.1525,0.0
2022-07-25 00:15:00,25.8992,1610.35,0.0,0,9.0,103.412,0.0,0.0,0.0,0.0,0.0,13.6188,11.6462,36.898,0.0,5.68,0.0,0,1333.3,0.0,0.0,0.0,0.0,0.0,19.6295,0.0,4.20549,10.486,0,0.0,48.132,0.0,0.0,710.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.53,1054.41003418,0.0,0.0,0.0,0.0,83.2687,0.0,0.0,0.00565,0.0,0.0,0.0,71.9,177.941,0.0,0.0,300,3.01875,0.0,1098.88,0.0,0.0,0.0,0.0,0.0,15.4225,0.0
2022-07-25 00:20:00,25.2989,1605.03,0.0,0,7.91,103.974,0.0,0.0,0.0,0.0,0.0,15.0719,11.3537,38.3978,0.0,5.27,0.0,0,1293.82,0.0,0.0,0.0,0.0,0.0,20.2029,0.0,5.13499,9.94488,0,0.0,48.2486,0.0,0.0,704.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.8,1117.34997559,0.0,0.0,0.0,0.0,81.2719,0.0,0.0,0.13376,0.0,0.0,0.0,71.9,176.209,0.0,0.0,297,2.66999,0.0,1100.4,0.0,0.0,0.0,0.0,0.0,15.6225,0.0
2022-07-25 00:25:00,24.3939,1611.42,0.0,0,8.04,104.021,0.0,0.0,0.0,0.0,0.0,16.1672,11.7637,39.1002,0.0,5.1,0.0,0,1225.85,0.0,0.0,0.0,0.0,0.0,19.3428,0.0,6.36351,9.88299,0,0.0,47.9556,0.0,0.0,716.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.42,1156.65002441,0.0,0.0,0.0,0.0,80.4094,0.0,0.0,0.12371,0.0,0.0,0.0,71.9,177.289,0.0,0.0,294,2.8425,0.0,1102.6,0.0,0.0,0.0,0.0,0.0,16.2838,0.0
2022-07-25 00:30:00,24.0948,1613.72,0.0,0,7.78,101.783,0.0,0.0,0.0,0.0,0.0,17.3078,12.3537,39.798,0.0,4.27,0.0,0,1217.77,0.0,0.0,0.0,0.0,0.0,17.9501,0.0,6.61052,9.10143,0,0.0,48.1918,0.0,0.0,720.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.83,1141.60998535,0.0,0.0,0.0,0.0,79.7906,0.0,0.0,0.04333,0.0,0.0,0.0,71.9,179.887,0.0,0.0,261,2.95499,0.0,1084.75,0.0,0.0,0.0,0.0,0.0,15.0738,0.0
2022-07-25 00:35:00,23.5989,1611.17,0.0,0,7.06,103.252,0.0,0.0,0.0,0.0,0.0,16.525,13.1737,39.6983,0.0,4.25,0.0,0,1204.12,0.0,0.0,0.0,0.0,0.0,18.0833,0.0,5.3495,9.19902,0,0.0,48.2202,0.0,0.0,711.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.65,1178.65002441,0.0,0.0,0.0,0.0,75.4406,0.0,0.0,0.12371,0.0,0.0,0.0,71.9,179.415,0.0,0.0,261,4.1175,0.0,1098.77,0.0,1.29435,0.0,0.0,0.0,15.1787,0.0
2022-07-25 00:40:00,23.3006,1607.32,0.0,0,6.65,104.182,0.0,0.0,0.0,0.0,0.0,16.7578,11.3737,34.4964,0.0,4.07,0.0,0,1201.9,0.0,0.0,0.0,0.0,0.0,17.2845,0.0,6.62999,8.8856,0,0.0,48.0722,0.0,0.0,707.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.28,1199.35998535,0.0,0.0,0.0,0.0,70.7062,0.0,0.0,0.04333,0.0,0.0,0.0,71.9,179.753,0.0,0.0,226,4.8075,0.0,1101.1,0.0,0.0,0.0,0.0,0.0,13.9325,0.0
2022-07-25 00:45:00,22.0969,1616.5,0.0,0,6.98,104.653,0.0,0.0,0.0,0.0,0.0,16.1969,11.2137,31.5964,0.0,4.01,0.0,0,1222.97,0.0,0.0,0.0,0.0,0.0,16.7419,0.0,7.65697,8.3516,0,0.0,47.8989,0.0,0.0,714.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.6,1236.75,0.0,0.0,0.0,0.0,67.1156,0.0,0.0,0.00565,0.0,0.0,0.0,71.9,181.372,0.0,0.0,189,5.03999,0.0,1078.5,0.0,5.87506,0.0,0.0,0.0,9.2275,0.0
