SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2024-11-18 00:00:00,,0.0,0.0,0.0,0.0,33.8,0.0,,0.0,41.4483,20.4,15.7036,,0,0.0,73.04,55.01,69.7,61.2,68.6,,,0.0,0.01,,99.92,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8464,15.3,0.0,86.0,0.0,0.0,0.0,78.22,0.0,0.0,0.0,32.6,51.7,34.765,0.0,0.0,16.1953,0.0,40.0,48.6,92.2,51.12,,0.0,1e-05,0.0,0.0,,169.52,0.0
2024-11-18 00:05:00,,0.0,0.0,0.0,0.0,33.8,0.0,,0.0,40.9478,21.8,15.5596,,0,0.0,73.59,55.0,70.4,61.4,68.2,,,0.0,0.01,,85.53,68.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7864,16.3,0.0,85.9,0.0,0.0,0.0,80.45,0.0,0.0,0.0,34.0,51.5,34.4989,0.0,0.0,18.4946,0.0,40.0,49.7,92.7,50.1,,0.0,1e-05,0.0,0.0,,169.94,0.0
2024-11-18 00:10:00,,0.0,0.0,0.0,0.0,34.3,0.0,,0.0,39.5461,21.8,15.0553,,0,0.0,73.59,55.07,69.6,62.3,71.5,,,0.0,0.01,,84.48,64.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3418,15.8,0.0,86.7,0.0,0.0,0.0,78.61,0.0,0.0,0.0,30.3,50.0,35.0956,0.0,0.0,16.995,0.0,40.0,54.0,94.1,45.4,,0.0,1e-05,0.0,0.0,,168.32,0.0
2024-11-18 00:15:00,,0.0,0.0,0.0,0.0,34.7,0.0,,0.0,39.1457,21.3,15.1273,,0,0.0,73.84,55.04,69.8,64.5,71.4,,,0.0,0.01,,75.5,58.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3591,12.9,0.0,87.3,8.36999988556,0.0,0.0,81.1,0.0,0.0,0.0,32.4,46.4,36.2203,0.0,0.0,9.99708,0.0,40.0,53.5,93.9,37.3,,0.0,1e-05,0.0,0.0,,171.0,0.0
2024-11-18 00:20:00,,0.0,0.0,0.0,0.0,34.7,0.0,,0.0,39.3459,18.9,15.9197,,0,0.0,73.87,55.05,71.2,74.8,79.2,,,0.0,0.01,,69.79,53.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1282,15.8,0.0,86.0,0.0,0.0,0.0,146.21,0.0,0.0,0.0,36.3,45.6,35.1492,0.0,0.0,6.89799,0.0,40.0,56.1,95.2,33.41,,0.0,1e-05,0.0,0.0,,169.06,0.0
2024-11-18 00:25:00,,0.0,0.0,0.0,0.0,34.7,0.0,,0.0,41.5485,17.1,16.0638,,0,0.0,74.1,55.14,77.1,75.9,85.3,,,0.0,0.01,,69.18,50.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,14.8,0.0,86.8,0.0,0.0,0.0,118.33,0.0,0.0,0.0,37.2,39.3,32.187,0.0,0.0,6.59808,0.0,40.0,59.5,94.8,38.11,,0.0,1e-05,0.0,0.0,,169.62,0.0
2024-11-18 00:30:00,,0.0,0.0,-0.1,0.0,34.5,0.0,,0.0,40.9478,16.3,14.9113,,0,0.0,74.1,54.68,77.9,83.8,86.7,,,0.0,0.01,,76.92,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7182,13.4,0.0,84.9,0.0,0.0,0.0,107.17,0.0,0.0,0.0,38.0,37.0,32.5323,0.0,0.0,6.99796,0.0,40.0,64.0,95.3,41.73,,0.0,1e-05,0.0,0.0,,169.87,0.0
2024-11-18 00:35:00,,0.0,0.0,0.0,0.0,35.2,0.0,,0.0,40.6474,15.8,16.5681,,0,0.0,73.87,55.22,78.8,81.1,84.1,,,0.0,0.01,,74.38,48.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9145,11.5,0.0,85.7,0.0,0.0,0.0,110.72,0.0,0.0,0.0,38.2,36.4,30.6376,0.0,0.0,8.39755,0.0,41.0,67.3,95.6,42.71,,0.0,1e-05,0.15544,0.0,,169.48,0.0
2024-11-18 00:40:00,,0.0,0.0,0.0,0.0,35.6,0.0,,0.0,41.6486,18.0,16.2079,,0,0.0,74.12,55.47,79.1,80.3,86.6,,,0.0,0.01,,76.72,46.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0427,12.9,0.0,64.4,4.40000009537,0.0,0.0,119.28,0.0,0.0,0.0,37.5,37.0,31.1182,0.0,0.0,11.6966,0.0,41.0,67.3,96.5,45.49,,0.0,1e-05,0.0,0.0,,169.88,0.0
2024-11-18 00:45:00,,0.0,0.0,-0.1,0.0,35.3,0.0,,0.0,40.4472,15.7,17.1443,,0,0.0,74.03,55.07,79.0,78.1,86.0,,,0.0,0.01,,73.05,50.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,12.9,0.0,85.4,0.0,0.0,0.0,120.25,0.0,0.0,0.0,33.2,36.3,30.635,0.0,0.0,14.2958,0.0,42.0,69.5,96.5,40.21,,0.0,1e-05,0.0,0.0,,170.32,0.0
2024-11-18 00:50:00,,0.0,0.0,-0.1,0.0,34.8,0.0,,0.0,41.5485,18.2,13.9748,,0,0.0,73.86,55.01,81.1,76.8,90.4,,,0.0,0.01,,74.2,52.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3164,12.9,0.0,86.0,0.0,0.0,0.0,117.71,0.0,0.0,0.0,30.6,38.5,30.8036,0.0,0.0,15.4955,0.0,40.0,72.7,93.7,37.67,,0.0,1e-05,0.0,0.0,,168.74,0.0
2024-11-18 00:55:00,,0.0,0.0,0.0,0.0,35.1,0.0,,0.0,41.148,25.8,13.6146,,0,0.0,73.58,54.75,83.2,81.1,90.3,,,0.0,0.01,,78.53,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9573,10.5,0.0,86.4,0.0,0.0,0.0,113.25,0.0,0.0,0.0,29.7,36.6,30.4768,0.0,0.0,17.5949,0.0,41.0,75.4,92.2,35.56,,0.0,1e-05,0.0,0.0,,168.55,0.0
2024-11-18 01:00:00,,0.0,0.0,0.0,0.0,34.7,0.0,,0.0,40.8476,25.3,14.0468,,0,0.0,73.8,54.61,84.7,79.2,87.4,,,0.0,0.01,,76.94,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2136,10.5,0.0,88.2,0.0,0.0,0.0,111.68,0.0,0.0,0.0,30.3,36.5,28.7142,0.0,0.0,15.6954,0.0,40.0,78.9,90.4,32.53,,0.0,1e-05,0.0,0.0,,167.19,0.0
2024-11-18 01:05:00,,0.0,0.0,0.0,0.0,35.0,0.0,,0.0,40.3471,23.7,13.2544,,0,0.0,73.91,53.98,86.0,78.7,83.9,,,0.0,0.01,,75.24,57.68,0.0,0.0,6.73354,0.0,0.0,0.0,0.0,40.2991,12.0,0.0,88.9,0.0,0.0,0.0,116.41,0.0,0.0,0.0,35.5,36.5,27.5922,0.0,0.0,14.3958,0.0,40.0,80.4,87.7,34.3,,0.0,1e-05,0.0,0.0,,163.53,0.0
2024-11-18 01:10:00,,0.0,0.0,-0.1,0.0,34.6,0.0,,0.0,41.2481,23.8,12.2459,,0,0.0,73.85,53.15,87.1,78.4,87.9,,,0.0,0.01,,69.1,56.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6155,13.4,0.0,88.4,0.0,0.0,0.0,117.08,0.0,0.0,0.0,38.9,34.7,26.8781,0.0,0.0,11.6966,0.0,40.0,82.6,78.6,22.51,,0.0,1e-05,0.0,0.0,,157.84,0.0
2024-11-18 01:15:00,,0.0,0.0,0.0,0.0,34.7,0.0,,0.0,39.3459,21.7,11.0213,,0,0.0,73.53,49.05,89.2,83.9,95.3,,,0.0,0.01,,69.55,57.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2563,12.9,0.0,88.6,0.0,0.0,0.0,118.44,0.0,0.0,0.0,36.1,35.0,28.4684,0.0,0.0,7.99767,0.0,41.0,85.1,70.6,19.36,,0.0,1e-05,0.0,0.0,,155.19,0.0
2024-11-18 01:20:00,,0.0,0.0,0.0,0.0,34.5,0.0,,0.0,41.4483,21.9,9.8688,,0,0.0,71.5,42.26,92.0,86.5,96.7,,,0.0,0.01,,66.79,48.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7864,14.4,0.0,87.6,0.0,0.0,0.0,121.07,0.0,0.0,0.0,40.5,34.9,29.5445,0.0,0.0,7.29787,0.0,40.0,82.9,57.9,17.43,,0.0,1e-05,0.0,0.0,,155.33,0.0
2024-11-18 01:25:00,,0.0,0.0,0.0,0.0,31.2,0.0,,0.0,37.3436,20.9,10.301,,0,0.0,71.71,34.58,91.2,89.6,94.0,,,0.0,0.01,,64.46,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9573,14.8,0.0,87.2,0.0,0.0,0.0,135.78,0.0,0.0,0.0,36.6,37.6,27.8984,0.0,0.0,7.1979,0.0,40.0,80.9,56.2,15.46,,0.0,1e-05,0.0,0.0,,149.06,0.0
2024-11-18 01:30:00,,0.0,0.0,0.0,0.0,28.7,0.0,,0.0,34.6404,24.2,10.1569,,0,0.0,73.79,29.97,89.9,89.6,91.3,,,0.0,0.01,,66.64,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5127,14.8,0.0,84.6,0.0,0.0,0.0,149.66,0.0,0.0,0.0,36.7,35.4,25.2863,0.0,0.0,7.79773,0.0,40.0,79.5,49.5,17.44,,0.0,1e-05,0.0,0.0,,147.18,0.0
2024-11-18 01:35:00,,0.0,0.0,0.0,0.0,30.8,0.0,,0.0,34.0397,26.0,10.8053,,0,0.0,73.85,27.64,87.7,86.4,88.5,,,0.0,0.01,,73.12,48.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5727,14.8,0.0,82.8,2.11999988556,0.0,0.0,150.36,0.0,0.0,0.0,33.5,31.8,24.2459,0.0,0.0,7.29787,0.0,40.0,78.4,48.1,19.62,,0.0,1e-05,0.0,0.0,,143.15,0.0
2024-11-18 01:40:00,,0.0,0.0,0.0,0.0,32.7,0.0,,0.0,36.4425,27.5,11.3815,,0,0.0,73.31,24.3,82.3,86.9,93.0,,,0.0,0.01,,73.99,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8291,14.4,0.0,80.9,10.029999733,0.0,0.0,155.94,0.0,0.0,0.0,32.8,30.7,25.9435,0.0,0.0,9.19732,0.0,40.0,76.0,45.1,16.8,,0.0,1e-05,0.0,0.0,,140.45,0.0
2024-11-18 01:45:00,,0.0,0.0,-0.1,0.0,30.7,0.0,,0.0,36.042,25.6,11.8137,,0,0.0,72.09,24.23,79.9,84.3,95.8,,,0.0,0.01,,82.87,52.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8291,14.4,0.0,78.4,18.6299991608,0.0,0.0,162.96,0.0,0.0,0.0,27.9,31.2,22.9753,0.0,0.0,10.197,0.0,40.0,77.1,41.6,16.92,,0.0,1e-05,0.0,0.0,,126.18,0.0
2024-11-18 01:50:00,,0.0,0.0,0.0,0.0,27.3,0.0,,0.0,34.3401,22.5,12.2459,,0,0.0,69.19,22.81,81.5,86.7,93.3,,,0.0,0.01,,89.69,51.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6582,15.8,0.0,73.8,28.3299999237,0.0,0.0,166.67,0.0,0.0,0.0,28.5,28.8,19.5927,0.0,0.0,10.6969,0.0,40.0,78.5,43.5,19.32,,0.0,1e-05,0.0,0.0,,122.29,0.0
2024-11-18 01:55:00,,0.0,0.0,0.0,0.0,19.9,0.0,,0.0,35.4413,23.5,9.65269,,0,0.0,64.03,22.02,75.7,87.2,91.4,,,0.0,0.01,,83.11,52.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6582,15.3,0.0,71.3,41.1699981689,0.0,0.0,165.18,0.0,0.0,0.0,25.1,30.4,17.831,0.0,0.0,13.796,0.0,40.0,78.6,42.0,18.87,,0.0,1e-05,0.0,0.0,,116.79,0.0
2024-11-18 02:00:00,,0.0,0.0,-0.1,0.0,13.8,0.0,,0.0,32.9384,20.5,6.77129,,0,0.0,60.1,23.9,76.7,82.0,87.7,,,0.0,0.01,,84.98,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7864,15.8,0.0,64.7,67.2799987793,0.0,0.0,169.74,0.0,0.0,0.0,24.1,35.5,19.8919,0.0,0.0,16.5952,0.0,40.0,76.0,38.6,27.7,,0.0,1e-05,0.0,0.0,,108.43,0.0
