SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2023-12-18 00:00:00,0.0,0.0,0.0,0.0,19.604,58.024,0.01,0.0,0.0,0.0,0.0,0.0,0.85242,0.0,0.0,0,0.0,72.65,0.04,8.66,0.01012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,1629.0,1152.63,54.6987,0.0,2.805,24.29,0.0,22.53,9.01517,12.2,108.7,6.98,233.820007324,0.0,0.0,1.7,38.9,0.0,15.79,0.0,33.8,0.0,1.094,0.0,0.0,0.0,730.633,3.3,0.0,7.95,0.5,0.0,0.0,0.0,0.0
2023-12-18 00:05:00,0.0,0.0,0.0,0.0,22.665,62.7176,18.33,0.0,0.0,0.0,-0.02,0.0,0.4587,0.0,0.0,0,0.0,81.01,0.04,8.13,7.57708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,1627.0,1151.13,58.5987,0.0,3.12,24.44,0.0,23.91,6.27308,13.1,106.4,10.83,229.63999939,0.0,0.0,1.1,40.7,0.0,17.19,0.0,1.6,0.0,0.0,0.0,0.0,0.0,727.246,5.9,0.0,7.21,0.3,0.0,0.0,0.0,0.0
2023-12-18 00:10:00,0.0,0.0,0.0,0.0,22.18,68.5588,10.06,0.0,0.0,0.0,-0.01,0.0,0.0946,0.0,0.0,0,0.0,72.14,0.04,6.77,1.63374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1615.0,1148.49,81.6981,0.0,3.33,23.82,0.0,22.75,8.26289,13.3,153.3,8.53,146.720001221,0.0,0.0,1.7,36.2,0.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.681,6.8,0.0,8.14,0.5,0.0,0.0,0.0,0.0
2023-12-18 00:15:00,0.0,0.0,0.0,0.0,22.902,72.9412,7.75,0.0,0.0,0.0,-0.02,0.0,0.06363,0.0,0.0,0,0.0,69.67,0.04,4.83,5.93727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1646.0,1155.26,109.597,0.0,4.59,21.29,0.0,23.51,12.3417,13.1,112.4,8.79,59.5200004578,0.0,0.0,3.5,35.3,0.0,15.76,0.0,2.8,0.0,0.0,0.0,0.0,0.0,734.302,7.2,0.0,7.93,0.3,0.0,1.4,1.17,0.0
2023-12-18 00:20:00,0.0,0.0,0.0,0.0,21.82,80.2899,0.65,2.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,0.0,86.71,0.04,3.61,4.45771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,1638.0,1153.01,99.5977,0.0,5.445,15.94,0.0,23.64,14.1606,13.9,105.9,8.22,70.2099990845,0.0,0.0,3.8,35.7,0.0,15.25,4.04,23.1,0.0,0.0,0.0,0.0,0.0,728.375,6.7,0.0,8.04,0.1,0.0,0.0,0.066,0.0
2023-12-18 00:25:00,0.0,0.0,0.0,0.0,22.428,77.6226,0.04,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.66,0.04,4.01,0.02996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,1631.0,1152.63,122.797,0.0,7.68,14.73,0.0,18.99,17.1209,16.8,155.8,8.06,13.1000003815,0.0,0.0,6.3,36.0,0.0,12.76,9.2,1.1,0.0,0.0,0.0,0.0,0.0,728.657,7.3,0.0,8.24,0.0,0.0,0.7,0.0,0.0
2023-12-18 00:30:00,0.0,0.0,0.0,0.0,24.487,80.1373,0.06,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0,0.0,56.94,0.04,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,1634.0,1152.25,99.7977,0.0,7.74,15.65,0.0,23.96,16.8691,14.9,110.5,12.07,13.1300001144,0.0,0.0,7.0,35.8,0.0,13.56,13.22,16.8,0.0,0.0,0.0,0.0,0.0,727.528,7.3,0.0,9.15,0.0,0.0,0.0,0.0,0.0
2023-12-18 00:35:00,0.0,0.0,0.0,0.0,23.118,88.7984,0.39,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0,0.0,51.77,0.04,4.54,0.14972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1648.0,1157.52,101.598,0.0,7.785,20.49,0.0,31.75,18.1417,16.5,110.1,8.37,0.0,0.0,0.0,11.9,32.1,0.0,15.86,14.81,27.4,0.0,0.0,0.0,0.0,0.0,735.432,8.0,0.0,10.46,0.0,0.0,1.7,2.543,0.0
2023-12-18 00:40:00,0.0,0.0,0.0,0.0,21.45,102.391,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,76.42,0.04,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,1612.0,1147.37,96.8978,0.0,8.655,26.0,0.0,35.84,15.2577,18.5,217.1,7.72,0.0,0.0,0.0,15.6,40.8,0.0,23.48,20.47,24.3,0.0,0.0,0.0,0.0,0.0,726.963,5.3,0.0,13.89,0.2,0.0,0.0,0.0,0.0
2023-12-18 00:45:00,0.0,0.5,0.0,0.0,18.577,111.18,0.0,0.64,0.0,0.12,-0.02,0.0,0.0,0.0,0.0,0,0.0,96.74,0.04,5.48,1.79138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,1599.0,1147.37,100.798,0.0,8.025,28.14,0.0,37.66,27.16,20.7,103.5,23.33,0.0,0.0,0.0,17.4,47.5,0.0,25.09,23.92,0.3,0.0,0.0,0.0,0.0,0.0,726.116,5.9,0.0,12.65,0.7,0.0,0.2,0.0,0.0
