SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB
2022-09-19 00:00:00,139.396,1924.87,0.0,0,111.35,29.3011,0.0,0.0,123.271,0.0,0.0,115.109,92.7047,51.9,0.0,23.43,0.0,0,948.244,0.0,0.0,0.0,0.0,0.001526,144.873,0.0,82.2288,40.2864,0.0,0.0,56.0749,0.0,0.0,999.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.182,315.170013428,0.0,0.0,0.00153,0.0,74.8959,0.0,0.0,0.04333,209.1,0.0,31.1,0.0,0.0,0.0,0.0,0,99.8068,0.0,629.121,0.0,0.00093,0.0,44.715,0.0,90.6075,0.0
2022-09-19 00:05:00,139.097,1932.78,0.0,0,110.98,30.9987,0.0,0.0,121.701,0.0,0.0,110.988,92.0943,51.7982,0.0,22.84,0.0,0,975.711,0.0,0.0,0.0,0.0,0.001526,142.013,0.0,82.2161,40.4411,0.0,0.0,56.5148,0.0,0.0,988.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.432,158.61000061,0.0,0.0,0.00153,0.0,74.0261,0.0,0.0,0.12371,328.98,0.0,11.1,0.0,0.0,0.0,0.0,0,99.4479,0.0,628.095,0.0,5.06635,0.0,44.9172,0.0,94.1292,0.0
2022-09-19 00:10:00,137.898,1926.38,0.0,0,110.61,33.9418,0.0,0.0,120.978,0.0,0.0,108.219,92.5728,54.4975,0.0,23.68,0.0,0,988.162,0.0,0.0,0.0,0.0,0.001526,147.093,0.0,80.2166,39.2144,0.0,0.0,56.7486,0.0,0.0,964.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.877,205.729995728,0.0,0.0,0.00153,0.0,72.7443,0.0,0.0,0.12371,325.57,0.0,10.0,0.0,0.0,0.0,0.0,0,101.532,0.0,633.174,0.0,2.09523,0.0,43.0275,0.0,90.6184,0.0
2022-09-19 00:15:00,137.195,1923.16,0.0,0,110.5,38.3836,0.0,0.0,120.846,0.0,0.0,121.959,91.3118,54.8958,0.0,22.43,0.0,0,991.385,0.0,0.0,0.0,0.0,0.001526,145.763,0.0,84.6409,40.2689,0.0,0.0,56.9239,0.0,0.0,973.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.32,189.75,0.0,0.0,0.00153,0.0,72.3964,0.0,0.0,0.14381,242.77,0.0,11.2,0.0,0.0,0.0,0.0,0,97.463,0.0,627.973,0.0,0.00093,0.0,45.2424,0.0,91.1958,0.0
2022-09-19 00:20:00,138.595,1929.34,0.0,0,110.8,40.3512,0.0,0.0,123.728,0.0,0.0,127.89,92.004,52.2982,0.0,23.88,0.0,0,1004.01,0.0,0.0,0.0,0.0,0.001526,144.943,0.0,82.927,40.1983,0.0,0.0,56.6593,0.0,0.0,969.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.26,225.179992676,0.0,0.0,0.00153,0.0,70.4463,0.0,0.0,0.08352,212.29,0.0,11.2,0.0,0.0,0.0,0.0,0,101.264,0.0,630.293,0.0,0.00093,0.0,45.093,0.0,86.8281,0.0
2022-09-19 00:25:00,137.397,1928.78,0.0,0,111.44,39.7819,0.0,0.0,123.076,0.0,0.0,118.724,91.3338,49.0989,0.0,24.09,0.0,0,997.0,0.0,0.0,0.0,0.0,0.001526,148.273,0.0,82.0638,40.207,0.0,0.0,56.6593,0.0,0.0,973.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.19,126.199996948,0.0,0.0,0.00153,0.0,69.4575,0.0,0.0,0.08352,224.85,0.0,9.7,0.0,0.0,0.0,0.0,0,98.9572,0.0,629.609,0.0,0.00093,0.0,45.1545,0.0,88.6677,0.0
2022-09-19 00:30:00,131.795,1919.99,0.0,0,111.17,36.9916,0.0,0.0,125.303,0.0,0.0,130.866,91.9942,48.0988,0.0,23.27,0.0,0,1030.86,0.0,0.0,0.0,0.0,0.001526,146.203,0.0,81.156,40.7989,0.0,0.0,57.13,0.0,0.0,970.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.752,8.63000011444,0.0,0.0,0.00153,0.0,69.8329,0.0,0.0,0.12371,229.84,0.0,0.6,0.0,0.0,0.0,0.0,0,101.458,0.0,630.244,0.0,0.00093,0.0,45.2248,0.0,88.7898,0.0
2022-09-19 00:35:00,137.094,1929.22,0.0,0,110.97,35.7713,0.0,0.0,125.365,0.0,0.0,130.941,92.2042,45.5986,0.0,23.97,0.0,0,1044.78,0.0,0.0,0.0,0.0,0.001526,144.863,0.0,86.3866,39.2564,0.0,0.0,56.484,0.0,0.0,983.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.423,179.470001221,0.0,0.0,0.00153,0.0,68.542,0.0,0.0,0.12371,126.17,0.0,0.0,0.0,0.0,0.0,0.0,0,100.14,0.0,630.268,0.0,0.00093,0.0,45.1193,0.0,87.8718,0.0
2022-09-19 00:40:00,137.393,1931.93,0.0,0,110.88,36.2506,0.0,0.0,124.975,0.0,0.0,127.872,92.004,42.3993,0.0,24.21,0.0,0,1057.79,0.0,0.0,0.0,0.0,0.001526,146.373,0.0,89.2558,39.3524,0.0,0.0,56.5732,0.0,0.0,971.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.68,7.76999998093,0.0,0.0,0.00153,0.0,67.9103,0.0,0.0,0.12371,168.12,0.0,0.0,0.0,0.0,0.0,0.0,0,101.063,0.0,631.098,0.0,0.00093,0.0,44.9875,0.0,86.175,0.0
2022-09-19 00:45:00,137.296,1924.82,0.0,0,110.86,31.2227,0.0,0.0,123.271,0.0,0.0,128.029,91.7525,39.8991,0.0,24.17,0.0,0,1048.39,0.0,0.0,0.0,0.0,0.001526,147.573,0.0,91.998,39.8341,0.0,0.0,57.9206,0.0,0.0,974.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.27,96.1999969482,0.0,0.0,0.00153,0.0,66.0334,0.0,0.0,0.12371,166.42,0.0,0.0,0.0,0.0,0.0,0.0,0,100.905,0.0,628.413,0.0,0.00093,0.0,45.0051,0.0,88.0842,0.0
