SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS
2024-07-22 00:00:00,0.30213,0.0,0.1,28.44,0.0,0.0,319.3,406.175,0.0,0.0,0.0,0.0,302.4,0.0,0.0,0.0,0.0,0.0,0,0.0,441.116,0.0,-0.232,0.0,0.0,0.0,-0.067,86.2175,0.0,0.0,37.75,315.383,0.0,0.0,-0.013,0.0,37.0312,84.4472,0.0,723.688,0.0,318.809997559,0.0,0.0,36.6,0.0,-0.3,0.0,0.0,0.0,0.0,669.32,-0.58,1097.7,398.875,0.0,0.0,0.0,0.0,169.42,0.0,0.0,0.0,124.25,74.014,0.0,,0.0,0.0,172.9,-0.13274,-0.04096,0.0
2024-07-22 00:05:00,0.30213,0.0,0.1,25.72,0.0,0.0,321.0,408.925,0.0,0.0,0.0,0.0,300.69,0.0,0.0,0.0,0.0,0.0,0,0.0,440.166,0.0,0.136,0.0,0.0,0.0,-0.067,86.555,0.0,0.0,38.05,324.95,0.0,0.0,-0.013,0.0,37.3688,85.9464,0.0,724.542,0.0,317.649993896,0.0,0.0,38.2,0.0,-0.3,0.0,0.0,0.0,0.0,661.04,-0.58,1085.7,401.688,0.0,0.0,0.0,0.0,166.22,0.0,0.0,0.0,125.61,75.07,0.0,,0.0,0.0,173.1,1.22285,0.81435,0.0
2024-07-22 00:10:00,0.30213,0.0,0.1,25.72,0.0,0.0,320.0,403.7,0.0,0.0,0.0,0.0,299.13,0.0,0.0,0.0,0.0,0.0,0,0.0,441.007,0.0,1.536,0.0,0.0,0.0,-0.067,86.2425,0.0,0.0,37.95,323.087,0.0,0.0,-0.013,0.0,37.3125,82.133,0.0,725.748,0.0,289.820007324,0.0,0.0,37.7,0.0,-0.3,0.0,0.0,0.0,0.0,682.074,-0.58,1101.5,399.812,0.0,0.0,0.0,0.0,165.3,0.0,0.0,0.0,125.31,77.404,0.0,,0.0,0.0,172.8,0.0,0.04299,0.0
2024-07-22 00:15:00,0.30213,0.0,0.1,25.72,0.0,0.0,323.9,406.45,0.0,0.0,0.0,0.0,296.03,0.0,0.0,0.0,0.0,0.0,0,0.0,441.068,0.0,3.554,0.0,0.0,0.0,-0.067,86.515,0.0,0.0,38.73,317.145,0.0,0.0,-0.013,0.0,38.5875,84.0786,0.0,726.022,0.0,269.869995117,0.0,0.0,37.8,0.0,-0.3,0.0,0.0,0.0,0.0,705.223,-0.58,1105.4,400.75,0.0,0.0,0.0,0.0,165.32,0.0,0.0,0.0,125.81,77.105,0.0,,0.0,0.0,173.1,1.05597,0.73633,0.0
2024-07-22 00:20:00,0.30213,0.0,0.1,25.72,0.0,0.0,320.5,405.9,0.0,0.0,0.0,0.0,288.24,0.0,0.0,0.0,0.0,0.0,0,0.0,440.398,0.0,5.075,0.0,0.0,0.0,-0.067,86.21,0.0,0.0,38.22,323.087,0.0,0.0,-0.013,0.0,39.2438,80.7076,0.0,725.885,0.0,234.830001831,0.0,0.0,37.2,0.0,-0.3,0.0,0.0,0.0,0.0,705.017,-0.58,1104.7,400.0,0.0,0.0,0.0,0.0,165.98,0.0,0.0,0.0,124.25,76.663,0.0,,0.0,0.0,173.2,0.46751,0.28065,0.0
2024-07-22 00:25:00,0.30213,0.0,0.1,25.72,0.0,0.0,322.0,407.825,0.0,0.0,0.0,0.0,280.23,0.0,0.0,0.0,0.0,0.0,0,0.0,440.419,0.0,5.517,0.0,0.0,0.0,-0.067,86.0225,0.0,0.0,38.01,325.286,0.0,0.0,-0.013,0.0,39.2438,75.2394,0.0,725.03,0.0,277.239990234,0.0,0.0,37.0,0.0,-0.3,0.0,0.0,0.0,0.0,703.736,-0.58,1103.2,399.062,0.0,0.0,0.0,0.0,165.71,0.0,0.0,0.0,124.65,78.435,0.0,,0.0,0.0,173.0,0.0,-0.03472,0.0
2024-07-22 00:30:00,0.30213,0.0,0.1,25.72,0.0,0.0,320.1,404.525,0.0,0.0,0.0,0.0,277.9,0.0,0.0,0.0,0.0,0.0,0,0.0,440.822,0.0,6.615,0.0,0.0,0.0,-0.067,86.0025,0.0,0.0,38.04,317.8,0.0,0.0,-0.013,0.0,39.375,71.4342,0.0,721.124,0.0,275.619995117,0.0,0.0,36.4,0.0,-0.3,0.0,0.0,0.0,0.0,694.456,-0.58,1092.9,396.625,0.0,0.0,0.0,0.0,164.19,0.0,0.0,0.0,124.6,70.137,0.0,,0.0,0.0,173.1,0.0,-0.84386,0.0
2024-07-22 00:35:00,0.30213,0.0,0.1,25.72,0.0,0.0,318.4,405.075,0.0,0.0,0.0,0.0,267.43,0.0,0.0,0.0,0.0,0.0,0,0.0,439.879,0.0,6.818,0.0,0.0,0.0,-0.067,85.635,0.0,0.0,38.84,324.077,0.0,0.0,-0.013,0.0,39.2625,67.0,0.0,720.712,0.0,235.089996338,0.0,0.0,36.0,0.0,-0.3,0.0,0.0,0.0,0.0,690.315,-0.58,1093.1,397.188,0.0,0.0,0.0,0.0,163.75,0.0,0.0,0.0,124.75,63.49,0.0,,0.0,0.0,173.0,0.0,-0.11985,0.0
2024-07-22 00:40:00,0.30213,0.0,0.1,25.72,0.0,0.0,319.2,405.35,0.0,0.0,0.0,0.0,269.27,0.0,0.0,0.0,0.0,0.0,0,0.0,439.824,0.0,8.58,0.0,0.0,0.0,-0.067,85.565,0.0,0.0,38.09,330.456,0.0,0.0,-0.013,0.0,39.2438,67.5185,0.0,724.969,0.0,259.119995117,0.0,0.0,36.7,0.0,-0.3,0.0,0.0,0.0,0.0,698.173,-0.58,1101.8,398.125,0.0,0.0,0.0,0.0,164.83,0.0,0.0,0.0,124.96,53.77,0.0,,0.0,0.0,173.1,0.0,-0.14993,0.0
2024-07-22 00:45:00,0.30213,0.0,0.1,25.2,0.0,0.0,318.4,404.525,0.0,0.0,0.0,0.0,263.42,0.0,0.0,0.0,0.0,0.0,0,0.0,440.357,0.0,8.378,0.0,0.0,0.0,-0.067,85.8975,0.0,0.0,37.5,319.999,0.0,0.0,-0.013,0.0,39.2063,61.2577,0.0,723.23,0.0,167.13999939,0.0,0.0,36.5,0.0,-0.3,0.0,0.0,0.0,0.0,692.315,-0.58,1097.0,396.438,0.0,0.0,0.0,0.0,165.02,0.0,0.0,0.0,124.5,51.33,0.0,,0.0,0.0,173.1,-0.29282,-0.21005,0.0
