SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB
2024-10-21 00:00:00,0.0,81.3,,0.0,13.324,56.2478,,94.71,23.2,56.56,0.0,0.0,60.6863,172.3,0.0,0,7.3,95.07,0.0,26.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1506.0,1156.88,55.1,0.02,5.67,92.88,0.0,35.34,16.2755,28.1,0.0,301.7,0.0,0.0,0.0,9.3,42.9,0.81,9.62,222.3,,0.0,153.155,0.0,0.0,16.8,1063.88,5.7,0.0,68.12,3.3,29.8558,,,0.0,109.94,0.0,54.91,4.36,
2024-10-21 00:05:00,0.0,80.3,,0.0,13.022,69.3278,,100.56,24.0,55.5,0.0,0.0,57.5427,172.6,0.0,0,7.3,82.36,0.0,24.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,1511.0,1156.88,57.2,0.02,5.31,92.72,0.0,38.51,13.9424,25.2,0.0,295.55,0.0,0.0,0.0,9.2,40.7,0.81,9.31,228.43,,0.0,153.311,0.0,0.0,17.0,1063.79,4.5,0.0,61.54,2.5,37.4365,,,0.0,100.42,0.0,54.79,4.0,
2024-10-21 00:10:00,0.0,82.0,,0.0,12.204,79.5514,,95.92,25.1,55.03,0.0,0.0,56.8484,173.5,0.0,0,7.3,78.99,0.0,22.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,1517.0,1155.38,66.1,0.02,4.245,82.19,0.0,38.73,13.3274,21.7,0.0,303.71,0.0,0.0,0.0,8.5,42.0,0.81,10.06,241.06,,0.0,154.438,0.0,0.0,16.8,1064.2,5.0,0.0,65.31,2.4,41.9898,,,0.0,102.1,0.0,54.59,3.27,
2024-10-21 00:15:00,0.0,81.6,,0.0,13.522,87.5349,,104.25,24.4,51.05,0.0,0.0,59.5169,173.7,0.0,0,7.3,76.01,0.0,23.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,1521.0,1161.0,76.3,0.02,4.05,86.83,0.0,44.37,16.7562,20.0,0.0,307.98,0.0,0.0,0.0,7.8,40.0,0.81,9.72,242.84,,0.0,158.509,0.0,0.0,17.0,1065.04,4.6,0.0,70.25,3.3,46.0304,,,0.0,109.0,0.0,51.89,2.07,
2024-10-21 00:20:00,0.0,81.5,,0.0,15.678,91.1543,,101.46,21.6,48.51,0.0,0.0,58.2472,173.1,0.0,0,7.3,79.99,0.0,24.56,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,1512.0,1098.38,80.0,0.02,3.57,71.16,0.0,41.17,17.9693,23.2,0.0,312.74,0.0,0.0,0.0,10.0,35.5,0.81,8.32,233.08,,0.0,158.562,0.0,0.0,16.8,1060.12,4.2,0.0,76.61,2.8,50.2663,,,0.0,107.08,0.0,49.91,1.89,
2024-10-21 00:25:00,0.0,77.8,,0.0,19.144,106.389,,97.63,19.9,48.81,0.0,0.0,58.3189,172.8,0.0,0,7.3,87.93,0.0,23.85,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,1516.0,1147.88,80.4,0.02,3.555,71.45,0.0,37.36,15.8971,27.6,0.0,308.01,0.0,0.0,0.0,13.3,36.7,0.81,9.06,229.04,,0.0,158.026,0.0,0.0,16.9,1063.23,4.1,0.0,65.33,3.6,55.3506,,,0.0,112.02,0.0,44.92,1.47,
2024-10-21 00:30:00,0.0,76.3,,0.0,19.926,104.576,,96.06,18.8,48.49,0.0,0.0,58.6793,173.6,0.0,0,7.3,87.24,0.0,26.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,1523.0,1066.5,80.8,0.02,3.57,69.92,0.0,33.82,15.0502,30.4,0.0,315.12,0.0,0.0,0.0,17.2,38.5,0.81,9.21,221.04,,0.0,159.618,0.0,0.0,17.0,1061.44,4.0,0.0,66.2,3.3,45.8534,,,0.0,109.62,0.0,46.66,2.07,
2024-10-21 00:35:00,0.0,84.4,,0.0,18.631,96.9589,,98.9,19.3,48.04,0.0,0.0,69.4067,173.8,0.0,0,7.3,83.06,0.0,24.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,1493.0,991.125,86.1,0.02,4.02,74.55,0.0,33.36,14.3788,27.5,0.0,313.48,0.0,0.0,0.0,18.5,37.4,0.81,10.09,237.8,,0.0,158.606,0.0,0.0,16.9,1047.68,3.7,0.0,59.87,3.3,42.0203,,,0.0,109.28,0.0,41.46,2.21,
2024-10-21 00:40:00,0.0,83.0,,0.0,17.426,89.7688,,92.92,19.7,47.86,0.0,0.0,68.1656,173.4,0.0,0,7.3,77.87,0.0,26.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,1466.0,1075.12,81.9,0.02,4.335,79.55,0.0,31.05,13.1031,27.6,0.0,313.99,0.0,0.0,0.0,19.2,42.6,0.81,9.93,252.72,,0.0,164.639,0.0,0.0,16.9,1052.03,3.6,0.0,61.01,3.2,48.9906,,,0.0,112.38,0.0,39.79,2.08,
2024-10-21 00:45:00,0.0,83.1,,0.0,15.491,95.3292,,84.59,19.7,49.64,0.0,0.0,60.5082,173.5,0.0,0,7.3,79.46,0.0,21.98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,1449.0,1153.12,81.0,0.02,4.59,79.91,0.0,28.2,14.5344,29.2,0.0,318.5,0.0,0.0,0.0,18.7,44.5,0.81,9.64,252.41,,0.0,163.589,0.0,0.0,17.1,1069.05,3.5,0.0,60.31,2.5,45.8411,,,0.0,106.66,0.0,34.64,2.24,
