SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS
2024-07-15 00:00:00,110.257,0.0,0.0,62.64,0.0,0.0,565.2,405.625,0.0,0.0,0.0,0.0,325.87,0.0,0.0,0.0,109.798,0.0,0,0.0,548.885,0.0,16.984,0.0,0.0,0.0,-0.036,86.0975,0.0,0.0,20.19,333.427,0.0,0.0,0.06,0.0,28.9125,5.0,0.0,847.792,0.0,0.0,0.0,0.0,39.3,0.0,-1.1,0.0,0.0,0.0,0.0,958.31,-0.58,700.5,438.812,0.0,0.0,0.0,0.0,164.86,0.0,0.0,0.0,112.79,4.375,0.0,,0.0,0.0,70.6,-1.05387,-0.63903,0.0
2024-07-15 00:05:00,110.499,0.0,0.0,59.2,0.0,0.0,563.6,403.7,0.0,0.0,0.0,0.0,327.9,0.0,0.0,0.0,109.159,0.0,0,0.0,549.076,0.0,17.348,0.0,0.0,0.0,-0.036,85.9775,0.0,0.0,20.21,343.33,0.0,0.0,0.06,0.0,28.8,5.0,0.0,850.065,0.0,139.229995728,0.0,0.0,40.3,0.0,-1.1,0.0,0.0,0.0,0.0,957.554,-0.58,699.5,440.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.12,5.198,0.0,,0.0,0.0,70.8,-0.5653,-0.19713,0.0
2024-07-15 00:10:00,109.331,0.0,0.0,59.2,0.0,0.0,565.7,406.45,0.0,0.0,0.0,0.0,327.22,0.0,0.0,0.0,112.872,0.0,0,0.0,552.316,0.0,17.395,0.0,0.0,0.0,-0.036,85.835,0.0,0.0,20.11,355.315,0.0,0.0,0.06,0.0,28.8375,4.0,0.0,847.654,0.0,81.1800003052,0.0,0.0,38.3,0.0,-1.1,0.0,0.0,0.0,0.0,961.54,-0.58,701.4,441.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.12,5.514,0.0,,0.0,0.0,73.6,0.33845,0.18046,0.0
2024-07-15 00:15:00,110.872,0.0,0.0,59.2,0.0,0.0,566.3,406.725,0.0,0.0,0.0,0.0,326.96,0.0,0.0,0.0,113.346,0.0,0,0.0,553.26,0.0,17.199,0.0,0.0,0.0,-0.036,86.36,0.0,0.0,20.14,325.941,0.0,0.0,0.06,0.0,28.7625,4.0,0.0,849.272,0.0,44.6800003052,0.0,0.0,39.5,0.0,-1.1,0.0,0.0,0.0,0.0,1009.3,-0.58,701.4,441.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.88,5.523,0.0,,0.0,0.0,72.1,0.0,0.04461,0.0
2024-07-15 00:20:00,110.892,0.0,0.0,59.2,0.0,0.0,566.0,406.725,0.0,0.0,0.0,0.0,325.22,0.0,0.0,0.0,111.573,0.0,0,0.0,552.05,0.0,17.401,0.0,0.0,0.0,-0.036,86.2775,0.0,0.0,20.17,308.887,0.0,0.0,0.06,0.0,28.9313,4.0,0.0,848.753,0.0,38.5800018311,0.0,0.0,39.0,0.0,-1.1,0.0,0.0,0.0,0.0,1004.43,-0.58,701.4,441.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.88,5.903,0.0,,0.0,0.0,73.3,2.02443,0.0,0.0
2024-07-15 00:25:00,110.499,0.0,0.0,59.2,0.0,0.0,565.1,405.625,0.0,0.0,0.0,0.0,326.01,0.0,0.0,0.0,110.745,0.0,0,0.0,550.539,0.0,16.838,0.0,0.0,0.0,-0.036,86.085,0.0,0.0,20.17,321.66,0.0,0.0,0.06,0.0,29.025,3.49542,0.0,849.5,0.0,33.8199996948,0.0,0.0,39.0,0.0,-1.1,0.0,0.0,0.0,0.0,1026.1,-0.58,701.5,440.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.03,6.97,0.0,,0.0,0.0,71.8,-0.52052,-0.33257,0.0
2024-07-15 00:30:00,109.643,0.0,0.0,59.2,0.0,0.0,565.9,406.175,0.0,0.0,0.0,0.0,325.05,0.0,0.0,0.0,112.211,0.0,0,0.0,548.618,0.0,17.237,0.0,0.0,0.0,-0.036,86.1525,0.0,0.0,20.23,333.762,0.0,0.0,0.06,0.0,28.8563,2.0,0.0,850.233,0.0,28.0100002289,0.0,0.0,39.9,0.0,-1.1,0.0,0.0,0.0,0.0,980.703,-0.58,700.1,440.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.92,7.098,0.0,,0.0,0.0,74.9,0.47917,0.53385,0.0
2024-07-15 00:35:00,109.603,0.0,0.0,48.88,0.0,0.0,569.5,407.55,0.0,0.0,0.0,0.0,326.03,0.0,0.0,0.0,113.842,0.0,0,0.0,550.922,0.0,17.122,0.0,0.0,0.0,-0.036,86.2225,0.0,0.0,20.19,321.207,0.0,0.0,0.06,0.0,28.8938,2.0,0.0,849.668,0.0,0.0,0.0,0.0,40.0,0.0,-1.1,0.0,0.0,0.0,0.0,1027.87,-0.58,701.2,440.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.02,7.223,0.0,,0.0,0.0,76.2,0.68245,0.40446,0.0
2024-07-15 00:40:00,111.103,0.0,0.0,38.04,0.0,0.0,564.1,405.625,0.0,0.0,0.0,0.0,326.15,0.0,0.0,0.0,110.084,0.0,0,0.0,550.594,0.0,17.287,0.0,0.0,0.0,-0.036,86.395,0.0,0.0,20.12,316.809,0.0,0.0,0.06,0.0,28.9313,2.0,0.0,849.928,0.0,78.3199996948,0.0,0.0,40.6,0.0,-1.1,0.0,0.0,0.0,0.0,990.508,-0.58,701.1,440.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.03,7.196,0.0,,0.0,0.0,73.7,0.0,0.0,0.0
2024-07-15 00:45:00,110.922,0.0,0.0,33.52,0.0,0.0,565.3,406.175,0.0,0.0,0.0,0.0,328.46,0.0,0.0,0.0,110.799,0.0,0,0.0,550.826,0.0,17.63,0.0,0.0,0.0,-0.036,85.91,0.0,0.0,20.22,324.95,0.0,0.0,0.06,0.0,28.95,1.38234,0.0,848.249,0.0,0.0,0.0,0.0,41.4,0.0,-1.1,0.0,0.0,0.0,0.0,1039.43,-0.58,699.9,439.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,8.731,0.0,,0.0,0.0,69.8,0.0,-0.57782,0.0
