SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF
2023-10-23 00:00:00,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,11.8138,24.3,39.3311,0.0,0,0.0,2.47,2.46,2.4,8.6,6.6,0.0,0.0,0.0,0.0,0.0,63.29,30.54,20.1839,7.42434,24.9337,0.0,0.0,0.0,0.0,0.08545,11.5,0.0,4.2,582.070007324,351.395,0.0,22.92,0.0,0.0,0.0,22.9,27.5,28.2371,0.0,0.0,0.59983,0.0,40.0,0.6,15.8,0.9,0.0,0.0,0.0,0.0,0.0,0.19,0.0
2023-10-23 00:05:00,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,10.9127,24.4,36.0895,0.0,0,0.0,2.86,3.24,2.2,8.9,5.7,5.2,0.0,0.0,0.0,4.5,50.89,25.73,19.916,7.03358,28.5898,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,2.8,577.780029297,361.461,0.0,19.52,0.0,0.0,0.0,22.8,26.1,25.8997,0.0,0.0,0.79977,0.0,44.0,0.8,15.3,1.06,0.0,0.0,0.0,0.0,0.0,4.12,0.0
2023-10-23 00:10:00,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,11.2131,29.1,35.009,0.0,0,0.0,3.73,1.82,1.8,8.9,5.8,0.0,0.0,0.0,0.0,0.0,47.48,22.09,21.2556,5.69385,30.711,0.0,0.0,0.0,0.0,0.08545,11.5,0.0,1.3,624.950012207,356.764,0.0,15.7,0.0,0.0,0.0,21.8,26.5,25.0367,0.0,0.0,0.39988,0.0,42.0,1.0,14.2,0.61,0.0,0.0,0.0,0.0,0.0,1.51,0.0
2023-10-23 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1165,32.8,33.0641,0.0,0,0.0,4.51,3.11,1.4,7.5,5.7,5.9,0.0,0.0,0.01,0.0,41.72,22.59,22.506,7.70345,29.0699,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,0.7,661.200012207,348.71,0.0,14.37,0.0,0.0,0.0,19.7,25.1,25.5144,0.0,0.0,0.39988,0.0,40.0,0.6,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
2023-10-23 00:20:00,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,13.0152,34.4,32.92,0.0,0,0.0,3.62,4.52,0.6,6.4,4.6,0.4,0.0,0.0,0.01,0.0,40.12,21.34,21.7915,5.74967,25.5478,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,4.7,670.260009766,352.066,0.0,13.12,0.0,0.0,0.0,19.3,24.7,23.3315,0.0,0.0,0.01,0.0,40.0,0.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
2023-10-23 00:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9127,38.4,32.1996,0.0,0,0.0,4.14,4.59,0.3,6.1,4.6,18.3,0.0,0.0,0.01,4.2,37.54,19.94,22.506,4.68905,23.1142,0.0,0.0,0.0,0.0,0.08545,11.5,0.0,11.3,702.960021973,358.106,0.0,14.06,0.0,0.0,0.0,17.6,23.6,21.2614,0.0,0.0,0.01,0.0,41.0,0.4,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0
2023-10-23 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4122,39.9,32.3437,0.0,0,0.0,4.22,4.86,0.7,5.0,3.8,8.7,0.0,0.0,0.01,3.0,37.0,18.72,24.2922,4.2983,22.7235,0.0,0.0,0.0,0.0,0.08545,11.5,0.0,9.2,691.66998291,353.408,0.0,14.26,0.0,0.0,0.0,19.9,21.1,25.3843,0.0,0.0,0.09997,0.0,40.0,0.1,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
2023-10-23 00:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2119,39.2,32.7039,0.0,0,0.0,2.81,4.14,0.5,4.2,2.8,15.9,0.0,0.0,0.0,0.45,30.51,17.45,22.6846,4.68905,21.5401,0.0,0.0,0.0,0.0,0.08545,11.5,0.0,11.1,691.58001709,348.039,0.0,14.94,0.0,0.0,0.0,20.8,24.0,24.7129,0.0,0.0,0.09997,0.0,40.0,0.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81145,40.9,30.1827,0.0,0,0.0,1.3,4.4,0.3,5.0,3.4,24.3,0.0,0.0,0.01,3.6,31.24,15.19,18.9336,4.2983,22.1709,0.0,0.0,0.0,0.0,0.08545,11.0,0.0,11.0,705.390014648,355.421,0.0,17.82,0.0,0.0,0.0,18.9,25.2,23.2342,0.0,0.0,0.09997,0.0,42.0,0.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0
2023-10-23 00:45:00,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,9.61121,42.7,30.2547,0.0,0,0.0,0.62,5.51,1.1,4.4,3.5,45.6,0.0,0.0,0.01,20.1,31.45,15.58,17.7726,4.63323,24.0017,0.0,0.0,0.0,0.0,0.08545,11.0,0.0,10.3,708.119995117,354.75,0.0,16.61,0.0,0.0,0.0,18.5,23.8,22.7295,0.0,0.0,0.09997,0.0,40.0,0.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
