SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF
2024-05-20 00:00:00,79.0975,2452.09,0.0,0.0,17.66,75.7122,0.0,0.0,0.0,0.0,0.0,9.72458,0.0,97.2972,0.0,4.44,0.0,0,2040.08,0.0,0.0,0.0,0.0,0.001526,44.6043,0.0,1.57424,5.05077,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1430.88,490.089996338,0.0,0.0,0.00153,0.0,47.4296,0.0,0.0,0.13376,0.0,0.0,0.0,0.0,120.736,0.0,0.0,0.0,17.3165,0.0,629.341,0.0,0.0,0.0,2.44779,0.0,45.7594,0.0,0.0,0.0,0.0,0.18094,65.0447,0.0,0.0,0.0,13.947,-0.81,9.53,126.269,0.0,41.0,0.0,
2024-05-20 00:05:00,81.3961,2436.46,0.0,0.0,20.05,76.0095,0.0,0.0,0.0,0.0,0.0,7.62646,0.0,94.9962,0.0,4.15,0.0,0,2068.48,0.0,0.0,0.0,0.0,0.001526,36.6144,0.0,0.59986,3.59634,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1426.61,469.179992676,0.0,0.0,0.00153,0.0,48.6931,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,118.616,0.0,0.0,0.0,16.5512,0.0,631.147,0.0,0.26528,0.0,3.23003,0.0,36.3879,0.0915,0.0,0.0,0.0,2.20868,3.31826,0.31553,0.0,0.0,13.947,-0.81,12.08,128.208,0.0,41.225,0.0,
2024-05-20 00:10:00,77.3947,2399.67,0.0,0.0,24.35,73.2024,0.0,0.0,0.0,0.0,0.0,8.56947,0.0,89.5975,0.0,5.12,0.0,0,2069.11,0.0,0.0,0.0,0.0,0.001526,33.1245,0.0,0.80299,3.92007,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1426.95,523.539978027,0.0,0.0,0.00153,0.0,48.0705,0.0,0.0,0.13376,0.0,0.0,0.0,0.0,124.241,0.0,0.0,0.0,20.4331,0.0,628.925,0.0,0.0,0.0,4.97029,0.0,36.939,0.0,0.0,0.0,0.0,0.17496,0.0,0.01944,0.0,0.0,13.947,-0.81,10.9,130.039,0.0,41.3,0.0,
2024-05-20 00:15:00,78.2969,2371.5,0.0,0.0,30.74,73.6609,0.0,0.0,0.0,0.0,0.0,10.8881,0.0,83.5971,0.0,5.01,0.0,0,2078.63,0.0,0.0,0.0,0.0,0.001526,30.7245,0.0,1.12673,3.98672,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1431.91,542.83001709,0.0,0.0,0.00153,0.0,47.9972,0.0,0.0,0.08352,0.0,0.0,0.0,0.0,123.417,0.0,0.0,0.0,21.8283,0.0,629.267,0.0,0.0,0.0,4.36384,0.0,39.7259,0.0,0.0,0.0,0.0,0.18094,0.07327,0.08524,0.0,0.0,13.947,-0.81,10.57,122.679,0.0,41.45,0.0,
2024-05-20 00:20:00,78.1992,2373.99,0.0,0.0,34.91,70.7429,0.0,0.0,0.0,0.0,0.0,11.3581,0.0,83.2962,0.0,4.82,0.0,0,2077.12,0.0,0.0,0.0,0.0,0.001526,31.5345,0.0,1.51711,4.02719,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1429.56,479.799987793,0.0,0.0,0.00153,0.0,48.0613,0.0,0.0,0.12371,0.0,0.0,0.0,0.0,117.605,0.0,0.0,0.0,23.3445,0.0,629.218,0.0,0.0,0.0,2.41263,0.0,36.2133,0.0,0.0,0.0,0.0,0.27066,0.0,0.08225,0.0,0.0,13.8899,-0.8,10.55,111.041,0.0,42.0,0.0,
2024-05-20 00:25:00,74.6954,2325.38,0.0,0.0,40.22,69.152,0.0,0.0,0.0,0.0,0.0,9.73068,0.0,86.2964,0.0,4.36,0.0,0,2074.02,0.0,0.0,0.0,0.0,0.001526,29.3646,0.0,0.69508,4.75718,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1429.39,538.109985352,0.0,0.0,0.00153,0.0,43.1815,0.0,0.0,0.12371,0.0,0.0,0.0,0.0,124.164,0.0,0.0,0.0,24.0769,0.0,628.047,0.0,0.0,0.0,1.36672,0.0,36.4965,0.0,0.0,0.0,0.0,0.18094,0.11814,0.07926,0.0,0.0,13.8899,-0.81,10.37,100.491,0.0,41.85,0.0,
2024-05-20 00:30:00,67.8965,2297.01,0.0,0.0,42.3,62.9121,0.0,0.0,0.0,0.0,0.0,7.91943,0.0,77.6984,0.0,3.94,0.0,0,2071.77,0.0,0.0,0.0,0.0,0.001526,28.5446,0.0,1.30764,5.46575,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1426.34,571.390014648,0.0,0.0,0.00153,0.0,40.2426,0.0,0.0,0.184,0.0,0.0,0.0,0.0,132.492,0.0,0.0,0.0,21.9931,0.0,629.633,0.0,0.0,0.0,0.90968,0.0,34.8656,0.0,0.0,0.0,0.0,0.50394,0.06131,0.05533,0.0,0.0,13.947,-0.8,7.47,96.3398,0.0,39.5,0.0,
2024-05-20 00:35:00,65.3944,2261.14,0.0,0.0,38.01,65.9536,0.0,0.0,0.0,0.0,0.0,6.08988,0.0,86.6991,0.0,3.53,0.0,0,2075.17,0.0,0.0,0.0,0.0,0.001526,28.6546,0.0,0.47291,4.89604,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1430.56,559.539978027,0.0,0.0,0.00153,0.0,36.0311,0.0,0.0,0.19405,0.0,0.0,0.0,0.0,130.195,0.0,0.0,0.0,20.4916,0.0,632.002,0.0,0.00093,0.0,0.0,0.0,31.4183,0.0,0.0,0.0,0.0,0.2258,0.07626,0.04038,0.0,0.0,13.947,-0.81,6.38,90.0857,0.0,41.325,0.0,
2024-05-20 00:40:00,66.299,2247.37,0.0,0.0,34.75,63.921,0.0,0.0,0.0,0.0,0.0,3.00298,0.0,82.9997,0.0,2.66,0.0,0,2075.36,0.0,0.0,0.0,0.0,0.001526,27.9146,0.0,0.0,4.00577,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1426.02,610.299987793,0.0,0.0,0.00153,0.0,33.2662,0.0,0.0,0.12371,0.0,0.0,0.0,0.0,134.678,0.0,0.0,0.0,24.7507,0.0,628.413,0.0,0.0,0.0,0.0,0.0,31.4623,0.0,0.0,0.0,0.0,0.24973,0.0,0.0,0.0,0.0,13.947,-0.81,6.39,91.1734,0.0,41.575,0.0,
2024-05-20 00:45:00,73.5972,2235.8,0.0,0.0,37.65,63.5233,0.0,0.0,0.0,0.0,0.0,0.54246,0.0,73.0963,0.0,2.08,0.0,0,2072.04,0.0,0.0,0.0,0.0,0.001526,27.3146,0.0,0.0,2.94331,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1431.71,629.16998291,0.0,0.0,0.00153,0.0,33.8247,0.0,0.0,0.04333,0.0,0.0,0.0,0.0,139.215,0.0,0.0,0.0,26.4573,0.0,629.438,0.0,0.0,0.0,0.0,0.0,33.6046,0.0,0.0,0.0,0.0,0.33646,0.04935,0.0314,0.0,0.0,13.947,-0.81,6.7,88.6173,0.0,40.9,0.0,
