SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-05-27 00:00:00,0.0,1.2,0.0,0.0,10.513,12.7474,0.0,0.0,1.6,0.0,-0.01,0.0,3.03578,0.0,0.0,0,0.0,30.81,0.0,13.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.8,0.0,2200.0,1163.25,35.3992,0.02,6.465,70.59,0.0,21.96,0.42268,20.4,561.5,8.52,0.0,397.5,0.0,0.0,36.5,0.405,8.13,18.87,0.0,0.0,11.217,0.0,0.0,0.0,738.819,4.1,0.0,9.75,4.7,6.24704,0.0,0.0,0.0
2024-05-27 00:05:00,0.0,1.3,0.0,0.0,10.628,13.9864,4.82,0.0,1.8,0.0,-0.01,0.0,2.83238,0.0,0.0,0,0.0,29.32,0.0,12.88,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.1,0.0,2215.0,1168.12,34.6992,0.02,6.675,73.08,0.0,22.13,0.59664,18.9,674.9,9.01,0.0,401.25,0.0,0.0,36.5,0.405,8.9,19.96,25.4,0.0,11.487,0.0,0.0,0.0,740.513,4.3,0.0,9.36,4.5,6.44236,0.0,0.005,0.0
2024-05-27 00:10:00,0.0,1.2,0.0,0.0,10.26,13.9254,3.06,0.0,1.7,0.0,0.0,0.0,2.6185,0.0,0.0,0,0.0,26.88,0.0,12.54,0.01305,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.5,0.0,2215.0,1165.5,39.6991,0.02,6.585,70.25,0.0,22.23,0.49745,16.0,665.6,8.42,0.0,400.125,0.0,0.0,35.2,0.405,9.41,20.4,31.3,0.0,13.181,0.0,0.0,0.0,740.513,4.8,0.0,9.24,5.0,6.97948,0.5,0.022,0.0
2024-05-27 00:15:00,0.0,1.2,0.0,0.0,9.925,14.8226,0.0,0.0,1.7,0.0,-0.01,0.0,2.03795,0.0,0.0,0,0.0,26.56,0.0,10.96,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.1,0.0,2184.0,1155.75,40.8991,0.02,6.675,65.72,0.0,20.65,0.32807,13.9,638.6,8.01,0.0,394.125,0.0,0.0,34.5,0.405,9.6,20.6,0.0,0.0,10.304,0.0,0.0,0.0,735.149,4.8,0.0,8.27,5.8,7.73022,0.0,0.0,0.0
2024-05-27 00:20:00,0.0,0.7,0.0,0.0,10.008,14.8165,1.81,0.0,1.8,0.0,0.0,0.0,1.62086,0.0,0.0,0,0.0,26.77,0.0,10.79,0.16559,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.3,0.0,2212.0,1162.5,40.2991,0.02,6.585,64.34,0.0,22.85,0.09613,12.0,640.0,8.22,0.0,400.5,0.0,0.0,34.5,0.405,10.45,19.6,0.0,0.0,6.464,0.0,0.0,0.0,743.053,4.9,0.0,9.16,5.2,8.30396,0.4,0.033,0.0
2024-05-27 00:25:00,0.0,0.8,0.0,0.0,10.519,16.5072,0.0,0.0,1.7,0.0,-0.01,0.0,1.4919,0.0,0.0,0,0.0,27.95,0.0,10.65,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.2,0.0,2216.0,1166.25,40.6991,0.02,6.585,61.85,0.0,23.06,0.0,11.3,637.4,9.36,0.0,399.75,0.0,0.1,34.1,0.405,9.9,19.78,0.0,0.0,5.514,0.0,0.0,0.0,741.642,5.0,0.0,8.92,5.2,8.98146,0.0,0.0,0.0
2024-05-27 00:30:00,0.0,1.0,0.0,0.0,11.116,16.379,0.0,0.0,1.9,0.0,-0.01,0.0,1.28774,0.0,0.0,0,0.0,27.96,0.0,9.38,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.0,0.0,2184.0,1157.25,41.1991,0.02,6.48,58.09,0.0,18.82,0.0,10.7,606.1,10.14,0.0,394.875,0.0,0.3,34.4,0.405,9.51,19.58,0.0,0.0,3.699,0.0,0.0,0.0,737.972,5.3,0.0,8.03,4.8,9.33547,0.0,0.0,0.0
2024-05-27 00:35:00,0.0,1.1,0.0,0.0,11.527,15.7626,4.92,0.0,2.0,0.0,-0.01,0.0,0.96179,0.0,0.0,0,0.0,28.7,0.0,9.4,0.70376,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.0,0.0,2213.0,1170.0,42.999,0.02,6.375,52.02,0.0,21.55,0.0,9.6,593.0,11.24,0.0,403.125,0.0,0.2,33.3,0.405,10.53,20.55,5.2,0.0,4.282,0.0,0.0,0.0,746.723,5.4,0.0,7.77,4.0,9.06691,1.9,0.181,0.0
2024-05-27 00:40:00,0.0,0.7,0.0,0.0,12.768,15.9579,0.0,0.0,2.0,0.0,-0.01,0.0,0.99232,0.0,0.0,0,0.0,30.22,0.0,9.61,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.5,0.0,2197.0,1162.12,45.299,0.02,6.165,50.22,0.0,21.06,0.0,9.6,628.1,12.56,0.0,398.625,0.0,0.2,32.9,0.405,10.71,19.79,20.2,0.0,3.604,0.0,0.0,0.0,738.537,5.6,0.0,6.85,3.9,9.35988,0.0,0.0,0.0
2024-05-27 00:45:00,0.0,0.5,0.0,0.0,13.97,16.379,0.0,0.0,2.1,0.0,0.0,0.0,0.92205,0.0,0.0,0,0.0,32.91,0.0,9.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.5,0.0,2190.0,1160.25,46.5989,0.02,5.955,48.44,0.0,19.88,0.0,10.2,575.2,13.04,0.0,397.875,0.0,0.7,32.1,0.405,10.42,20.75,0.0,0.0,2.204,0.0,0.0,0.0,740.23,5.2,0.0,7.83,3.7,9.34157,0.0,0.0,0.0
