SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF
2024-11-04 00:00:00,47.9982,1984.37,0.0,0.0,1.82,45.9109,0.0,0.0,29.3598,0.0,0.0,64.2817,105.106,112.099,0.0,17.93,0.0,0,1708.07,0.0,0.0,0.0,0.0,0.001526,90.1336,0.0,40.0353,24.8169,0.0,0.0,40.0754,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,987.442,295.269989014,0.0,0.0,0.00153,0.0,78.0179,0.0,0.0,0.15386,0.0,0.0,0.0,62.0,94.3905,0.0,0.0,0.0,63.3976,0.0,601.044,0.0,,0.0,31.918,0.0,21.0489,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.55,91.89,119.797,0.0,10.55,,0.0,0.0
2024-11-04 00:05:00,50.398,2002.36,0.0,0.0,2.91,47.8136,0.0,0.0,30.2778,0.0,0.0,68.4977,109.251,113.099,0.0,18.86,0.0,0,1770.62,0.0,0.0,0.0,0.0,0.001526,85.7337,0.0,38.7784,25.0708,0.0,0.0,40.9245,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,940.542,333.190002441,0.0,0.0,0.00153,0.0,77.0016,0.0,0.0,0.14381,0.0,0.0,0.0,62.0,94.4454,0.0,0.0,0.0,56.7581,0.0,601.068,0.0,,0.0,32.2871,0.0,16.1562,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.51,92.42,121.519,0.0,10.55,,0.0,0.0
2024-11-04 00:10:00,57.1982,1990.91,0.0,0.0,5.39,43.713,0.0,0.0,32.1763,0.0,0.0,77.5982,108.598,110.497,0.0,20.45,0.0,0,1792.3,0.0,0.0,0.0,0.0,0.001526,84.4637,0.0,42.9806,23.7179,0.0,0.0,40.8937,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,888.222,331.660003662,0.0,0.0,0.00153,0.0,76.5988,0.0,0.0,0.08352,0.0,0.0,0.0,62.0,84.5466,0.0,0.0,0.0,56.1245,0.0,598.7,0.0,,0.0,32.7002,0.0,14.7195,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.69,83.98,124.202,0.0,10.53,,0.0,0.0
2024-11-04 00:15:00,67.3951,1983.37,0.0,0.0,5.85,38.6913,0.0,0.0,30.4106,0.0,0.0,61.2345,106.827,106.997,0.0,16.92,0.0,0,1802.87,0.0,0.0,0.0,0.0,0.001526,80.9638,0.0,42.3014,22.665,0.0,0.0,40.7768,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,831.214,331.100006104,0.0,0.0,0.00153,0.0,74.7677,0.0,0.0,0.08352,0.0,0.0,0.0,62.0,78.9654,0.0,0.0,0.0,54.0737,0.0,601.312,0.0,,0.0,32.5508,0.0,10.9438,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.62,88.13,123.858,0.0,10.53,,0.0,0.0
2024-11-04 00:20:00,77.1941,1992.3,0.0,0.0,3.71,42.2812,0.0,0.0,27.0668,0.0,0.0,61.6892,104.404,109.099,0.0,16.03,0.0,0,1825.89,0.0,0.0,0.0,0.0,0.001526,77.4738,0.0,39.6608,21.8239,0.0,0.0,40.5738,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,800.842,330.320007324,0.0,0.0,0.00153,0.0,74.905,0.0,0.0,0.14381,0.0,0.0,0.0,62.0,79.1742,0.0,0.0,0.0,54.6084,0.0,599.847,0.0,,0.0,28.3847,0.0,11.5492,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.76,97.3,124.492,0.0,10.59,,0.0,0.0
2024-11-04 00:25:00,88.397,1979.61,0.0,0.0,2.67,40.0519,0.0,0.0,23.9183,0.0,0.0,56.8673,107.077,106.4,0.0,15.36,0.0,0,1828.73,0.0,0.0,0.0,0.0,0.001526,69.534,0.0,33.5479,22.4634,0.0,0.0,40.7491,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,792.81,329.279998779,0.0,0.0,0.00153,0.0,74.8043,0.0,0.0,0.14381,0.0,0.0,0.0,62.0,78.5919,0.0,0.0,0.0,53.7148,0.0,596.942,0.0,,0.0,26.9433,0.0,11.6152,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.5,96.55,139.665,0.0,10.56,,0.0,0.0
2024-11-04 00:30:00,102.394,1982.66,0.0,0.0,3.05,43.1394,0.0,0.0,19.9222,0.0,0.0,60.3235,102.499,108.196,0.0,14.36,0.0,0,1796.69,0.0,0.0,0.0,0.0,0.001526,64.024,0.0,29.2377,21.4446,0.0,0.0,40.3092,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,797.18,330.579986572,0.0,0.0,0.00153,0.0,71.957,0.0,0.0,0.08352,0.0,0.0,0.0,62.0,72.5823,0.0,0.0,0.0,55.1797,0.0,596.673,0.0,,0.0,23.8319,0.0,10.8974,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.63,101.23,151.593,0.0,10.56,,0.0,0.0
2024-11-04 00:35:00,93.0978,1957.32,0.0,0.0,1.33,48.9209,0.0,0.0,16.1213,0.0,0.0,63.3753,97.2013,103.196,0.0,13.91,0.0,0,1742.59,0.0,0.0,0.0,0.0,0.001526,64.004,0.0,31.6943,21.8779,0.0,0.0,41.1306,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,801.648,309.880004883,0.0,0.0,0.00153,0.0,70.5562,0.0,0.0,0.13376,0.0,0.0,0.0,61.9,70.4949,0.0,0.0,0.0,54.8904,0.0,571.209,0.0,,0.0,21.784,0.0,11.6994,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.76,100.54,160.095,0.0,10.53,,0.0,0.0
2024-11-04 00:40:00,97.2975,1954.17,0.0,0.0,0.43,49.9006,0.0,0.0,12.1252,0.0,0.0,62.359,95.5348,99.5983,0.0,14.59,0.0,0,1766.49,0.0,0.0,0.0,0.0,0.001526,64.734,0.0,37.6295,19.3158,0.0,0.0,40.0754,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,806.165,329.320007324,0.0,0.0,0.00153,0.0,73.1197,0.0,0.0,0.14381,0.0,0.0,0.0,61.9,74.1424,0.0,0.0,0.0,53.2058,0.0,588.958,0.0,,0.0,21.6346,0.0,12.6271,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.52,94.52,158.355,0.0,10.47,,0.0,0.0
2024-11-04 00:45:00,87.6951,1966.94,0.0,0.0,0.0,47.1438,0.0,0.0,8.3888,0.0,0.0,59.2767,95.0137,98.3991,0.0,15.36,0.0,0,1754.43,0.0,0.0,0.0,0.0,0.001526,65.714,0.0,37.0328,20.3116,0.0,0.0,40.4846,0.0,0.0,,0.0,0.0,0.0,0.0,0.042,0.0,0.0,814.539,328.910003662,0.0,0.0,0.00153,0.0,71.7281,0.0,0.0,0.00565,0.0,0.0,0.0,61.9,75.3069,0.0,0.0,0.0,55.3188,0.0,502.261,0.0,,0.0,20.3953,0.0,12.5502,,0.0,0.0,0.0,0.0,,,0.0,,4.22984,14.89,97.56,156.089,0.0,10.44,,0.0,0.0
