SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY
2023-09-25 00:00:00,0.34242,0.0,0.0,31.24,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.0,323.07,0.0,0.0,0.0,0.0,0.0,0,0.0,812.014,0.0,16.6,0.0,0.0,0.0,-0.168,71.8775,0.0,0.0,39.67,768.986,0.0,0.0,0.039,0.0,55.3687,91.693,0.0,835.615,0.0,0.0,0.0,0.0,46.4,0.0,-0.3,0.0,0.0,0.0,0.0,819.532,0.2175,1009.7,439.75,0.0,0.0,0.0,0.0,221.33,0.0,0.0,0.0,115.11,30.35,0.0,,0.51131,0.0,117.7,-0.02074
2023-09-25 00:05:00,0.34242,0.0,0.0,31.24,0.0,0.0,321.7,0.0,0.0,0.0,0.0,0.0,322.83,0.0,0.0,0.0,0.0,0.0,0,0.0,730.796,0.0,16.6,0.0,0.0,0.0,-0.168,71.8675,0.0,0.0,39.61,767.559,0.0,0.0,0.039,0.0,55.2375,85.3443,0.0,835.233,0.0,0.0,0.0,0.0,41.0,0.0,-0.3,0.0,0.0,0.0,0.0,827.312,0.2175,1018.9,439.937,6.08747,0.0,0.0,0.0,220.94,0.0,0.0,0.0,115.41,26.276,0.0,,0.51131,0.0,117.8,0.07264
2023-09-25 00:10:00,0.34242,0.0,0.0,31.24,0.0,0.0,320.8,0.0,0.0,0.0,0.0,0.0,312.49,0.0,0.0,0.0,0.0,0.0,0,0.0,784.95,0.0,16.5,0.0,0.0,0.0,-0.168,71.4525,0.0,0.0,37.67,765.797,0.0,0.0,0.039,0.0,55.4062,92.5696,0.0,834.729,0.0,0.0,0.0,0.0,33.7,0.0,-0.3,0.0,0.0,0.0,0.0,819.903,0.2175,1025.4,439.188,1.91048,0.0,0.0,0.0,218.65,0.0,0.0,0.0,115.41,25.037,0.0,,0.51131,0.0,117.3,-0.10152
2023-09-25 00:15:00,0.34242,0.0,0.0,31.24,0.0,0.0,322.1,0.0,0.0,0.0,0.0,0.0,319.32,0.0,0.0,0.0,0.0,0.0,0,0.0,815.719,0.0,16.9,0.0,0.0,0.0,-0.168,71.85,0.0,0.0,37.91,762.171,0.0,0.0,0.039,0.0,54.8625,85.9013,0.0,834.729,0.0,0.0,0.0,0.0,34.3,0.0,-0.3,0.0,0.0,0.0,0.0,840.13,0.2175,1007.2,441.25,3.98922,0.0,0.0,0.0,220.96,0.0,0.0,0.0,116.47,25.304,0.01767,,0.51131,0.0,117.7,-0.03374
2023-09-25 00:20:00,0.34242,0.0,0.0,31.24,0.0,0.0,319.7,0.0,0.0,0.0,0.0,0.0,336.54,0.0,0.0,0.0,0.0,0.0,0,0.0,800.352,0.0,16.5,0.0,0.0,0.0,-0.168,71.3975,0.0,0.0,37.79,765.142,0.0,0.0,0.039,0.0,55.275,74.9527,0.0,833.295,0.0,0.0,0.0,0.0,33.7,0.0,-0.3,0.0,0.0,0.0,0.0,823.633,0.2175,1007.5,438.812,0.0,0.0,0.0,0.0,218.69,0.0,0.0,0.0,115.41,28.373,0.0,,0.51131,0.0,117.5,0.0129
2023-09-25 00:25:00,0.34242,0.0,0.0,31.24,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,334.63,0.0,0.0,0.0,0.0,0.0,0,0.0,743.729,0.0,16.8,0.0,0.0,0.0,-0.168,71.76,0.0,0.0,37.8,767.777,0.0,0.0,0.039,0.0,55.575,72.4582,0.0,835.157,0.0,0.0,0.0,0.0,38.5,0.0,-0.3,0.0,0.0,0.0,0.0,827.568,0.2175,1015.3,442.75,-0.09941,0.0,0.0,0.0,223.0,0.0,0.0,0.0,115.97,41.033,0.0,,0.51131,0.0,117.3,1.22452
2023-09-25 00:30:00,0.34242,0.0,0.0,31.36,0.0,0.0,319.9,0.0,0.0,0.0,0.0,0.0,338.4,0.0,0.0,0.0,0.0,0.0,0,0.0,701.688,0.0,16.4,0.0,0.0,0.0,-0.168,71.3925,0.0,0.0,37.81,754.802,0.0,0.0,0.039,0.0,55.4812,67.7642,0.0,834.684,0.0,0.0,0.0,0.0,43.6,0.0,-0.3,0.0,0.0,0.0,0.0,816.776,0.2175,1011.8,439.75,2.55189,0.0,0.0,0.0,219.89,0.0,0.0,0.0,116.27,45.058,0.0,,0.51131,0.0,117.8,-0.43077
2023-09-25 00:35:00,0.34242,0.0,0.0,31.36,0.0,0.0,321.3,0.0,0.0,0.0,0.0,0.0,344.28,0.0,0.0,0.0,0.0,0.0,0,0.0,664.2,0.0,16.6,0.0,0.0,0.0,-0.168,71.8625,0.0,0.0,37.88,763.934,0.0,0.0,0.039,0.0,55.3875,72.7736,0.0,834.272,0.0,0.0,0.0,0.0,47.6,0.0,-0.3,0.0,0.0,0.0,0.0,820.096,0.2175,1010.1,442.375,8.23031,0.0,0.0,0.0,221.52,0.0,0.0,0.0,115.87,50.63,0.0,,0.51131,0.0,118.4,0.0
2023-09-25 00:40:00,0.34242,0.0,0.0,31.36,0.0,0.0,319.8,0.0,0.0,0.0,0.0,0.0,331.43,0.0,0.0,0.0,0.0,0.0,0,0.0,658.376,0.0,16.5,0.0,0.0,0.0,-0.168,71.845,0.0,0.0,37.7,759.536,0.0,0.0,0.039,0.0,55.5,69.6115,0.0,834.165,0.0,0.0,0.0,0.0,36.1,0.0,-0.3,0.0,0.0,0.0,0.0,817.865,0.2175,1006.2,439.75,3.15963,0.0,0.0,0.0,219.2,0.0,0.0,0.0,115.36,57.635,0.0,,0.51131,0.0,117.8,0.02758
2023-09-25 00:45:00,0.34242,0.0,0.0,31.36,0.0,0.0,320.3,0.0,0.0,0.0,0.0,0.0,318.72,0.0,0.0,0.0,0.0,0.0,0,0.0,642.455,0.0,16.8,0.0,0.0,0.0,-0.168,71.8875,0.0,0.0,37.84,765.36,0.0,0.0,0.039,0.0,55.425,65.2186,0.0,835.416,0.0,0.0,0.0,0.0,39.2,0.0,-0.3,0.0,0.0,0.0,0.0,808.021,0.2175,1008.7,441.25,5.08113,0.0,0.0,0.0,220.9,0.0,0.0,0.0,116.62,63.669,0.0,,0.51131,0.0,117.7,0.0
2023-09-25 00:50:00,0.34242,0.0,0.0,31.36,0.0,0.0,320.5,0.0,0.0,0.0,0.0,0.0,311.62,0.0,0.0,0.0,0.0,0.0,0,0.0,629.686,0.0,16.5,0.0,0.0,0.0,-0.168,71.4425,0.0,0.0,37.68,761.298,0.0,0.0,0.039,0.0,55.6875,63.2422,0.0,835.203,0.0,0.0,0.0,0.0,36.1,0.0,-0.3,0.0,0.0,0.0,0.0,815.686,0.2175,1010.3,440.5,0.0,0.0,0.0,0.0,219.98,0.0,0.0,0.0,114.55,56.939,0.0,,0.51131,0.0,117.2,0.38967
